clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FF,FS,PE,RB,SG,G,CV,FD,I,FT,DD,DP,GS,PP,GC,ano
282,Atlético-MG,6,Nulo,4,mei,Gabriel,104404,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,25,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,25,0,1.1,12,4.24,0,4.24,NA,4,24,7,19,15,2,NA,2,NA,3,6,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Vitor Mendes,104401,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Heitor,104649,25,9.2,3.29,8,3.08,1.63,1.4500000000000002,1,1,8,2,16,26,8,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,3,Suspenso,3,zag,Víctor Cuesta,79113,25,10.7,5.81,19,15.13,1.5,13.63,NA,6,20,1,24,32,58,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,25,0,1.66,11,4.19,0,4.19,NA,1,10,3,14,11,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,4,mei,Reinier,105068,25,0,4.84,5,4.53,0,4.53,1,NA,5,5,4,10,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,2,lat,Lucas Barros,104650,25,0,0.92,6,0.86,0,0.86,NA,1,6,NA,2,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,25,0,2.03,16,6.47,0,6.47,NA,1,13,8,15,6,2,NA,2,NA,7,3,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Wagner Leonardo,104994,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Edinho,80193,25,3.2,2.34,19,7.74,0.36,7.38,NA,1,12,15,33,25,6,NA,2,NA,6,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Vinícius,104660,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Tiago Reis,104678,25,0,1.74,8,4.08,0,4.08,1,1,13,3,3,4,2,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,25,2.99,4.34,25,11.54,-0.35,11.889999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Talison,105173,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,25,0,2.16,7,6.13,0,6.13,NA,2,7,NA,2,8,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Lucas Alves,104651,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Luis Henrique ,105049,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,25,1.6,3.21,25,6.71,-0.56,7.27,1,2,6,3,9,43,14,13,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,25,7.5,2.33,23,9.69,1.01,8.68,1,5,15,15,39,58,19,NA,3,NA,4,1,1,NA,NA,NA,2,NA,2019
277,Santos,6,Nulo,5,ata,Bruninho,105111,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,25,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,25,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,2,lat,Khellven ,105175,25,0,1.65,2,1.25,0,1.25,NA,NA,3,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,25,0,0,2,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Raphael Lopes,105198,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,25,0,-0.3,1,1.5,0,1.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,25,0,0,2,1.28,0,1.28,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Luciano,80287,25,6.7,3.68,14,7.08,0.81,6.27,3,6,17,9,14,28,13,NA,3,NA,11,3,NA,NA,NA,NA,1,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,25,9.4,3.36,17,7.87,0.7,7.17,2,1,21,7,15,52,21,5,NA,NA,5,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Bento,105208,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Iago Mendonça,105278,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Arthur Caíke,80337,25,4.8,2.43,19,9.62,-0.03,9.649999999999999,1,NA,14,16,10,23,6,NA,3,1,6,2,1,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,25,0,0.85,6,3.23,0,3.23,NA,3,13,NA,2,8,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,25,0,1,2,1.76,0,1.76,NA,NA,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Ariel Cabral,80363,25,0.5,1.07,10,2.67,-0.18,2.85,NA,2,10,4,6,19,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafael Barbosa,105396,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,25,0,6,2,9.79,0,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,25,-1.7,2.48,24,5.96,-2.26,8.219999999999999,NA,5,40,2,24,33,49,NA,1,NA,2,2,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Renatinho,80395,25,0,0.91,8,2.11,0,2.11,NA,1,4,4,7,9,2,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,3,Suspenso,2,lat,Michel,80664,25,0,1.17,6,2.41,0,2.41,NA,1,7,NA,6,10,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Di Santo,80748,25,6.6,2.87,7,7.35,1.23,6.119999999999999,NA,1,7,2,3,6,3,NA,2,NA,4,2,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,25,0,0.35,2,2.21,0,2.21,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Luan,80692,25,4.2,4.9,7,9.6,0,9.6,NA,1,8,2,7,8,16,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Lucas Lima,80583,25,0.2,0.78,11,4.04,-0.06,4.1,2,2,14,1,9,12,7,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Marlone,80944,25,0,1.37,14,5.08,0,5.08,NA,1,8,6,9,17,7,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,Pedro Geromel,80853,25,-0.3,6.25,12,12.24,-1.98,14.22,NA,3,7,3,8,14,30,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Clayton,81770,25,0,0.2,7,3.33,0,3.33,NA,1,7,3,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,25,0,1.76,7,1.47,0,1.47,NA,NA,3,2,4,10,3,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,Otero,83004,25,0,3.76,9,8.56,0,8.56,NA,1,12,12,24,13,2,NA,1,NA,11,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Bruno Alves,84462,25,-2.4,-1.08,5,0.77,-0.01,0.78,NA,2,7,2,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Rossi,81798,25,2.8,1.31,18,4.25,0.08,4.17,1,5,22,13,27,46,13,NA,NA,NA,10,2,1,NA,NA,NA,1,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Ivonei,105899,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Alisson,81845,25,11.4,5.87,13,9.23,1.72,7.510000000000001,5,4,14,6,24,22,15,NA,3,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Bruno Nazário,81776,25,0,1.65,7,2.36,0,2.36,NA,1,5,3,10,11,2,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Edson,105901,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Chico,82407,25,0,0.65,6,3.68,0,3.68,NA,1,14,1,8,7,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Taddei,105907,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,João Ricardo,81881,25,7,4.35,2,5.87,0.9,4.97,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,25,0,-0.2,2,0.77,0,0.77,NA,NA,3,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Valdo,84509,25,0,2.69,20,4.49,0,4.49,1,3,19,1,14,20,26,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,25,0,2.78,12,4.32,0,4.32,NA,1,14,1,13,11,14,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Adriano,105906,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Aldo,105903,25,0,3.5,1,1.53,0,1.53,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,25,0,0.38,5,5.15,0,5.15,NA,1,4,NA,4,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,25,11,6.73,23,16.34,1.23,15.11,NA,NA,NA,NA,6,14,NA,9,NA,NA,NA,NA,NA,51,2,28,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Jonathan,105910,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vinicius Mingotti,105909,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Henrique Dourado,81905,25,2,2,1,5.01,-0.99,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Alan Costa,82613,25,0,2.3,14,4.56,0,4.56,NA,3,14,4,3,21,14,5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,25,0,3.39,9,3.69,0,3.69,NA,NA,10,5,5,11,11,NA,1,NA,4,NA,1,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,25,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,25,4.4,3.09,21,5.12,-0.71,5.83,NA,3,22,5,16,42,30,7,NA,NA,3,3,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Tinga,82628,25,0,2.69,15,2.96,0,2.96,2,NA,6,4,6,56,14,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Zé Rafael,82455,25,0.4,2.3,13,8.36,-0.26,8.62,1,3,27,7,30,16,15,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,25,7,3.16,9,4.35,0.42,3.9299999999999997,1,3,9,3,8,17,11,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Vinícius Araújo,82767,25,1,0.35,2,1.68,0.17,1.51,NA,NA,2,NA,1,4,1,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,25,0,1.43,4,3.27,-0.29,3.56,NA,NA,NA,1,2,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marco Antônio,105912,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Welinton,105913,25,0,1.5,1,1.29,0,1.29,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Cadu Silva,105914,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,25,0,0.03,9,1.53,0,1.53,NA,2,13,2,17,10,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Ramos,106000,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcelo Rangel,82730,25,0,12.5,1,5.43,0,5.43,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Johnny ,106002,25,0,0,1,0.77,0,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,João Pedro ,106017,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Vanderley,106077,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Joel,82787,25,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Daniel Amorim,82880,25,0,1.37,9,5.13,0,5.13,NA,1,6,5,9,6,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Daniel Oliveira,106076,25,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Cristovam,82930,25,0,1.25,4,2.34,0,2.34,NA,2,7,1,6,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Breno,106083,25,0,-1.6,3,0.78,0,0.78,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Paulo Miranda,68817,25,-1,1.9,9,3.87,-0.15,4.0200000000000005,NA,2,10,NA,4,12,11,3,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2019
265,Bahia,5,Contundido,2,lat,Nino Paraíba,68808,25,0,6.42,19,14.57,0,14.57,4,4,22,5,25,45,27,10,2,NA,7,NA,1,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucão,83199,25,0,-0.15,2,2.71,0,2.71,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,25,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,2,Dúvida,5,ata,Henrique Almeida,68773,25,4.8,3.02,5,4.27,0.49,3.7799999999999994,NA,1,4,8,5,3,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Pablo Marí,105897,25,6.7,5.56,14,8.74,0.37,8.370000000000001,1,2,16,4,4,18,21,7,2,NA,NA,1,1,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Rafael Galhardo,68821,25,10.4,5.65,11,5.98,1.97,4.010000000000001,2,NA,6,2,5,20,12,4,2,NA,3,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,1,gol,Paulo Victor,68873,25,6.7,5.06,17,7.35,-0.38,7.7299999999999995,NA,1,NA,NA,1,11,NA,7,NA,NA,NA,NA,NA,28,NA,14,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Gum,68887,25,0,1.92,19,6.62,0,6.62,NA,1,10,7,14,42,13,4,1,1,6,2,NA,NA,NA,NA,NA,1,2019
263,Botafogo,7,Provável,5,ata,Diego Souza,68911,25,0,2.59,22,5.44,0,5.44,1,3,26,9,35,41,5,NA,5,NA,10,8,1,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,5,ata,Rodrigo Pimpão,68901,25,0,0.62,18,1.89,0,1.89,3,6,26,9,6,39,11,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Ramon,68896,25,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Rithely,68834,25,0,3.18,8,5.28,0,5.28,1,NA,14,2,6,13,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,1,gol,Marcelo Lomba,68872,25,5.5,3.92,22,11.18,1.08,10.1,NA,1,NA,NA,7,2,NA,8,NA,NA,NA,NA,NA,29,NA,21,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Wellington Silva,68895,25,1.5,2.78,14,5.59,-0.11,5.7,1,1,3,8,23,21,9,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,2,Dúvida,3,zag,Digão,68886,25,5,1.59,11,5.74,0.35,5.390000000000001,NA,1,15,1,7,16,12,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Gil,68923,25,-0.8,4.96,15,10.58,-3.17,13.75,1,2,5,6,2,6,21,6,1,NA,1,4,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Giovanni Augusto,68938,25,0,1.76,12,4.32,0,4.32,1,1,16,8,15,37,14,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Rafael,68928,25,0,2.73,3,3.99,0,3.99,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,5,NA,6,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Leonardo Silva,68925,25,0,0.59,10,3.79,0,3.79,NA,5,9,NA,9,10,9,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,5,ata,Dudu,68920,25,1,6.01,18,17.78,-0.82,18.6,2,3,15,18,71,58,9,NA,6,NA,17,5,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Kieza,68930,25,0,0.88,11,3.37,0,3.37,NA,NA,9,5,13,2,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,João Vitor,68987,25,0,2.24,9,5.61,0,5.61,NA,4,19,NA,5,16,27,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marquinhos Gabriel,68954,25,0.3,1.28,17,3.54,-0.37,3.91,NA,2,9,5,14,19,13,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Luciano Castán,68942,25,1.2,2.24,22,5.65,-0.52,6.17,NA,6,16,1,6,37,21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Ronaldo Alves,68950,25,3.3,1.9,5,4.58,-0.54,5.12,NA,1,8,4,5,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
