clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FS,G,PE,RB,SG,A,FF,I,CV,PP,DD,GS,FT,DP,GC,ano
284,Grêmio,6,Nulo,2,lat,Felipe,100843,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,35,0,0.68,4,5.05,0,5.05,2,1,NA,2,NA,13,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,35,0,0.33,3,0.89,0,0.89,NA,2,NA,1,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Nonato,100987,35,1.9,3.34,23,8.15,0.19,7.96,3,43,4,17,3,30,44,NA,1,7,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,35,0,-1.6,1,1.24,0,1.24,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Felippe Cardoso,100963,35,0,1.83,17,3.09,0,3.09,2,40,9,19,2,11,8,NA,1,9,10,NA,NA,NA,NA,1,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Ramón Martínez,92155,35,2,1.74,9,4.18,0.04,4.14,1,5,NA,5,NA,7,13,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,André Luís,92146,35,0,2.09,23,4.59,0,4.59,4,16,8,51,2,27,6,NA,NA,6,4,NA,NA,NA,NA,3,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Ferreira,101290,35,0,8.5,1,4.77,0,4.77,NA,1,NA,4,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,4,mei,Sarrafiore,101315,35,-2.6,1.72,18,3.1,-0.79,3.89,4,18,4,10,3,21,10,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,2,Dúvida,3,zag,Frazan,97528,35,0,1.88,11,1.78,0,1.78,2,11,1,2,1,8,5,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,35,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,35,3,3.4,24,6.49,0.25,6.24,1,21,4,16,1,42,21,10,NA,6,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,35,1.7,2.31,31,5.99,-0.43,6.42,1,36,3,24,1,66,51,NA,2,6,7,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,3,Suspenso,4,mei,Raul,92496,35,0.4,4.08,26,7.7,-0.02,7.72,7,47,8,60,1,48,61,NA,2,11,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Lucas Halter,102253,35,0,1.61,9,3.09,0,3.09,1,5,2,2,NA,8,7,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,35,-0.5,1,27,1.87,-0.21,2.08,10,58,13,40,NA,78,34,NA,1,16,NA,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,35,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,35,1.9,5.33,31,13.01,-1.27,14.28,2,40,27,55,6,38,29,NA,2,42,7,NA,NA,NA,NA,3,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,35,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,6,tec,Dyego Coelho,98499,35,8.77,4.64,5,12.64,1.78,10.860000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Janderson,97245,35,3,2.17,16,2.25,0.59,1.6600000000000001,NA,13,4,22,1,16,8,NA,1,8,2,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,35,0,0.44,9,1.48,0,1.48,NA,3,1,5,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,2,Dúvida,5,ata,Renato Kayzer,92696,35,0,1.46,12,2.64,0,2.64,NA,11,1,8,1,6,4,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,35,2.56,3.43,33,8.5,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,35,0,0.13,4,1.94,0,1.94,1,7,1,3,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,William Oliveira,94297,35,0,1.45,12,2.59,0,2.59,5,15,2,15,NA,8,16,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,35,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,35,0,0.23,7,2.59,0,2.59,NA,4,1,2,NA,8,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Deyverson,92708,35,0,3.63,19,9.93,0,9.93,3,23,12,52,3,31,10,NA,2,21,21,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Hiago,97535,35,0,0.38,4,1.26,0,1.26,NA,3,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Ronaldo,92981,35,0,2.68,15,4.85,0,4.85,4,22,NA,12,NA,26,36,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,4,mei,Mateus Vital,93108,35,0,3.65,26,7.19,0,7.19,1,12,10,54,2,25,21,NA,2,18,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Evando Camillato,96454,35,1.28,1.75,11,6.34,-0.12,6.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,35,0,0.67,7,2.09,0,2.09,NA,2,NA,5,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Jarro Pedroso,94542,35,0,-0.38,4,1.21,0,1.21,1,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Jonatan Gomez,94857,35,2.2,4.45,25,6.09,-0.6,6.6899999999999995,6,35,16,69,5,61,26,NA,3,18,2,1,NA,NA,NA,1,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,35,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Raphael Veiga,94509,35,0.4,2.1,12,6.34,-0.14,6.4799999999999995,NA,12,4,10,1,12,6,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Juninho Capixaba,94968,35,0,3.9,16,8.54,0,8.54,7,27,2,36,NA,37,27,7,1,2,3,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Alisson Safira,93782,35,0,0.3,6,2.72,0,2.72,1,9,NA,7,NA,4,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Marco Antônio,94975,35,0,3.8,6,4.45,0,4.45,NA,3,2,12,1,9,3,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,35,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,35,0.6,3.55,31,9.12,-0.49,9.61,8,59,4,21,1,70,59,12,1,12,1,2,NA,NA,NA,2,NA,1,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,35,0,0.73,3,3,0,3,2,3,NA,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,2,Dúvida,2,lat,Jefferson,95220,35,0,3.8,30,10.95,0,10.95,5,25,3,30,1,64,46,9,2,7,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Joel Carli,93414,35,0,1.13,23,5.59,0,5.59,9,22,1,17,NA,48,16,6,NA,4,1,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,35,0,-0.3,1,2.8,0,2.8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Matheus Prado,101375,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Robson Bambu,101579,35,0,3.31,7,4.91,0,4.91,1,11,1,1,NA,12,4,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,35,0,0.3,1,2.97,0,2.97,1,1,NA,NA,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,35,0,-0.6,1,1.25,0,1.25,NA,NA,NA,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,35,4.4,2.46,31,10.16,-1.02,11.18,6,105,2,25,NA,83,85,NA,4,11,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,2,Dúvida,4,mei,Thalles,95222,35,1.5,2.52,8,2.17,-0.6,2.77,1,14,1,9,1,9,3,NA,1,7,NA,NA,NA,NA,NA,1,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,35,0,2.4,5,4.5,0,4.5,NA,3,NA,7,NA,5,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,35,0,7.2,1,2.86,0,2.86,NA,2,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Matheus Lucas,95246,35,0,0.8,4,1.03,0,1.03,NA,3,NA,6,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Kunde,95476,35,1,0.77,10,0.96,-0.36,1.3199999999999998,2,12,NA,7,NA,17,9,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Orejuela,95352,35,-0.6,3.58,20,5.51,-1.4,6.91,2,37,4,20,2,45,32,6,NA,5,1,1,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Igor Vinícius,95466,35,0,3.98,17,7.99,0,7.99,3,28,3,9,NA,28,33,7,2,4,NA,2,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Evanilson,101606,35,0,2.7,1,2.15,0,2.15,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,35,0,-2.5,1,1.07,0,1.07,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Isaque,101483,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Thonny Anderson,101484,35,0,3.15,21,3.73,0,3.73,5,31,13,20,3,39,14,NA,4,7,4,NA,NA,NA,NA,3,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucas Barcelos,101622,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Guga,101319,35,0,4.18,16,7.61,0,7.61,NA,13,1,13,NA,49,36,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Aguilar,95494,35,0,3.42,16,6.33,0,6.33,3,21,NA,9,NA,15,23,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Pepê,101573,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Ricardo,101491,35,0,1.59,21,3.18,0,3.18,4,21,2,5,NA,47,19,7,NA,5,3,NA,NA,NA,NA,NA,NA,1,2019
266,Fluminense,5,Contundido,2,lat,Orinho,95542,35,0,3.88,5,2.7,0,2.7,NA,6,1,3,NA,3,6,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Marcelo Benevenuto,95638,35,6.4,2.61,14,5.33,0.15,5.18,3,7,1,13,2,23,7,4,1,1,NA,NA,NA,NA,NA,1,NA,2,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Gustavo Bochecha,95798,35,0,1.45,21,5.33,0,5.33,2,8,5,15,NA,65,24,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,35,0,3.1,12,2.34,0,2.34,NA,9,8,7,2,12,6,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Felipe Jonatan,101708,35,0,3.78,24,8.85,-0.32,9.17,NA,12,7,12,2,32,17,9,NA,7,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Ricardo Verza,101679,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,5,ata,Artur,95799,35,4.8,2.93,29,9.99,0.34,9.65,6,22,13,47,6,88,17,NA,2,22,5,NA,1,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Araruna,95660,35,0,1,7,2.78,-0.08,2.86,1,2,NA,2,NA,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,35,8.4,3.26,29,12.3,0.06,12.24,6,48,13,54,2,37,35,NA,3,25,5,1,NA,NA,NA,1,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Piris da Motta,95802,35,0,0.43,23,2.6,0,2.6,4,19,1,18,NA,17,13,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,6,tec,Zé Ricardo,95780,35,3.69,2.77,15,6.98,0.01,6.970000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,5,ata,Alerrandro,101715,35,0,5.15,10,6.27,0,6.27,NA,5,6,9,2,8,8,NA,1,9,3,NA,NA,NA,NA,2,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,5,Contundido,3,zag,Léo Santos,95820,35,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Fabinho,101729,35,0,-0.5,1,0.77,0,0.77,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,35,0,0.7,1,2.57,0,2.57,NA,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Lima,96340,35,0,4.04,13,5.53,0,5.53,2,12,10,23,1,22,17,NA,1,10,2,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,35,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,2,Dúvida,5,ata,Dalberto,97995,35,0,0.51,7,1.81,0,1.81,1,7,3,1,NA,6,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,4,mei,Erick,98022,35,1.7,1.34,12,1.76,0.07,1.69,1,18,5,5,1,15,9,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,35,-0.6,1.06,29,5.38,-0.65,6.03,7,32,2,11,NA,34,37,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Guilherme Castilho,101798,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,35,0,-1.2,1,0.73,0,0.73,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,35,0,-2,1,2.77,0,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,35,-0.9,1.43,34,3.15,-0.38,3.53,4,18,1,12,1,49,19,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Varela,97993,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Léo Griggio,98106,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,35,0,1.65,2,0.9,0,0.9,1,NA,1,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,4,mei,Robinho,62104,35,4.4,0.6,26,5.89,0.94,4.949999999999999,8,34,7,28,1,98,20,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,5,ata,Walter,62128,35,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,35,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,3,Suspenso,2,lat,Pará,62086,35,-5.6,1.98,16,3.52,-2,5.52,4,19,NA,10,NA,17,19,5,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,Vanderlei,62121,35,0,7.97,6,22.89,0,22.89,NA,NA,NA,2,NA,4,NA,3,NA,NA,NA,NA,NA,15,6,NA,NA,NA,2019
293,Athlético-PR,3,Suspenso,4,mei,Wellington,62129,35,-3.3,-0.73,27,0.78,0,0.78,11,48,4,14,NA,61,17,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandão,62033,35,-0.5,2.18,29,6.11,-1.32,7.430000000000001,1,12,9,18,5,13,6,NA,NA,20,9,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Werley,62974,35,0,0.37,7,1.83,0,1.83,NA,5,3,3,NA,5,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,1,2019
315,Chapecoense,7,Provável,4,mei,Camilo,62009,35,0.8,2.44,26,6.39,-0.19,6.58,2,31,11,23,1,51,20,NA,4,19,5,NA,NA,NA,NA,1,NA,NA,2019
341,CSA,7,Provável,3,zag,Luciano Castán,68942,35,4.7,1.55,31,5.81,0.48,5.33,9,29,2,7,NA,47,28,10,NA,3,1,NA,NA,NA,NA,NA,NA,1,2019
275,Palmeiras,6,Nulo,4,mei,Jean,62047,35,0,-0.04,7,3.5,0,3.5,NA,2,NA,1,NA,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
