clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,DD,DP,FS,GS,PE,RB,SG,A,CA,FC,FD,FF,FT,G,I,CV,PP,GC,ano
293,Athlético-PR,6,Nulo,4,mei,Everton Felipe,86519,16,-3.6,-0.4,3,1.54,-1.06,2.6,NA,NA,2,NA,5,1,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,16,2.6,2.54,13,9.9,0.42,9.48,NA,NA,7,NA,31,16,2,NA,1,8,3,1,NA,1,3,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Richard,86711,16,4.7,1.8,10,4.77,0.85,3.9199999999999995,NA,NA,12,NA,17,17,NA,NA,2,12,NA,2,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,16,0.7,1.94,14,4.66,-0.41,5.07,NA,NA,22,NA,33,16,NA,NA,4,18,6,5,NA,1,NA,NA,NA,NA,2019
341,CSA,7,Provável,1,gol,Jordi,86776,16,7,6.31,15,10.9,-0.63,11.530000000000001,40,NA,3,21,11,NA,5,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Matheus Rossetto,86766,16,0,1.6,4,3,0,3,NA,NA,1,NA,12,8,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Bruno Melo,84339,16,0,3.7,3,2.47,0,2.47,NA,NA,6,NA,4,2,1,NA,NA,4,NA,1,NA,1,1,1,NA,NA,2019
284,Grêmio,2,Dúvida,5,ata,Everton,86757,16,0,4.84,12,15.06,0,15.06,NA,NA,7,NA,17,12,NA,NA,1,5,6,5,1,4,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Luan,86759,16,10.4,4.38,11,11.31,1.61,9.700000000000001,NA,NA,18,NA,27,4,NA,3,NA,10,6,7,1,2,1,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,16,0,-2.5,1,2.46,0,2.46,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Raniel,86797,16,-6.6,1.97,8,5.26,-2.99,8.25,NA,NA,11,NA,11,5,NA,1,2,10,3,8,1,1,2,1,NA,1,2019
282,Atlético-MG,6,Nulo,4,mei,José Welison,86859,16,2.2,2.24,7,4.52,-0.08,4.6,NA,NA,4,NA,11,14,NA,NA,2,8,NA,5,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,3,zag,Emerson Santos,86972,16,1.6,3.56,9,4.76,-0.44,5.2,NA,NA,3,NA,21,12,4,NA,3,10,2,NA,NA,1,1,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,João Paulo,86770,16,2.4,2.67,15,5.73,0.4,5.33,NA,NA,27,NA,41,24,NA,NA,2,27,5,8,NA,1,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Gustavo,86932,16,0,0.68,5,3.34,0,3.34,NA,NA,4,NA,2,2,NA,NA,NA,8,2,2,NA,NA,2,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Arrascaeta,87863,16,12.8,12.19,9,17.72,0.54,17.18,NA,NA,21,NA,33,13,NA,6,1,9,5,5,NA,7,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Renê,78445,16,10.3,3.91,10,8.65,1.81,6.84,NA,NA,6,NA,28,19,3,1,1,8,1,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Nathan,87009,16,-0.2,2.92,8,4.99,-0.3,5.29,NA,NA,2,NA,12,4,NA,NA,1,4,4,4,NA,2,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,5,ata,Alex Amado,78475,16,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Leonardo,86973,16,0,2.7,9,5.41,0,5.41,NA,NA,1,NA,18,7,4,NA,2,9,4,3,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Thaciano,87470,16,14.4,2.44,12,6.25,2.61,3.64,NA,NA,9,NA,15,17,NA,1,4,14,4,3,NA,1,3,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,16,0,0.85,4,1.93,0,1.93,NA,NA,4,NA,9,4,NA,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,3,zag,Pedro Henrique,87225,16,0,5.56,8,9.78,0,9.78,NA,NA,9,NA,10,10,5,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,16,2,4.92,14,13.5,-0.46,13.96,NA,NA,8,NA,30,32,NA,4,1,22,3,9,NA,1,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jean Mota,78548,16,1.4,2.4,13,8.15,-0.23,8.38,NA,NA,19,NA,21,7,NA,1,NA,13,4,4,1,1,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Zeca,87192,16,3.5,4.12,11,7.44,-0.47,7.91,NA,NA,4,NA,22,27,4,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,16,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Ricardinho,78577,16,7.9,4.46,15,8.1,-0.19,8.29,NA,NA,5,NA,39,27,NA,3,1,19,12,12,NA,1,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,16,1.1,3.82,15,7.25,-0.25,7.5,NA,NA,16,NA,32,13,NA,2,5,9,11,9,1,3,7,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Kannemann,87342,16,0,3.08,4,12.38,0,12.38,NA,NA,8,NA,4,7,1,NA,4,12,NA,NA,NA,1,NA,NA,NA,NA,2019
265,Bahia,7,Provável,1,gol,Douglas Friedrich,78584,16,16.7,8.55,15,16.33,2.75,13.579999999999998,35,1,5,13,6,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,16,7.2,3.34,15,9.35,1.37,7.9799999999999995,NA,NA,11,NA,22,20,6,NA,3,7,1,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,2,Dúvida,4,mei,Gabriel,78605,16,0,3.13,6,6.21,0,6.21,NA,NA,4,NA,10,18,NA,NA,1,12,NA,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Eduardo Brock,78654,16,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Bruno Sávio,89101,16,0,1.63,4,2.22,0,2.22,NA,NA,1,NA,6,4,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Pedro Castro,78840,16,1.1,2.84,16,5.04,-0.66,5.7,NA,NA,20,NA,39,23,NA,NA,NA,22,5,9,1,1,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Ramiro,78715,16,-0.5,1.46,9,9.65,-0.42,10.07,NA,NA,7,NA,10,9,NA,1,1,15,1,3,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Reinaldo,78850,16,0,6.6,14,15.1,0,15.1,NA,NA,15,NA,26,24,6,1,2,16,4,6,NA,3,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Richard,78851,16,0,1.2,1,4.73,0,4.73,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,4,mei,Vitor Bueno,87552,16,-0.3,2.25,9,5.09,-0.23,5.32,NA,NA,8,NA,10,7,NA,NA,NA,4,1,2,NA,1,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Thiago Santos,78855,16,0,1.55,8,5.6,0,5.6,NA,NA,6,NA,7,16,NA,NA,2,20,1,1,NA,NA,1,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Yago Felipe,87747,16,0.4,2.21,10,3.81,-0.38,4.19,NA,NA,10,NA,15,17,NA,1,4,14,NA,2,1,NA,1,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,16,0,1.58,4,4.35,0,4.35,NA,NA,4,NA,2,1,NA,NA,NA,5,3,6,NA,NA,5,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,16,0,1.4,1,7.12,0,7.12,NA,NA,1,NA,2,3,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,16,-0.3,1.14,13,2.87,-0.07,2.94,NA,NA,6,NA,21,18,NA,NA,3,16,2,4,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,16,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,16,0,4.4,3,5.96,0,5.96,NA,NA,1,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Gustavo Scarpa,87999,16,0,1.73,8,3.78,0,3.78,NA,NA,4,NA,18,3,NA,NA,1,5,5,4,NA,1,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,16,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,4,mei,Sornoza,87877,16,2,2.5,11,5.07,0.34,4.73,NA,NA,12,NA,13,12,NA,1,2,12,5,8,NA,NA,NA,NA,NA,NA,2019
277,Santos,3,Suspenso,2,lat,Jorge,88065,16,11.6,7.18,14,16.29,1.66,14.629999999999999,NA,NA,24,NA,26,23,7,4,3,17,7,7,NA,1,1,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,16,0,-0.3,1,2.22,0,2.22,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,16,0,1,2,1.76,0,1.76,NA,NA,4,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,16,6.44,4.42,16,11.81,0.64,11.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,16,0,-0.28,4,1.98,0,1.98,NA,NA,3,NA,1,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Víctor Cuesta,79113,16,0,6.28,11,15.2,0,15.2,NA,NA,11,NA,18,36,5,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Daniel Guedes ,88225,16,0,2.32,11,4.89,0,4.89,NA,NA,6,NA,31,17,3,NA,1,17,1,2,NA,NA,2,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Guilherme,50294,16,0,-1.1,3,3.06,0,3.06,NA,NA,2,NA,6,2,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,5,ata,Sassá,79578,16,1.3,2.67,11,6.58,-0.89,7.47,NA,NA,9,NA,4,1,NA,NA,NA,6,6,3,1,2,2,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Bryan,97536,16,5,1.38,7,2.71,0.23,2.48,NA,NA,5,NA,11,7,1,NA,2,6,1,1,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Everton,50301,16,0.2,1.48,11,7.01,-0.28,7.29,NA,NA,12,NA,21,11,NA,2,3,27,3,2,NA,1,7,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,16,0,1.05,8,3.77,0,3.77,NA,NA,7,NA,2,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,2,Dúvida,5,ata,Brenner,80080,16,-1.3,1.17,9,4.05,-0.55,4.6,NA,NA,17,NA,14,1,NA,NA,4,21,2,6,1,2,6,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,16,0,2.16,7,6.13,0,6.13,NA,NA,2,NA,8,6,3,NA,2,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,16,2.4,1.91,13,4.3,0.01,4.29,NA,NA,19,NA,15,19,NA,NA,3,14,2,3,NA,NA,1,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,16,-1,1.56,9,3.49,-0.4,3.89,NA,NA,10,NA,6,9,NA,NA,1,7,1,2,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,16,5.4,3.1,16,6.77,0.64,6.13,NA,NA,5,NA,32,11,8,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Elicarlos,50313,16,0,1.52,6,5.19,0,5.19,NA,NA,4,NA,11,7,NA,NA,1,9,2,5,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Hudson,50324,16,0,3.07,11,10.36,0,10.36,NA,NA,9,NA,14,20,NA,1,2,21,4,1,NA,1,1,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Edinho,80193,16,1.2,2.78,11,7.73,-0.01,7.74,NA,NA,18,NA,15,3,NA,NA,1,7,5,7,NA,2,1,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Luciano,80287,16,-2.3,3.55,9,5.69,-1.58,7.2700000000000005,NA,NA,12,NA,19,8,NA,2,4,16,8,7,NA,2,3,NA,1,NA,2019
284,Grêmio,7,Provável,3,zag,David Braz,50317,16,1.5,2.96,5,6.55,-0.97,7.52,NA,NA,1,NA,5,4,NA,NA,NA,2,1,2,NA,1,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Anderson Martins,52618,16,0.2,1.59,7,2.92,-1.18,4.1,NA,NA,1,NA,8,10,2,NA,4,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,16,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,16,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,16,1.6,3,16,9.62,-0.57,10.19,NA,NA,30,NA,32,14,NA,1,2,9,3,8,1,2,NA,NA,1,NA,2019
290,Goiás,7,Provável,5,ata,Kayke,50402,16,3.6,4.63,14,8.08,0.86,7.22,NA,NA,6,NA,26,3,NA,3,3,15,5,14,NA,6,3,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marquinho,50407,16,0,0.9,5,4.67,0,4.67,NA,NA,2,NA,5,5,NA,NA,NA,8,1,1,NA,NA,1,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Gilberto ,80313,16,0,1.96,9,6.24,0,6.24,NA,NA,5,NA,32,14,NA,1,NA,12,2,3,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,16,0,0.85,6,3.23,0,3.23,NA,NA,2,NA,8,3,3,NA,3,13,NA,NA,NA,NA,1,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Breno,50408,16,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,3,zag,Léo,50459,16,0,2.47,11,7.01,0,7.01,NA,NA,4,NA,11,15,3,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Arthur Caíke,80337,16,0,2.27,11,9.19,0,9.19,NA,NA,6,NA,22,1,NA,1,NA,9,4,11,1,2,2,1,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Eduardo,50645,16,7,4.04,10,9.67,0.22,9.45,NA,NA,12,NA,27,16,4,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,4,mei,Ariel Cabral,80363,16,0,1.13,9,2.85,0,2.85,NA,NA,5,NA,19,12,NA,NA,2,10,1,4,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,16,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,2,Dúvida,4,mei,Pedro Ken,50877,16,0,1.03,7,2.79,0,2.79,NA,NA,8,NA,1,6,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,16,0.7,2.04,15,5.95,-1,6.95,NA,NA,13,NA,20,32,NA,NA,4,23,NA,2,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Apodi,51042,16,10.3,1.63,14,5.79,1.27,4.52,NA,NA,10,NA,30,7,4,NA,3,24,3,4,NA,1,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Rafael Pereira,51194,16,0,4.4,2,5.26,0,5.26,NA,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Walter,51413,16,0,9.63,3,8.01,0,8.01,7,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Adalberto,51549,16,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Everton Ribeiro,51772,16,0,3.2,13,11.38,-0.15,11.530000000000001,NA,NA,20,NA,42,15,NA,3,1,12,4,3,NA,1,1,NA,NA,NA,2019
264,Corinthians,2,Dúvida,4,mei,Ralf,52190,16,0,3.97,10,9.95,-1.56,11.51,NA,NA,18,NA,16,25,NA,NA,1,10,1,1,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Réver,52253,16,0,4.42,12,11.87,0,11.87,NA,NA,6,NA,17,22,3,NA,NA,2,2,4,1,NA,1,NA,NA,NA,2019
356,Fortaleza,5,Contundido,3,zag,Roger Carvalho,51415,16,0,0.98,12,4.09,0,4.09,NA,NA,3,NA,24,5,2,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Tiago Alves,51495,16,0.2,2.26,7,5.59,-0.03,5.62,NA,NA,1,NA,10,5,1,NA,NA,4,NA,1,NA,1,2,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Bruno César,52558,16,0,1.37,9,6.11,0,6.11,NA,NA,12,NA,10,1,NA,NA,1,5,NA,1,NA,2,1,NA,1,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,16,0,0.93,3,3.57,0,3.57,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Thiago Carleto,51700,16,0,2.6,4,7.44,0,7.44,NA,NA,2,NA,16,2,2,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,16,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,16,0,5.75,2,5.09,0,5.09,NA,NA,2,NA,7,2,NA,NA,1,2,NA,2,1,1,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,16,-1.9,4.37,6,7.73,-1.45,9.18,NA,NA,26,NA,17,8,NA,NA,1,13,NA,1,2,1,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Leandro Carvalho,88669,16,4.5,3.41,14,10.91,0.37,10.540000000000001,NA,NA,20,NA,19,13,NA,1,2,12,4,11,NA,2,1,NA,NA,NA,2019
284,Grêmio,2,Dúvida,5,ata,Pepê,91201,16,3.2,3.07,12,5.31,0.54,4.77,NA,NA,7,NA,18,7,NA,NA,1,6,4,10,NA,3,7,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,João Pedro ,89273,16,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Crysan,90406,16,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,16,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,16,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,16,9.6,3.69,15,14.06,1.14,12.92,NA,NA,30,NA,42,30,4,2,2,28,NA,1,NA,NA,NA,1,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,16,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,4,mei,Gustavo Ferrareis,89815,16,0,1.47,6,3.32,0,3.32,NA,NA,8,NA,14,3,NA,NA,2,6,4,9,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,16,1.5,3.07,14,9.36,-0.49,9.85,NA,NA,10,NA,20,22,3,NA,NA,16,1,4,NA,NA,1,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,16,0.6,6.44,15,19.11,-2.24,21.35,NA,NA,30,NA,19,3,NA,1,2,21,14,19,2,7,3,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,David,90309,16,3.7,1.36,14,5.17,0.29,4.88,NA,NA,12,NA,21,7,NA,1,NA,18,7,8,NA,NA,4,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Yago Rocha,90118,16,2.7,0.8,3,1.31,0.53,0.78,NA,NA,2,NA,7,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,Pedro Rocha,90302,16,0,3.48,11,10.84,0,10.84,NA,NA,16,NA,38,9,NA,2,1,9,5,4,NA,2,1,NA,NA,NA,2019
266,Fluminense,3,Suspenso,4,mei,Yuri Lima,90569,16,0,0.21,8,1.56,0,1.56,NA,NA,4,NA,12,9,NA,NA,3,14,1,2,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Moisés,90444,16,0,4.95,12,11.85,0,11.85,NA,NA,6,NA,22,31,5,1,3,26,4,7,NA,NA,NA,1,NA,NA,2019
285,Internacional,7,Provável,3,zag,Klaus,90846,16,-3.2,1.02,5,2.64,-1.33,3.97,NA,NA,1,NA,12,2,2,NA,1,8,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,5,Contundido,5,ata,Iago,90894,16,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Mineiro,90634,16,0,1.36,11,5.12,0,5.12,NA,NA,11,NA,22,15,NA,NA,4,17,1,8,1,NA,1,NA,NA,NA,2019
290,Goiás,3,Suspenso,4,mei,Léo Sena,90572,16,-3.6,4.44,12,6.68,-2,8.68,NA,NA,42,NA,31,34,NA,NA,2,8,1,3,NA,NA,NA,1,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Luiz Fernando ,90715,16,1.1,1.75,14,4.31,-0.09,4.3999999999999995,NA,NA,16,NA,19,7,NA,NA,NA,9,4,5,NA,1,1,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,3,zag,Fabrício Bruno,90768,16,2.5,3.25,4,4.63,-0.25,4.88,NA,NA,3,NA,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Flávio,91102,16,3.3,1.52,8,3.06,0.24,2.8200000000000003,NA,NA,7,NA,15,13,NA,NA,1,10,1,NA,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,16,0,-0.25,2,3.67,0,3.67,NA,NA,2,NA,1,1,NA,NA,1,2,NA,1,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,16,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,16,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Everaldo ,91151,16,1.6,2.62,10,3.91,-1.79,5.7,NA,NA,15,NA,7,8,NA,1,2,15,2,8,NA,1,3,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,16,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Leandro Barcia,91242,16,-0.5,4.15,14,8.73,-0.28,9.01,NA,NA,20,NA,22,18,NA,1,4,24,6,12,1,3,2,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,16,0,-2,0,3.32,0,3.32,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,16,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Rodriguez,91251,16,0,6.94,5,5.01,0,5.01,NA,NA,1,NA,7,11,3,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Leonardo Valencia,91508,16,0,-0.48,4,3.74,0,3.74,NA,NA,NA,NA,5,1,NA,NA,2,2,1,3,NA,NA,1,NA,NA,NA,2019
