clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,FC,FD,FF,PE,RB,SG,A,CV,FS,I,CA,G,DD,GS,DP,FT,PP,GC,ano
315,Chapecoense,6,Nulo,5,ata,Arthur Gomes,96966,30,3.2,2.72,22,5.17,0.08,5.09,19,3,9,26,16,NA,NA,NA,41,2,2,3,NA,NA,NA,1,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,30,8.6,4.96,21,12.35,-0.45,12.799999999999999,10,15,12,60,18,NA,3,NA,37,2,NA,5,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Wenderson,99474,30,1.2,2.05,2,2.9,-0.5,3.4,NA,NA,NA,3,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,5,Contundido,3,zag,Marcelo Benevenuto,95638,30,0,2,12,4.68,0,4.68,7,NA,1,21,6,2,1,NA,12,NA,3,2,NA,NA,NA,1,NA,2,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,30,0,1.17,6,2.86,0,2.86,2,NA,NA,15,9,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Janderson,97245,30,1.2,2.15,11,1.76,-0.04,1.8,7,2,6,7,4,NA,NA,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Frazan,97528,30,0,1.88,11,1.78,0,1.78,11,1,NA,8,5,5,NA,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,30,0,1.9,6,3.43,0,3.43,11,2,NA,5,8,NA,NA,NA,12,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,2,lat,Fernando,99550,30,3.1,2.69,17,4.45,0.41,4.04,29,3,1,34,21,6,1,NA,13,NA,5,NA,NA,NA,NA,1,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Marquinhos,98765,30,4.7,1.36,5,1.62,0.85,0.7700000000000001,3,NA,3,7,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,4,mei,Gustavo Bochecha,95798,30,-0.4,1.45,21,5.33,-0.03,5.36,8,5,8,65,24,NA,1,NA,15,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,6,tec,Zé Ricardo,95780,30,1.08,2.36,10,6.35,-0.28,6.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,5,ata,Artur,95799,30,0.7,3.05,26,9.48,0.02,9.46,20,11,20,78,16,NA,2,NA,39,5,6,6,NA,NA,NA,NA,1,NA,2019
266,Fluminense,5,Contundido,2,lat,Mascarenhas,99721,30,0,-2.3,1,1.75,0,1.75,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Igor Cássio,99661,30,10.9,2.84,7,3.21,1.76,1.45,3,1,3,9,3,NA,NA,NA,4,NA,1,2,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,30,3.61,3.29,28,8.39,-0.08,8.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,30,0,2.3,6,3.14,0,3.14,2,2,4,6,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Piris da Motta,95802,30,0,0.61,20,2.98,0,2.98,16,1,3,14,12,NA,NA,NA,18,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,30,0,2.25,11,4.03,0,4.03,3,2,9,15,7,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,30,0,-0.62,4,1.97,0,1.97,10,1,1,10,3,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Matheus Henrique,100742,30,5.1,1.38,15,4.08,0.6,3.48,24,4,3,32,23,NA,1,NA,15,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,30,0,0.13,4,1.94,0,1.94,7,1,NA,4,3,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,30,2.6,3.14,20,5.73,0.41,5.32,38,7,17,55,39,NA,NA,NA,29,1,2,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,30,0.5,1.35,29,3.23,-0.35,3.58,17,1,2,39,16,5,NA,NA,11,NA,3,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Lima,96340,30,0,4.33,12,5.8,0,5.8,12,10,9,21,17,NA,1,NA,23,2,2,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,30,0,5.61,10,10.48,0,10.48,10,4,7,23,12,NA,2,NA,11,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,30,0,2.82,14,6.81,0,6.81,11,1,4,24,23,2,NA,NA,8,NA,2,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,30,0,0.32,6,2.99,0,2.99,4,1,1,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Lourenço,99032,30,0,2.31,22,4.49,0,4.49,20,11,11,48,17,NA,3,NA,31,4,2,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,30,2.1,4.9,28,8.62,-2.08,10.7,27,20,28,66,25,NA,4,1,39,12,2,7,NA,NA,NA,2,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Evando Camillato,96454,30,1.31,1.86,6,6.4,-0.02,6.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,5,ata,Chará,99891,30,0,4.21,18,11.57,0,11.57,9,11,12,49,20,NA,1,NA,25,4,NA,3,NA,NA,NA,1,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Liziero,100761,30,0,1.68,14,4.5,0,4.5,11,2,6,26,19,NA,NA,NA,10,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Ezequiel,99915,30,1.2,1.57,7,3.97,0.11,3.8600000000000003,2,1,1,5,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Fernando,97543,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,30,-0.5,0.98,14,2.32,-0.01,2.3299999999999996,9,2,3,14,9,NA,1,NA,14,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,30,0,1.54,8,1.73,0,1.73,7,1,3,6,8,NA,NA,NA,8,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,30,0,0.05,2,0.77,0,0.77,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,30,0,0.58,5,1.15,0,1.15,2,NA,1,3,2,NA,NA,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Hiago,97535,30,0,1.25,2,1.85,0,1.85,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,30,0,0.8,5,2.25,0,2.25,2,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Tomás Andrade,97619,30,0,0.69,10,3.82,0,3.82,10,3,5,19,2,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,30,0,1.97,8,3.74,0,3.74,3,4,3,8,2,NA,NA,NA,8,1,1,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,30,0,1.6,13,2.09,0,2.09,3,3,1,7,4,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,3,Suspenso,4,mei,Dawhan,97780,30,-1.3,1.18,25,5.41,0.1,5.3100000000000005,26,2,7,27,33,NA,NA,NA,10,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Pedrinho,100103,30,0,0.44,5,0.9,0,0.9,4,2,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,30,0,-1.2,1,0.73,0,0.73,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,4,mei,Igor Gomes,100084,30,0.4,1.44,20,1.59,-0.63,2.22,16,5,5,21,7,NA,1,NA,16,1,3,2,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Nonato,100987,30,0,3.57,21,9.09,0,9.09,43,4,6,27,43,NA,1,NA,16,1,3,3,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,30,0,1.65,2,0.9,0,0.9,NA,1,NA,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Felippe Cardoso,100963,30,0,1.94,15,2.98,0,2.98,39,9,9,11,7,NA,1,NA,17,10,2,2,NA,NA,NA,1,NA,NA,2019
277,Santos,6,Nulo,2,lat,Felipe Jonatan,101708,30,0,3.86,19,9.54,0,9.54,11,7,7,29,9,8,NA,NA,9,1,NA,2,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,30,0,1.46,11,3.03,0,3.03,11,NA,NA,8,4,4,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,30,4.2,3.26,8,2.72,0.64,2.08,5,6,6,8,5,NA,NA,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Varela,97993,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Felipe Pires,100289,30,-1.8,2.35,11,3.93,-0.36,4.29,7,2,6,13,4,NA,1,NA,15,1,NA,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Lucas Venuto,100290,30,0,-0.13,4,1.79,-0.1,1.8900000000000001,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,30,3.7,3.04,26,11.51,0.03,11.48,44,11,22,36,33,NA,2,1,40,5,5,2,NA,NA,NA,1,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Alerrandro,101715,30,0,5.15,10,6.27,0,6.27,5,6,9,8,8,NA,1,NA,9,3,NA,2,NA,NA,NA,2,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Ferreira,101290,30,0,8.5,1,4.77,0,4.77,1,NA,1,1,1,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Sarrafiore,101315,30,0,1.97,17,3.89,0,3.89,14,3,7,20,10,NA,NA,NA,9,NA,3,3,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Marcinho,102380,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,30,0,-0.1,2,1.79,0,1.79,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,30,0,0.7,1,2.57,0,2.57,2,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Guga,101319,30,0,4.18,16,7.61,-0.79,8.4,13,1,3,49,36,1,4,NA,13,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,5,Contundido,3,zag,Léo Santos,95820,30,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Fabinho,101729,30,0,-0.5,1,0.77,0,0.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Matheus Prado,101375,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,30,0,-0.3,1,2.8,0,2.8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,30,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Isaque,101483,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Toró,101885,30,0,2.18,15,4.99,0,4.99,19,3,10,28,11,NA,1,1,20,3,1,2,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,30,0,3.12,4,4.97,0,4.97,7,1,2,6,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Igor Goularte,101889,30,0,1.72,5,2.61,0,2.61,3,1,1,3,5,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,2,lat,Iury,101846,30,0,2.94,10,6.43,0,6.43,14,NA,3,30,10,4,1,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Carlos Augusto,101803,30,0.4,2.46,10,4.65,-0.31,4.96,8,NA,2,15,8,2,NA,NA,7,NA,1,1,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Gabriel Calabres,101911,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Braian Romero,101997,30,0,3.02,13,4.35,-0.54,4.89,18,3,6,15,11,NA,1,NA,15,3,1,2,NA,NA,NA,1,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vitinho,101960,30,0,2.93,10,2.74,0,2.74,15,6,7,8,4,NA,2,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Gabriel,102290,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Jairinho,102139,30,0,1.77,4,2.89,0,2.89,1,2,1,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Papagaio,102302,30,0,0.24,8,1.03,0,1.03,6,1,3,4,3,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Caio Paulista,102318,30,0,2.8,20,4.12,0,4.12,21,6,20,34,28,NA,NA,NA,25,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Leite,102301,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,4,mei,Thonny Anderson,101484,30,2.6,3.41,19,4.95,0.3,4.65,22,12,7,28,12,NA,4,NA,17,3,3,2,NA,NA,NA,3,NA,NA,2019
314,Avaí,7,Provável,3,zag,Ricardo,101491,30,-0.3,1.93,20,4.06,-0.47,4.529999999999999,20,2,4,45,19,7,NA,NA,5,3,4,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Cacá,102340,30,2,2.73,12,2.72,-1.84,4.5600000000000005,10,1,NA,5,12,3,NA,NA,10,NA,4,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,3,zag,Lucas Halter,102253,30,0,1.61,9,3.09,0,3.09,5,2,3,8,7,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Jhonata Robert,106371,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Pepê,101573,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,30,0,7.2,1,2.86,0,2.86,2,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Arthur,104325,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Evanilson,101606,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Nuno,104326,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Caíque,104591,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Dudu,102852,30,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Dudu,104327,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucas Barcelos,101622,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Terans,102878,30,0.3,0.35,2,3.54,-0.4,3.94,2,1,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Darlan,104593,30,0,1.64,9,2.52,0,2.52,8,1,2,10,9,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hélio Júnior,104622,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Romarinho Gouveia,102891,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Rodrigo,104328,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,João Vitor,104329,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Yann Rolim,102892,30,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,30,0,-0.6,1,1.25,0,1.25,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,30,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Anderson,102906,30,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
