clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,DD,DP,GS,PE,SG,A,FC,FS,RB,FD,FF,FT,G,PP,I,CA,CV,GC,ano
284,Grêmio,6,Nulo,5,ata,Luciano,80287,12,0,4.33,6,6.83,0,6.83,NA,NA,NA,16,NA,1,12,8,7,6,7,NA,2,1,3,3,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Gilberto ,80313,12,2.2,1.96,9,6.24,-0.81,7.050000000000001,NA,NA,NA,32,NA,1,12,5,14,2,3,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,4,mei,Jadson,80129,12,0.3,1.88,8,3.89,-1.51,5.4,NA,NA,NA,6,NA,NA,6,10,8,1,2,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,12,-0.3,2.99,12,9.17,-0.29,9.459999999999999,NA,NA,NA,20,NA,NA,3,22,8,2,5,NA,2,NA,NA,1,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,12,0.4,1.28,4,3.3,-0.17,3.4699999999999998,NA,NA,NA,8,3,NA,11,2,1,NA,NA,NA,NA,NA,1,2,NA,NA,2019
277,Santos,7,Provável,3,zag,Gustavo Henrique,78248,12,3.8,3.27,10,6.63,0.2,6.43,NA,NA,NA,11,6,NA,11,5,10,2,2,NA,NA,NA,NA,5,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Arthur Caíke,80337,12,0,2.77,9,9.15,0,9.15,NA,NA,NA,18,NA,1,9,5,1,4,10,1,2,NA,2,NA,1,NA,2019
283,Cruzeiro,7,Provável,4,mei,Ariel Cabral,80363,12,2.5,0.68,7,3,0.35,2.65,NA,NA,NA,13,NA,NA,7,5,7,NA,4,NA,NA,NA,NA,2,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Renatinho,80395,12,0,0.92,5,2.56,0,2.56,NA,NA,NA,4,NA,NA,3,5,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,12,2.7,1.96,11,6.06,0.7,5.359999999999999,NA,NA,NA,10,NA,NA,18,11,23,NA,2,NA,NA,NA,NA,4,NA,NA,2019
314,Avaí,5,Contundido,2,lat,Alex Silva,84861,12,0,1.7,1,4.35,0,4.35,NA,NA,NA,1,NA,NA,2,3,1,1,1,NA,NA,NA,NA,1,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Lucas Lima,80583,12,0,1.3,4,5.08,0,5.08,NA,NA,NA,6,NA,1,8,3,3,1,1,NA,NA,NA,NA,1,NA,NA,2019
341,CSA,6,Nulo,2,lat,Euller ,84890,12,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,12,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Michel,80664,12,-0.1,1.93,3,2.43,-0.74,3.17,NA,NA,NA,4,1,NA,3,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
275,Palmeiras,7,Provável,3,zag,Luan,80692,12,0,7.1,2,10.79,0,10.79,NA,NA,NA,1,1,NA,1,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Alberto Valentim,84863,12,5.23,3.33,3,6.46,0.53,5.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Henrique,84893,12,-3.3,0.75,4,2.51,-1.13,3.6399999999999997,NA,NA,NA,10,NA,NA,6,10,4,1,1,NA,NA,NA,NA,2,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,12,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Marlone,80944,12,-0.3,1.62,9,5.46,-0.1,5.56,NA,NA,NA,9,NA,NA,3,5,3,NA,1,1,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Jair,81091,12,0,3.7,6,7.15,0,7.15,NA,NA,NA,7,NA,NA,8,7,12,NA,1,NA,1,NA,NA,1,NA,NA,2019
284,Grêmio,7,Provável,3,zag,Pedro Geromel,80853,12,6,6.5,8,13.62,-1.13,14.75,NA,NA,NA,12,4,NA,5,5,24,1,3,NA,NA,NA,NA,2,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Berrío ,85300,12,0,1.25,7,4.59,0,4.59,NA,NA,NA,8,NA,NA,8,3,6,NA,2,NA,1,NA,NA,NA,1,NA,2019
263,Botafogo,5,Contundido,5,ata,Biro Biro,80949,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Mayke,81150,12,0,0,0,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,12,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,12,6.4,1.8,9,4.95,0.82,4.13,NA,NA,NA,12,NA,1,8,9,5,3,4,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Carlos Sánchez,81677,12,11.5,4.94,11,13.6,1.75,11.85,NA,NA,NA,42,NA,1,12,17,8,8,9,2,4,1,3,1,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Alex Santana,85465,12,2.8,4.34,10,9.88,-0.03,9.91,NA,NA,NA,12,NA,NA,7,13,8,3,8,NA,3,NA,NA,1,NA,NA,2019
267,Vasco,7,Provável,3,zag,Oswaldo Henríquez,81241,12,-0.5,2.28,5,2.82,-0.78,3.5999999999999996,NA,NA,NA,6,1,NA,2,2,4,1,NA,1,NA,NA,NA,1,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Victor Luis,86410,12,-0.9,-0.9,1,5.11,-1.89,7,NA,NA,NA,3,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,12,0,3,2,2.62,0,2.62,NA,NA,NA,1,NA,NA,3,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,João Ricardo,81881,12,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Everton Felipe,86519,12,0,1.2,2,2.6,0,2.6,NA,NA,NA,3,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,12,0,1.25,4,6.83,0,6.83,NA,NA,NA,10,NA,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Henrique Dourado,81905,12,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pablo Dyego,86444,12,-0.5,-0.25,2,1.6,-0.57,2.17,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Richard,86711,12,1.3,1.8,6,4.1,-0.29,4.39,NA,NA,NA,9,NA,NA,8,6,11,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,12,5,6.89,11,14.71,-1.73,16.44,26,1,14,9,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Igor Julião,81951,12,0,1.55,6,3.22,0,3.22,NA,NA,NA,5,1,NA,9,5,6,NA,1,NA,NA,NA,NA,1,NA,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,12,0.4,3.56,9,10,-1.18,11.18,NA,NA,NA,19,2,NA,6,5,13,2,1,NA,1,NA,1,1,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Chico,82407,12,0,0.75,4,4.27,0,4.27,NA,NA,NA,5,NA,NA,11,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Tchê Tchê,86686,12,-1,1.67,11,4.19,-1.2,5.390000000000001,NA,NA,NA,28,NA,NA,16,15,10,6,4,NA,1,NA,NA,3,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Everton,86757,12,-0.6,4.71,9,14.49,-0.6,15.09,NA,NA,NA,13,NA,NA,3,4,10,4,5,NA,3,NA,NA,1,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Luan,86759,12,3.8,4.57,7,9.98,-1.01,10.99,NA,NA,NA,19,NA,2,5,13,4,4,3,1,1,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Zé Rafael,82455,12,0,3.42,6,10.02,0,10.02,NA,NA,NA,8,NA,1,14,18,9,4,2,NA,NA,NA,NA,2,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,12,3.5,3.53,6,3.82,0.59,3.23,NA,NA,NA,6,NA,NA,9,4,11,3,3,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,12,0,-1.1,1,3.14,0,3.14,NA,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Léo Artur,82644,12,0,0.57,7,1.76,-0.23,1.99,NA,NA,NA,3,NA,NA,1,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,12,0,2.1,2,4.02,0,4.02,NA,NA,NA,1,NA,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Aguilar,95494,12,3.4,3.06,10,5.43,-0.53,5.96,NA,NA,NA,8,5,NA,13,4,11,NA,NA,NA,NA,NA,NA,2,NA,NA,2019
314,Avaí,2,Dúvida,2,lat,Igor Fernandes,82635,12,1,3.44,9,4.01,-0.93,4.9399999999999995,NA,NA,NA,14,3,NA,13,8,17,NA,2,NA,NA,NA,1,2,NA,NA,2019
341,CSA,7,Provável,3,zag,Alan Costa,82613,12,5.7,2.4,3,3.64,1.14,2.5,NA,NA,NA,5,1,NA,2,2,3,1,NA,NA,NA,NA,NA,1,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,12,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Tinga,82628,12,0,0.8,5,1.64,0,1.64,NA,NA,NA,16,NA,1,5,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,João Paulo,86770,12,13.2,2.57,11,6.88,2.39,4.49,NA,NA,NA,29,NA,NA,18,19,15,4,4,NA,1,NA,NA,1,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,12,-1,-0.7,3,1.61,-0.32,1.9300000000000002,NA,NA,NA,2,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,1,gol,Marcelo Rangel,82730,12,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Uendel,60852,12,0,3.98,4,2.83,0,2.83,NA,NA,NA,9,1,NA,9,2,10,1,3,NA,NA,NA,3,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,André Luís,92146,12,0,4.02,6,5.05,0,5.05,NA,NA,NA,7,NA,NA,4,20,1,3,2,NA,2,NA,1,2,NA,NA,2019
341,CSA,3,Suspenso,1,gol,Jordi,86776,12,6,6.62,12,10.37,0.84,9.53,34,NA,18,5,4,NA,1,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Raniel,86797,12,2.7,3.12,5,6.89,-0.97,7.859999999999999,NA,NA,NA,6,NA,NA,5,10,3,1,4,NA,1,NA,NA,1,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Patric,60969,12,3.8,1.35,6,4.04,1.01,3.0300000000000002,NA,NA,NA,20,2,1,13,NA,4,1,3,NA,NA,NA,NA,2,NA,NA,2019
283,Cruzeiro,5,Contundido,4,mei,Rodriguinho,61033,12,0,2.48,5,5.52,0,5.52,NA,NA,NA,9,NA,NA,3,7,4,1,3,NA,1,NA,1,2,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,12,0,-2.5,1,2.46,0,2.46,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Lucca,61149,12,3.5,2.85,2,5.42,0.59,4.83,NA,NA,NA,2,NA,NA,1,4,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,José Welison,86859,12,0,2.25,6,4.6,0,4.6,NA,NA,NA,9,NA,NA,6,4,12,NA,4,NA,NA,NA,NA,2,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Gustavo,86932,12,0,0.85,4,3.61,0,3.61,NA,NA,NA,2,NA,NA,6,4,1,2,2,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,7,Provável,5,ata,Gilberto,61188,12,-0.2,4.73,9,13.55,-0.63,14.180000000000001,NA,NA,NA,12,NA,2,5,3,7,4,8,NA,2,NA,1,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Fabrício,61228,12,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,3,zag,Emerson Santos,86972,12,0,3.71,7,4.52,0,4.52,NA,NA,NA,19,3,NA,7,2,11,1,NA,NA,1,NA,1,3,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Airton,61985,12,0,-0.66,5,3.04,0,3.04,NA,NA,NA,6,NA,NA,6,9,4,NA,NA,NA,NA,NA,NA,2,1,NA,2019
284,Grêmio,7,Provável,2,lat,Leonardo,86973,12,0,3.07,8,6.36,0,6.36,NA,NA,NA,17,4,NA,6,1,6,4,3,NA,NA,NA,NA,2,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Nathan,87009,12,0,2.96,5,5.07,0,5.07,NA,NA,NA,4,NA,NA,1,1,4,2,2,NA,1,NA,NA,1,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Pedro Henrique,87225,12,5.7,5.63,6,9.17,0.1,9.07,NA,NA,NA,9,4,NA,1,5,7,2,2,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Zeca,87192,12,9.3,4.18,8,7.96,1.21,6.75,NA,NA,NA,15,3,NA,7,2,21,NA,NA,NA,NA,NA,NA,3,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Camilo,62009,12,3.3,3.3,7,6.66,0.38,6.28,NA,NA,NA,19,NA,2,5,7,5,6,7,NA,NA,NA,1,1,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandão,62033,12,1.5,2.95,11,6.89,0.13,6.76,NA,NA,NA,6,NA,NA,4,9,3,5,9,NA,2,NA,4,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,D'Alessandro,62023,12,0,2.08,6,8.08,0,8.08,NA,NA,NA,25,NA,1,NA,5,1,4,4,NA,1,1,2,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,Kannemann,87342,12,0,3.7,3,14.7,0,14.7,NA,NA,NA,3,1,NA,9,4,5,NA,NA,NA,1,NA,NA,3,NA,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,12,7.4,2.97,11,7.1,1,6.1,NA,NA,NA,25,NA,1,8,11,10,10,9,1,1,NA,7,4,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Jean,62047,12,-1,-1,1,4.33,-1.67,6,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,Vanderlei,62121,12,0,7.97,6,22.89,0,22.89,15,NA,6,4,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,12,0,3.45,12,8.23,-0.13,8.360000000000001,NA,NA,NA,16,4,NA,6,7,19,1,NA,NA,NA,NA,NA,2,NA,NA,2019
283,Cruzeiro,2,Dúvida,4,mei,Robinho,62104,12,0,1.77,7,6.26,0,6.26,NA,NA,NA,42,NA,1,14,8,10,1,6,NA,1,NA,NA,3,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,12,0,-0.25,2,3.03,0,3.03,NA,NA,NA,5,NA,NA,4,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,3,Suspenso,5,ata,Walter,62128,12,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Wellington,62129,12,0.6,-1.34,10,0.76,0,0.76,NA,NA,NA,23,NA,NA,17,2,6,NA,NA,NA,NA,NA,NA,4,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Thaciano,87470,12,0,1.1,9,3.33,0,3.33,NA,NA,NA,13,NA,NA,9,6,12,2,3,NA,NA,NA,3,3,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Vitor Bueno,87552,12,0,3.35,6,6.71,0,6.71,NA,NA,NA,9,NA,NA,3,6,7,1,2,NA,1,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,5,ata,Tréllez,87679,12,2.3,2.55,2,5.05,-0.11,5.16,NA,NA,NA,NA,NA,NA,2,3,NA,2,4,NA,NA,NA,2,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Arrascaeta,87863,12,0,12.62,5,19.33,0,19.33,NA,NA,NA,19,NA,4,5,11,6,2,3,NA,4,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,12,0,-0.28,4,1.98,0,1.98,NA,NA,NA,1,NA,NA,3,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Sornoza,87877,12,0,2.26,8,5.4,0,5.4,NA,NA,NA,12,NA,NA,10,9,10,4,8,NA,NA,NA,NA,2,NA,NA,2019
275,Palmeiras,2,Dúvida,4,mei,Gustavo Scarpa,87999,12,7.1,2.03,6,4.56,1.16,3.3999999999999995,NA,NA,NA,12,NA,NA,3,3,2,2,3,NA,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,12,0,-0.3,1,2.22,0,2.22,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,4,mei,Yago Felipe,87747,12,0.2,2.39,8,3.81,-0.85,4.66,NA,NA,NA,10,NA,1,13,8,13,NA,2,1,NA,NA,1,3,NA,NA,2019
277,Santos,7,Provável,2,lat,Jorge,88065,12,11.7,8.69,10,16.28,0.98,15.3,NA,NA,NA,15,7,3,14,14,20,7,7,NA,NA,NA,1,1,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,12,-0.5,1.82,11,3.8,-0.38,4.18,NA,NA,NA,12,NA,NA,11,12,16,1,3,NA,NA,NA,1,2,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Daniel Amorim,82880,12,0,1.5,8,5.23,0,5.23,NA,NA,NA,6,NA,NA,5,9,NA,3,4,NA,1,NA,2,1,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Vinícius Araújo,82767,12,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Daniel Guedes ,88225,12,9.3,2.4,10,5.9,0.39,5.510000000000001,NA,NA,NA,31,3,NA,16,5,16,1,2,NA,NA,NA,2,1,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,12,-0.5,0.91,7,3.36,-0.2,3.56,NA,NA,NA,2,NA,NA,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,12,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Cristovam,82930,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,5,ata,Gabriel,83257,12,5.2,9.8,10,19.12,-0.49,19.61,NA,NA,NA,22,NA,2,9,10,5,11,13,NA,9,NA,6,3,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Yuri,83263,12,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Otero,83004,12,2.8,4.55,2,8.37,-0.59,8.959999999999999,NA,NA,NA,4,NA,NA,3,10,NA,3,4,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,12,0,5.75,2,5.09,0,5.09,NA,NA,NA,7,NA,NA,2,2,2,NA,2,1,1,NA,NA,1,NA,NA,2019
314,Avaí,7,Provável,5,ata,Bruno Sávio,89101,12,0.6,0.6,1,1.7,-0.3,2,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,12,0,1.5,1,4.1,0,4.1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Leandro Carvalho,88669,12,-0.9,3.11,10,9.74,-1.8,11.540000000000001,NA,NA,NA,13,NA,NA,8,15,7,2,9,NA,2,NA,1,2,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Patrick,83433,12,0,3.48,5,8.11,0,8.11,NA,NA,NA,7,NA,1,4,5,8,1,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,12,7.9,4.85,2,7.74,1.74,6,NA,NA,NA,7,NA,NA,5,9,2,NA,1,NA,1,NA,NA,1,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Léo Pereira,83528,12,5.6,3.38,10,9.54,0.47,9.069999999999999,NA,NA,NA,28,4,NA,11,5,11,3,2,NA,1,NA,1,2,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,5,ata,Guilherme Parede,83438,12,0.3,1.91,8,4.23,-0.01,4.24,NA,NA,NA,7,NA,1,8,14,4,1,4,NA,NA,NA,2,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,João Pedro ,89273,12,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Rafinha,83681,12,0,2.95,2,3.92,0,3.92,NA,NA,NA,2,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,2,lat,Diego Tavares,83869,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Neilton,83772,12,2.4,3.13,3,6.31,-0.53,6.84,NA,NA,NA,8,NA,NA,1,7,4,1,2,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Bruno Ramires,89924,12,0,1.3,3,3.81,0,3.81,NA,NA,NA,3,NA,NA,4,1,5,NA,1,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,7,Provável,4,mei,Gustavo Ferrareis,89815,12,2.3,1.24,5,3.15,-0.2,3.35,NA,NA,NA,9,NA,NA,5,8,2,3,6,NA,NA,NA,NA,2,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Clayson,83817,12,3.7,3.01,10,10.42,-0.47,10.89,NA,NA,NA,22,NA,1,19,17,9,4,3,NA,2,NA,NA,2,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,12,8,2.46,10,9.74,1.51,8.23,NA,NA,NA,16,2,NA,9,5,13,NA,3,NA,NA,NA,1,NA,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Charles,84187,12,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,12,6.9,3.75,11,13.57,0.79,12.780000000000001,NA,NA,NA,27,2,2,21,27,23,NA,1,NA,NA,NA,NA,2,1,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,12,0,0.4,1,3.09,0,3.09,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,12,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Yago Rocha,90118,12,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,12,13.8,6.86,11,20.82,2.17,18.65,NA,NA,NA,14,NA,1,16,23,2,10,16,NA,6,NA,1,2,NA,NA,2019
