clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,G,I,PE,PP,RB,FT,CV,SG,DD,DP,GS,GC,ano
275,Palmeiras,7,Provável,5,ata,Deyverson,92708,27,10.3,3.76,13,11.05,1.76,9.290000000000001,2,2,14,7,14,37,2,19,23,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Everton Ribeiro,51772,27,1.4,3.75,22,12,0.48,11.52,5,3,22,9,12,41,1,1,68,NA,31,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Fernando Sobral,84428,27,0,2.14,13,5.34,0,5.34,NA,1,17,2,6,11,NA,1,23,NA,22,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Thaciano,87470,27,1.5,2.47,20,4.78,-0.31,5.09,1,4,20,8,6,15,1,3,17,NA,26,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,27,0,4.02,6,4.52,0,4.52,NA,NA,8,NA,1,10,2,1,9,NA,3,NA,1,2,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,27,0,-0.25,2,3.03,0,3.03,NA,1,4,NA,NA,1,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafinha,84381,27,8.5,2.48,6,4.18,1.45,2.7299999999999995,NA,1,5,3,4,3,1,1,3,NA,1,1,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,4,mei,Vitor Bueno,87552,27,-0.7,2.53,17,5.38,-0.37,5.75,NA,NA,9,2,8,16,1,NA,24,NA,16,2,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Wesley,99462,27,0,-3,2,0.78,0,0.78,NA,1,3,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,27,0,2.9,1,3.4,0,3.4,NA,NA,NA,NA,NA,4,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Matheus Vargas,87929,27,0,1.6,2,2.2,0,2.2,NA,NA,3,NA,NA,4,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Sornoza,87877,27,0,1.88,16,4.51,0.52,3.9899999999999998,1,4,19,6,11,16,NA,1,17,NA,14,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,27,0,1.58,4,4.35,0,4.35,NA,NA,5,3,6,4,NA,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Yuri,88125,27,1,0.64,8,2.06,-0.31,2.37,NA,1,10,2,1,7,NA,NA,2,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,4,mei,Arrascaeta,87863,27,0,11.75,14,18.35,0,18.35,8,1,14,5,12,30,10,NA,54,NA,26,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Jorge,88065,27,0.7,6.71,22,14.98,-0.01,14.99,4,3,27,11,11,32,1,2,38,NA,39,NA,NA,11,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Yago Felipe,87747,27,5.2,3.65,21,5.97,-0.51,6.4799999999999995,2,5,26,2,4,35,1,1,29,NA,40,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,27,0,-0.3,1,2.22,0,2.22,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Danilo Barcelos,84382,27,0,3.24,16,6.47,0,6.47,1,1,26,5,7,8,2,1,41,NA,20,1,1,3,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Ronaldo,92981,27,0,3.1,12,4.38,0,4.38,1,2,17,NA,3,10,NA,NA,21,NA,29,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,27,9.3,2.25,4,2.76,1.58,1.1799999999999997,NA,1,2,NA,1,1,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Arthur Gomes,96966,27,0,2.7,21,5.09,0,5.09,NA,2,18,2,9,39,3,2,26,NA,15,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Mateus Vital,93108,27,3.7,4.03,19,7.69,0.3,7.390000000000001,2,1,9,8,16,47,1,NA,21,NA,17,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,27,5.3,5.63,23,13.47,0.57,12.9,2,1,31,16,34,42,5,5,24,NA,22,2,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,2,lat,Mascarenhas,99721,27,0,-2.3,1,1.75,0,1.75,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,2,lat,Daniel Guedes ,88225,27,0,2.31,14,5.6,0,5.6,NA,2,23,1,2,7,NA,2,35,NA,22,NA,NA,4,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,27,0,2.3,6,3.14,0,3.14,NA,NA,2,2,4,4,NA,NA,6,NA,4,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Bruno Alves,84462,27,0,-0.83,6,0.78,0,0.78,NA,2,9,2,2,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Janderson,97245,27,3.1,2.49,8,2.01,-0.85,2.86,NA,NA,7,2,6,11,1,NA,6,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Gabriel Dias,88368,27,2.2,1.33,21,4.03,1.22,2.8100000000000005,NA,5,27,4,4,29,NA,1,20,NA,27,NA,1,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Valdo,84509,27,0,2.44,22,4.4,-0.01,4.41,1,3,19,3,1,14,NA,NA,20,NA,26,NA,NA,4,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,27,0,-0.72,4,1.21,0,1.21,NA,NA,8,NA,NA,5,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,27,-2.5,0.2,15,2.42,-0.91,3.33,NA,2,11,NA,NA,9,NA,1,7,NA,7,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Leandro Carvalho,88669,27,5,3.5,20,10.88,0.23,10.65,2,3,14,10,13,27,3,2,38,NA,17,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,3,Suspenso,3,zag,Lucas Veríssimo,93368,27,0.5,3.63,24,9.11,-0.61,9.719999999999999,NA,6,49,3,10,17,1,1,56,NA,48,2,2,10,NA,NA,NA,1,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,27,0,2.5,1,3.57,0,3.57,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Lucão,84554,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,27,2.7,3.5,17,5.86,-0.19,6.050000000000001,NA,2,33,6,17,22,1,1,44,NA,36,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,27,0,0.93,3,3.57,0,3.57,NA,NA,NA,NA,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Bruno Sávio,89101,27,0,1.63,4,2.22,0,2.22,NA,NA,2,1,2,1,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Romarinho,84523,27,6.8,2.92,21,6.16,0.71,5.45,3,1,13,9,7,46,1,2,42,NA,14,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,27,3.95,3.29,25,8.47,0.32,8.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Joel Carli,93414,27,0,1.43,17,5.59,0,5.59,NA,7,15,1,2,13,NA,1,40,NA,14,1,NA,5,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,27,0,3.35,4,3.9,0,3.9,NA,2,5,NA,2,2,1,NA,9,NA,6,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,3,zag,Luan Peres ,84847,27,-3.3,1.5,5,2.63,-0.76,3.3899999999999997,NA,2,7,NA,2,2,NA,NA,12,NA,4,NA,NA,2,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,27,0,0.17,3,2.38,0,2.38,NA,1,6,1,NA,2,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,27,0,0.32,6,2.99,0,2.99,NA,NA,4,1,1,2,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,João Pedro ,89273,27,0,4.3,3,5.7,0,5.7,NA,1,4,1,2,1,NA,NA,3,NA,3,NA,NA,2,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Nico López,84709,27,-1,3.02,19,13.17,-1.08,14.25,3,5,25,13,20,13,1,12,42,NA,21,2,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,27,10.8,4.26,17,10.74,2.05,8.690000000000001,1,1,38,4,6,54,2,NA,41,NA,28,2,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Alisson Safira,93782,27,0,0.65,4,3.13,0,3.13,1,1,7,NA,NA,6,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Lucas Frigeri,84854,27,0,3.7,2,3.88,0,3.88,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,NA,5,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Ricardo,99881,27,0,3,12,7.73,0,7.73,NA,2,10,1,4,8,1,NA,22,NA,20,NA,NA,2,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,27,0.5,3.32,24,12.41,0.22,12.19,2,3,40,NA,3,53,NA,NA,58,NA,46,NA,1,4,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gustavo Ferrareis,89815,27,0,0.74,9,3.21,0,3.21,NA,2,8,4,11,10,NA,1,20,NA,5,NA,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,27,6,2.3,23,9.47,1.59,7.880000000000001,NA,1,23,1,6,15,NA,1,27,NA,31,NA,1,4,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Yago Rocha,90118,27,1.2,1.96,11,1.9,0.04,1.8599999999999999,NA,1,12,NA,1,10,NA,1,19,NA,10,NA,1,4,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,27,0,0.4,3,2.25,0,2.25,NA,1,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Felipe,84860,27,0,6.43,3,4.81,0,4.81,2,NA,6,NA,NA,5,NA,NA,9,NA,5,NA,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,5,ata,Chará,99891,27,0,4.21,18,11.57,0,11.57,1,NA,9,11,12,25,3,4,49,NA,20,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,27,14.5,7.07,24,21.84,0.56,21.28,2,6,40,21,28,48,12,8,36,NA,20,3,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,27,0,1.54,8,1.73,0,1.73,NA,1,7,1,3,8,NA,NA,6,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,David,90309,27,0,1.11,24,3.97,0,3.97,2,3,38,12,15,19,NA,9,35,NA,12,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Pedro Rocha,90302,27,0,2.95,17,9.73,0,9.73,2,2,15,10,7,25,2,3,46,NA,14,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,2,lat,Alex Silva,84861,27,0,1.7,1,4.35,0,4.35,NA,1,2,1,1,3,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,27,0,1.97,8,3.74,0,3.74,NA,1,3,4,3,8,1,1,8,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,2,Dúvida,4,mei,Luan Pereira,99900,27,2.3,1.25,12,2.86,-0.03,2.8899999999999997,1,4,7,2,3,14,NA,NA,13,NA,9,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Arthur,104325,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,5,ata,Berrío ,85300,27,0,1.17,16,5.06,0,5.06,2,1,15,1,6,4,1,NA,16,NA,8,NA,1,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Ezequiel,99915,27,0,1.96,5,4.4,0,4.4,NA,NA,2,1,1,5,NA,NA,4,NA,3,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Patrick,99918,27,-0.5,1.6,13,2.09,-0.05,2.1399999999999997,NA,NA,3,3,1,12,1,NA,7,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,6,tec,Alberto Valentim,84863,27,2.95,3.18,17,6.99,0.03,6.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Euller ,84890,27,0,1.65,6,3.6,0,3.6,NA,NA,2,1,5,3,NA,NA,6,NA,2,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,27,-2.5,0.58,5,1.15,-0.58,1.73,NA,1,2,NA,1,6,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Henrique,84893,27,6.5,2.84,13,4.97,1.08,3.8899999999999997,NA,5,19,1,2,24,NA,NA,15,NA,14,NA,NA,5,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Nilton,38573,27,0,0.16,8,2.88,0,2.88,NA,3,9,NA,2,6,NA,NA,11,NA,7,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Felipe Melo,38545,27,3.2,2.5,15,6.85,-0.73,7.58,1,6,31,4,14,22,2,1,35,NA,22,NA,1,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,27,0,2.73,14,5.89,0,5.89,NA,1,13,3,5,9,1,NA,21,NA,20,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,William Oliveira,94297,27,0.9,0.48,9,2.24,0.36,1.8800000000000003,NA,4,13,2,2,10,NA,NA,7,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Matheus Ferraz,38632,27,0,3.56,7,6.23,0,6.23,NA,1,7,4,3,2,1,1,6,NA,11,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,4,mei,Hernanes,38648,27,2.8,4.05,20,13.57,0.3,13.27,4,4,22,12,14,23,2,1,23,NA,23,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Edílson,38523,27,0,2.59,10,6.35,0,6.35,NA,2,12,NA,4,6,NA,NA,23,NA,17,2,2,3,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,27,-0.1,1.61,20,4.24,0.07,4.17,1,2,12,7,3,27,1,NA,54,NA,14,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Raphael Veiga,94509,27,0,2.48,10,6.73,-0.23,6.960000000000001,NA,NA,8,3,9,7,1,NA,8,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,27,2.7,3.52,19,7.07,-0.3,7.37,3,2,27,6,11,13,1,1,47,NA,17,1,NA,5,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,27,0,4,1,2.36,0,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,2019
314,Avaí,6,Nulo,4,mei,Douglas,38738,27,-0.6,-0.17,11,4.16,-0.14,4.3,NA,1,3,1,5,7,NA,2,30,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Jarro Pedroso,94542,27,0,-0.38,4,1.21,0.16,1.05,NA,1,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Diego,38909,27,0,1.53,9,5.52,0,5.52,NA,5,10,6,7,16,NA,NA,25,1,9,2,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,1,gol,Cleiton,93882,27,8.1,2,14,3.75,2.03,1.7200000000000002,NA,1,NA,NA,NA,5,NA,NA,12,NA,NA,NA,NA,3,13,1,15,NA,2019
341,CSA,7,Provável,4,mei,Jonatan Gomez,94857,27,0.9,5.01,19,5.86,-1.27,7.130000000000001,2,4,22,12,16,52,5,1,51,NA,18,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,2,lat,Filipe Luís,38750,27,6.7,6.24,10,13.75,-0.27,14.02,NA,NA,17,1,NA,6,NA,NA,26,NA,33,NA,NA,5,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marcos Júnior,93893,27,-0.5,1.57,19,3.37,-0.29,3.66,NA,4,30,4,6,24,1,NA,48,NA,23,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Ribamar,94068,27,1.3,2.88,10,3.01,-1.09,4.1,NA,NA,14,6,11,6,2,7,6,NA,2,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Matheus Fernandes,94067,27,0,1.7,5,4.03,0,4.03,NA,NA,1,1,NA,3,NA,NA,4,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Juninho Capixaba,94968,27,2.5,3.47,15,7.24,-0.01,7.25,1,7,27,2,2,33,NA,3,35,NA,24,NA,NA,6,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Ricardo Oliveira,38910,27,0,3,17,13.14,0,13.14,2,NA,14,9,12,16,2,2,11,1,6,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,2,Dúvida,4,mei,Marco Antônio,94975,27,8.3,4.65,2,3.86,1.34,2.5199999999999996,1,NA,1,NA,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Nenê,38913,27,4.1,3.46,16,7,0.32,6.68,2,NA,16,3,15,28,3,2,56,NA,15,NA,1,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,5,ata,Felipe Vizeu,94138,27,0,0.67,9,2.41,0,2.41,NA,NA,9,NA,4,3,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Lima,94288,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Diego Pituca,94156,27,2.9,1.25,25,3.61,0.56,3.05,NA,7,51,10,11,25,1,NA,63,NA,28,2,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Vagner Love,38959,27,-2.3,2.47,21,4.89,-0.5,5.39,NA,4,25,4,7,32,5,8,31,NA,13,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,2,lat,Daniel Alves,38939,27,11.7,6.02,10,17.03,2.03,15.000000000000002,2,3,27,3,10,23,1,3,38,NA,19,1,NA,4,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,27,0,1.45,11,3.86,0,3.86,1,NA,10,3,5,10,NA,NA,14,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Matheus Cabral,93795,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Willian,42116,27,6.1,3.38,13,8.65,0.46,8.19,1,1,9,7,2,13,4,2,20,NA,4,1,1,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Renato,39572,27,0,2.07,7,4.84,0,4.84,NA,NA,NA,4,3,11,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,6,tec,Renato Gaúcho,41929,27,1.68,4.44,27,12.31,-0.13,12.440000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,4,mei,Alex Santana,85465,27,0,4.82,15,10.08,0,10.08,NA,2,11,6,13,21,5,NA,19,NA,11,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Vagner Mancini,39850,27,5.92,4.82,2,7.4,0.49,6.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Egídio,42145,27,1.2,4.42,18,9.3,-1.42,10.72,1,1,23,7,7,16,NA,1,53,NA,35,NA,NA,6,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Léo,85626,27,5.6,2.3,2,4.47,0.8,3.67,NA,1,2,NA,NA,1,NA,NA,3,NA,2,NA,NA,1,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,6,tec,Abel Braga,40006,27,2.95,3.47,12,9.68,-0.19,9.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Mosquera,86116,27,0,0.89,11,2.43,0,2.43,NA,2,8,NA,3,14,NA,NA,12,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
