clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,value,ano
267,Vasco,6,Nulo,3,zag,Miranda,101720,26,0,0.7,1,2.57,0,2.57,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,26,0,0,1,0.76,0,0.76,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,26,0,0,0,4,0,4,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,26,0,0,0,1,0,1,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Jair,81091,26,0,3.48,9,6.81,0,6.81,NA,2019
276,São Paulo,6,Nulo,5,ata,Fabinho,101729,26,0,-0.5,1,0.77,0,0.77,NA,2019
284,Grêmio,7,Provável,5,ata,Pepê,91201,26,0,3.29,20,5.53,-2.05,7.58,NA,2019
285,Internacional,6,Nulo,5,ata,Guilherme Parede,83438,26,0,1.74,17,4.58,0.5,4.08,NA,2019
284,Grêmio,6,Nulo,3,zag,Rodriguez,91251,26,0,6.17,6,4.69,0,4.69,NA,2019
290,Goiás,3,Suspenso,5,ata,Leandro Barcia,91242,26,0,3.3,23,9.81,1.33,8.48,NA,2019
293,Athlético-PR,7,Provável,3,zag,Léo Pereira,83528,26,0,1.58,20,7.48,0.02,7.460000000000001,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,26,0,0,0,5,0,5,NA,2019
264,Corinthians,6,Nulo,2,lat,Carlos Augusto,101803,26,0,2.69,9,4.96,-0.29,5.25,NA,2019
293,Athlético-PR,7,Provável,4,mei,Bruno Guimarães,98352,26,0,3.97,17,12.51,0.69,11.82,NA,2019
275,Palmeiras,6,Nulo,2,lat,Mayke,81150,26,0,-0.3,1,7.71,0,7.71,NA,2019
267,Vasco,7,Provável,3,zag,Oswaldo Henríquez,81241,26,0,2.52,17,3.74,-0.87,4.61,NA,2019
264,Corinthians,6,Nulo,5,ata,Clayson,83817,26,0,2.72,21,9.94,0,9.94,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,26,0,0.5,1,2.4,0,2.4,NA,2019
285,Internacional,6,Nulo,5,ata,Neilton,83772,26,0,2.54,10,6,0,6,NA,2019
341,CSA,6,Nulo,2,lat,Rafinha,83681,26,0,1.87,3,3.19,0,3.19,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,26,0,0,0,1,0,1,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,26,0,1.97,8,3.74,0,3.74,NA,2019
263,Botafogo,6,Nulo,5,ata,Rhuan,102958,26,0,-0.3,2,0.77,0,0.77,NA,2019
356,Fortaleza,6,Nulo,2,lat,Diego Tavares,83869,26,0,0,0,3,0,3,NA,2019
315,Chapecoense,6,Nulo,1,gol,Tiepo,98412,26,0,3.16,22,12.51,-1.28,13.79,NA,2019
356,Fortaleza,6,Nulo,5,ata,Felipe Pires,100289,26,0,3.1,9,5.15,0.68,4.470000000000001,NA,2019
276,São Paulo,2,Dúvida,4,mei,Igor Gomes,100084,26,0,0.77,16,1.03,-0.33,1.36,NA,2019
315,Chapecoense,6,Nulo,4,mei,Tharlis,102997,26,0,1.7,2,2.84,0,2.84,NA,2019
315,Chapecoense,6,Nulo,4,mei,Vini Locatelli,102998,26,0,2.95,4,1.64,0,1.64,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,26,0,-0.2,4,2.89,0,2.89,NA,2019
315,Chapecoense,6,Nulo,4,mei,Régis,102999,26,0,1.49,12,3.87,-0.67,4.54,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,26,0,0,0,2,0,2,NA,2019
277,Santos,7,Provável,4,mei,Carlos Sánchez,81677,26,0,6,23,15.77,0.76,15.01,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,26,0,0,0,1,0,1,NA,2019
284,Grêmio,6,Nulo,3,zag,Antonini,103069,26,0,0,0,1,0,1,NA,2019
283,Cruzeiro,7,Provável,4,mei,Éderson,103099,26,0,1.45,10,2.02,-0.34,2.36,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,26,0,0.9,2,0.93,-0.48,1.4100000000000001,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,26,0,4.02,6,4.52,1.32,3.1999999999999993,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Pedrinho,100103,26,0,0.55,4,1.01,0.04,0.97,NA,2019
354,Ceará,6,Nulo,5,ata,Mateus Gonçalves,103076,26,0,1.29,15,2.79,0,2.79,NA,2019
267,Vasco,6,Nulo,2,lat,Danilo Barcelos,84382,26,0,3.24,16,6.47,0,6.47,NA,2019
290,Goiás,2,Dúvida,4,mei,Rafinha,84381,26,0,1.28,5,2.73,0,2.73,NA,2019
354,Ceará,6,Nulo,4,mei,Fernando Sobral,84428,26,0,2.14,13,5.34,0,5.34,NA,2019
263,Botafogo,6,Nulo,1,gol,Andrew,103183,26,0,0,0,2,0,2,NA,2019
262,Flamengo,6,Nulo,4,mei,Yuri ,103446,26,0,0,0,2,0,2,NA,2019
277,Santos,6,Nulo,5,ata,Kaio Jorge,103445,26,0,0,1,0.75,0,0.75,NA,2019
341,CSA,6,Nulo,5,ata,Bruno Alves,84462,26,0,-0.83,6,0.78,0.01,0.77,NA,2019
267,Vasco,6,Nulo,5,ata,Clayton,81770,26,0,0.2,7,3.33,0,3.33,NA,2019
276,São Paulo,6,Nulo,4,mei,Liziero,100761,26,0,1.35,12,3.8,-0.83,4.63,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,26,0,0,0,1,0,1,NA,2019
314,Avaí,7,Provável,5,ata,Vinícius Araújo,82767,26,0,0.63,3,1.75,0.07,1.68,NA,2019
277,Santos,6,Nulo,5,ata,Lucas Venuto,100290,26,0,-0.17,3,1.89,0,1.89,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,26,0,0,0,2,0,2,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,26,0,0.5,7,1.48,0.09,1.39,NA,2019
341,CSA,2,Dúvida,5,ata,Bustamante,100425,26,0,1.81,13,2.74,-0.05,2.79,NA,2019
262,Flamengo,2,Dúvida,3,zag,Thuler,100125,26,0,1.34,10,2.95,0,2.95,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,26,0,-0.1,2,1.79,0,1.79,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Bruno Nazário,81776,26,0,1.51,8,2.4,0.04,2.36,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,26,0,2.58,23,6.85,1.03,5.819999999999999,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,26,0,4.72,17,10.74,-0.8,11.540000000000001,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,26,0,0,0,1,0,1,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,26,0,1.9,6,3.43,0,3.43,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,26,0,0,0,2,0,2,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,26,0,0,0,2,0,2,NA,2019
267,Vasco,7,Provável,5,ata,Rossi,81798,26,0,1.69,19,5.41,1.16,4.25,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,26,0,0.05,2,0.77,0,0.77,NA,2019
282,Atlético-MG,7,Provável,4,mei,Cazares,81682,26,0,3.47,16,9.03,0,9.03,NA,2019
284,Grêmio,6,Nulo,4,mei,Matheus Henrique,100742,26,0,1.06,13,3.33,0.26,3.0700000000000003,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,Marquinhos,98765,26,0,0.8,3,0.91,0.06,0.8500000000000001,NA,2019
290,Goiás,5,Contundido,4,mei,Renatinho,80395,26,0,0.91,8,2.11,0,2.11,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,26,0,2.25,11,4.03,0,4.03,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,26,0,5.61,10,10.48,0,10.48,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,26,0,-0.62,4,1.97,0,1.97,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,26,0,0,0,3,0,3,NA,2019
284,Grêmio,6,Nulo,4,mei,Alisson,81845,26,0,5.74,14,8.31,-0.92,9.23,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,26,0,0,0,1,0,1,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,26,0,2.53,20,4.49,-0.34,4.83,NA,2019
315,Chapecoense,7,Provável,1,gol,João Ricardo,81881,26,0,4.23,3,5.57,-0.3,5.87,NA,2019
275,Palmeiras,2,Dúvida,5,ata,Henrique Dourado,81905,26,0,0.5,2,4.51,-0.5,5.01,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,26,0,0,0,2,0,2,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,26,0,2.78,12,4.32,0,4.32,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,26,0,0,0,2,0,2,NA,2019
314,Avaí,5,Contundido,2,lat,Iury,101846,26,0,2.94,10,6.43,0,6.43,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,26,0,6.53,24,15.15,-1.19,16.34,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,26,0,0.38,5,5.15,0,5.15,NA,2019
354,Ceará,6,Nulo,4,mei,Chico,82407,26,0,0.65,6,3.68,0,3.68,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,26,0,3.39,9,3.69,0,3.69,NA,2019
275,Palmeiras,6,Nulo,4,mei,Zé Rafael,82455,26,0,2.04,14,8.1,-0.26,8.36,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,26,0,0,0,1,0,1,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,26,0,2.3,6,3.14,0,3.14,NA,2019
290,Goiás,3,Suspenso,5,ata,Michael,99392,26,0,4.6,25,8.67,-0.94,9.61,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,26,0,0,0,2,0,2,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,26,0,1.6,3,1.25,0,1.25,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,26,0,0,0,1,0,1,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,26,0,0,0,1,0,1,NA,2019
314,Avaí,3,Suspenso,4,mei,Wesley,99462,26,0,-3,2,0.78,-0.67,1.4500000000000002,NA,2019
290,Goiás,6,Nulo,4,mei,Jean Carlos,84253,26,0,-2.8,1,0.78,0,0.78,NA,2019
341,CSA,7,Provável,3,zag,Alan Costa,82613,26,0,2.11,15,4.23,-0.33,4.5600000000000005,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,26,0,2.9,1,3.4,0,3.4,NA,2019
356,Fortaleza,7,Provável,2,lat,Tinga,82628,26,0,2.56,16,2.3,-0.66,2.96,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,26,0,0,0,5,0,5,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,26,0,0,0,1,0,1,NA,2019
263,Botafogo,6,Nulo,2,lat,Fernando,99550,26,0,2.66,16,4.04,0,4.04,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,26,0,3.09,21,5.12,0,5.12,NA,2019
285,Internacional,6,Nulo,4,mei,Nonato,100987,26,0,3.57,21,9.09,0,9.09,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,26,0,-0.1,3,1.18,0,1.18,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,26,0,1.34,5,3.47,0.2,3.27,NA,2019
266,Fluminense,5,Contundido,2,lat,Mascarenhas,99721,26,0,-2.3,1,1.75,0,1.75,NA,2019
354,Ceará,6,Nulo,5,ata,Felippe Cardoso,100963,26,0,1.94,15,2.98,0,2.98,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,26,0,3.16,9,4.35,0,4.35,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,26,0,0.03,9,1.53,0,1.53,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,26,0,3.55,16,6.05,0.57,5.4799999999999995,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,26,0,0,0,2,0,2,NA,2019
285,Internacional,6,Nulo,4,mei,Sarrafiore,101315,26,0,1.92,15,4.75,1.14,3.6100000000000003,NA,2019
284,Grêmio,6,Nulo,5,ata,Ferreira,101290,26,0,8.5,1,4.77,0,4.77,NA,2019
282,Atlético-MG,7,Provável,2,lat,Guga,101319,26,0,4.02,12,7.79,-0.59,8.38,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,26,0,1.15,11,2.89,0.35,2.54,NA,2019
282,Atlético-MG,5,Contundido,5,ata,Chará,99891,26,0,4.21,18,11.57,0,11.57,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,26,0,0,0,3,0,3,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,26,0,3,12,7.73,0,7.73,NA,2019
290,Goiás,6,Nulo,1,gol,Marcelo Rangel,82730,26,0,12.5,1,5.43,0,5.43,NA,2019
341,CSA,6,Nulo,4,mei,Matheus Prado,101375,26,0,0,0,1,0,1,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,26,0,0,0,1,0,1,NA,2019
284,Grêmio,6,Nulo,5,ata,Isaque,101483,26,0,0,0,1,0,1,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,26,0,1.54,8,1.73,0,1.73,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Joel,82787,26,0,0,0,2,0,2,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,26,0,-0.3,1,2.8,0,2.8,NA,2019
284,Grêmio,7,Provável,4,mei,Patrick,99918,26,0,1.77,12,2.14,-1.33,3.47,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Ezequiel,99915,26,0,1.96,5,4.4,0,4.4,NA,2019
354,Ceará,7,Provável,2,lat,Cristovam,82930,26,0,1.25,4,2.34,0,2.34,NA,2019
314,Avaí,5,Contundido,5,ata,Daniel Amorim,82880,26,0,1.37,9,5.13,0,5.13,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,26,0,0,0,3,0,3,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,26,0,0,0,1,0,1,NA,2019
276,São Paulo,5,Contundido,5,ata,Toró,101885,26,0,2.18,15,4.99,0,4.99,NA,2019
293,Athlético-PR,7,Provável,4,mei,Thonny Anderson,101484,26,0,3.65,17,4.76,-0.66,5.42,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Gabriel,102290,26,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Lucas Halter,102253,26,0,1.61,9,3.09,0,3.09,NA,2019
314,Avaí,6,Nulo,5,ata,Caio Paulista,102318,26,0,2.8,20,4.12,0.09,4.03,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Leite,102301,26,0,0,0,2,0,2,NA,2019
314,Avaí,7,Provável,4,mei,Igor Goularte,101889,26,0,2.3,3,2.59,-0.43,3.02,NA,2019
290,Goiás,7,Provável,5,ata,Papagaio,102302,26,0,0.7,7,1.43,0,1.43,NA,2019
315,Chapecoense,6,Nulo,4,mei,Gabriel Calabres,101911,26,0,0,0,2,0,2,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Cacá,102340,26,0,2.02,8,1.79,0,1.79,NA,2019
314,Avaí,6,Nulo,4,mei,Marcinho,102380,26,0,0,0,1,0,1,NA,2019
314,Avaí,7,Provável,3,zag,Ricardo,101491,26,0,2.16,16,4.56,0.48,4.08,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,26,0,0,0,1,0,1,NA,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,26,0,0,0,1,0,1,NA,2019
262,Flamengo,6,Nulo,4,mei,Pepê,101573,26,0,0,0,2,0,2,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,26,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Braian Romero,101997,26,0,3.28,11,4.48,0,4.48,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vitinho,101960,26,0,2.93,10,2.74,0,2.74,NA,2019
290,Goiás,2,Dúvida,4,mei,Kaio,102563,26,0,0.52,5,1.05,0,1.05,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,26,0,3.12,4,4.97,0,4.97,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,26,0,0,0,2,0,2,NA,2019
314,Avaí,6,Nulo,4,mei,Jean,99459,26,0,0,0,1,0,1,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,26,0,0,0,2,0,2,NA,2019
267,Vasco,6,Nulo,5,ata,Jairinho,102139,26,0,1.77,4,2.89,0,2.89,NA,2019
290,Goiás,6,Nulo,4,mei,Miguel Figueira,102565,26,0,0.5,1,0.86,0,0.86,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,26,0,7.2,1,2.86,0.86,2,NA,2019
276,São Paulo,6,Nulo,5,ata,Helinho,102598,26,0,-0.23,6,2.56,0,2.56,NA,2019
264,Corinthians,6,Nulo,4,mei,Thiaguinho,102599,26,0,0,0,3,0,3,NA,2019
265,Bahia,6,Nulo,1,gol,Fernando Castro,102609,26,0,0,0,2,0,2,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,26,0,-0.6,1,1.25,0,1.25,NA,2019
262,Flamengo,6,Nulo,1,gol,Yago Darub,102686,26,0,0,0,1,0,1,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucas Barcelos,101622,26,0,0,0,1,0,1,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,26,0,-2.5,1,1.07,0,1.07,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,26,0,0,0,2,0,2,NA,2019
290,Goiás,6,Nulo,5,ata,Dudu,102581,26,0,-0.25,2,1.33,-0.21,1.54,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hulk,102700,26,0,2.5,1,2.75,0,2.75,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,26,0,0,0,2,0,2,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,26,0,0.3,1,2.97,0,2.97,NA,2019
267,Vasco,6,Nulo,4,mei,Rodrigo Fernandes,102771,26,0,0,0,2,0,2,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Terans,102878,26,0,0.4,1,3.94,0,3.94,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,26,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,4,mei,Dudu,102852,26,0,0,0,3,0,3,NA,2019
290,Goiás,6,Nulo,5,ata,Ricardo Verza,101679,26,0,0,0,1,0,1,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,26,0,2.75,22,12,1.21,10.79,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,26,0,3.13,7,2.08,0,2.08,NA,2019
267,Vasco,6,Nulo,5,ata,Moresche,102719,26,0,0,0,2,0,2,NA,2019
290,Goiás,2,Dúvida,4,mei,Breno,106083,26,0,-1.2,4,0.78,0,0.78,NA,2019
277,Santos,6,Nulo,2,lat,Felipe Jonatan,101708,26,0,3.57,17,9.63,0,9.63,NA,2019
285,Internacional,7,Provável,3,zag,Bruno Fuchs,104085,26,0,3.08,6,2.77,0.33,2.44,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,Otero,83004,26,0,3.76,9,8.56,0,8.56,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Alerrandro,101715,26,0,5.15,10,6.27,0,6.27,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucão,83199,26,0,0.13,3,2.62,-0.09,2.71,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Igor Reis,104408,26,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,26,0,0,0,2,0,2,NA,2019
277,Santos,6,Nulo,3,zag,Wagner Leonardo,104994,26,0,0,0,1,0,1,NA,2019
262,Flamengo,7,Provável,5,ata,Gabriel,83257,26,0,9.81,19,20.59,1.11,19.48,NA,2019
290,Goiás,6,Nulo,4,mei,Rafael Barbosa,105396,26,0,0,0,1,0,1,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Talison,104415,26,0,0,0,1,0,1,NA,2019
262,Flamengo,2,Dúvida,4,mei,Reinier,105068,26,0,5.37,6,4.48,-0.05,4.53,NA,2019
356,Fortaleza,6,Nulo,2,lat,Talison,105173,26,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Vinícius,104513,26,0,2.06,5,5.07,0,5.07,NA,2019
277,Santos,6,Nulo,5,ata,Bruninho,105111,26,0,0,0,2,0,2,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,26,0,0.82,4,1.82,0,1.82,NA,2019
263,Botafogo,6,Nulo,5,ata,Luis Henrique ,105049,26,0,0,0,1,0,1,NA,2019
284,Grêmio,2,Dúvida,4,mei,Darlan,104593,26,0,1.1,8,1.72,0,1.72,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,26,0,0,0,2,0,2,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,26,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Khellven ,105175,26,0,1.65,2,1.25,0,1.25,NA,2019
265,Bahia,6,Nulo,5,ata,Caíque,104591,26,0,0,0,2,0,2,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Raphael Lopes,105198,26,0,0,0,1,0,1,NA,2019
277,Santos,2,Dúvida,5,ata,Tailson,104578,26,0,2.33,4,1.52,0.75,0.77,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Bento,105208,26,0,0,0,1,0,1,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,26,0,0,0,1,0,1,NA,2019
266,Fluminense,6,Nulo,3,zag,Luan,105807,26,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,3,zag,Iago Mendonça,105278,26,0,0,0,1,0,1,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,26,0,-0.3,1,1.5,0,1.5,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hélio Júnior,104622,26,0,0,0,1,0,1,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,26,0,0,0,2,0,2,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Weverton,104625,26,0,3.25,4,2.61,0,2.61,NA,2019
284,Grêmio,6,Nulo,5,ata,Da Silva,105836,26,0,0.17,3,0.78,0,0.78,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,26,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,2,lat,Erik,105838,26,0,2.55,2,2.05,0,2.05,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,26,0,6,2,9.79,0,9.79,NA,2019
284,Grêmio,6,Nulo,5,ata,Guilherme Azevedo,105837,26,0,-0.5,1,0.78,0,0.78,NA,2019
275,Palmeiras,6,Nulo,5,ata,Iván Angulo,105841,26,0,0,0,4,0,4,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,26,0,0,0,1,0,1,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,26,0,0,0,2,0,2,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,26,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Welligton Rocha,105846,26,0,0,0,1,0,1,NA,2019
262,Flamengo,2,Dúvida,3,zag,Pablo Marí,105897,26,0,5.1,15,7.51,-1.23,8.74,NA,2019
264,Corinthians,6,Nulo,5,ata,João Celeri,105866,26,0,0,0,1,0,1,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,26,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,26,0,0,0,1,0,1,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,26,0,0.35,2,2.21,0,2.21,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Edu,105842,26,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,26,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,26,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,26,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,26,0,0,0,1,0,1,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,26,0,1.76,7,1.47,0,1.47,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vinicius Mingotti,105909,26,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Taddei,105907,26,0,0,0,1,0,1,NA,2019
277,Santos,6,Nulo,4,mei,Ivonei,105899,26,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,26,0,-0.2,2,0.77,0,0.77,NA,2019
290,Goiás,6,Nulo,3,zag,Alan,105395,26,0,0,0,1,0,1,NA,2019
265,Bahia,6,Nulo,4,mei,Edson,105901,26,0,0,0,1,0,1,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Jonathan,105910,26,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,5,ata,Talles Magno,105786,26,0,2.11,14,2.55,0,2.55,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,26,0,0,0,1,0,1,NA,2019
277,Santos,6,Nulo,3,zag,Cadu Silva,105914,26,0,0,0,1,0,1,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,26,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Ramos,106000,26,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,4,mei,José Aldo,105903,26,0,3.5,1,1.53,0,1.53,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Welinton,105913,26,0,1.5,1,1.29,0,1.29,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marco Antônio,105912,26,0,0,0,1,0,1,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Adriano,105906,26,0,0,0,1,0,1,NA,2019
265,Bahia,6,Nulo,3,zag,Ignácio,103523,26,0,0,0,2,0,2,NA,2019
354,Ceará,6,Nulo,3,zag,Valdo,84509,26,0,2.56,21,4.41,-0.08,4.49,NA,2019
267,Vasco,6,Nulo,5,ata,João Pedro ,106017,26,0,0,0,1,0,1,NA,2019
276,São Paulo,2,Dúvida,5,ata,Antony,103455,26,0,4.21,18,11.6,-0.88,12.48,NA,2019
285,Internacional,6,Nulo,5,ata,Johnny ,106002,26,0,0,1,0.77,0,0.77,NA,2019
356,Fortaleza,7,Provável,5,ata,Romarinho,84523,26,0,2.73,20,5.45,0,5.45,NA,2019
285,Internacional,7,Provável,5,ata,Nico López,84709,26,0,3.24,18,14.25,0.81,13.44,NA,2019
284,Grêmio,6,Nulo,1,gol,Phelipe,103524,26,0,0,0,1,0,1,NA,2019
