clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FF,FS,G,I,PE,PP,RB,A,FT,DD,GS,SG,CV,DP,GC,ano
356,Fortaleza,6,Nulo,2,lat,Diego Tavares,83869,19,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,3,Suspenso,2,lat,Samuel Xavier,73384,19,3.4,3.68,17,12.51,0.33,12.18,6,15,4,7,33,NA,2,43,NA,24,2,1,NA,NA,4,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,Rafael Vaz,73421,19,1.2,4.34,12,11.1,-1.01,12.11,NA,4,4,4,6,3,NA,40,NA,14,NA,NA,NA,NA,3,NA,NA,1,2019
341,CSA,7,Provável,4,mei,Jonatan Gomez,94857,19,0,4.51,11,6.61,0,6.61,3,12,7,9,32,2,1,30,NA,9,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,3,zag,Vitor Mendes,104401,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,19,0,0.82,4,1.82,0,1.82,NA,2,NA,1,1,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Jean Carlos,84253,19,0,-2.8,1,0.78,0,0.78,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Jefferson,95220,19,0,4.78,17,11.24,0,11.24,2,12,1,3,22,1,NA,42,NA,41,NA,NA,NA,NA,4,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Jarro Pedroso,94542,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Gustavo Coutinho,104362,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Abner Vinícius,104513,19,0.4,1.15,4,4.03,-0.22,4.25,NA,2,NA,NA,NA,NA,NA,8,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Marco Antônio,94975,19,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Gabriel,104404,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Juninho Capixaba,94968,19,0,3.59,12,7.93,0,7.93,7,26,2,2,27,NA,3,30,NA,22,1,NA,NA,NA,5,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Tailson,104578,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Igor Reis,104408,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Talison,104415,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,19,0,2.2,4,4.92,0,4.92,NA,1,NA,NA,7,NA,1,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Caíque,104591,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Thalles,95222,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Douglas Borel,104634,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Lucas,95246,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Darlan,104593,19,0,0.99,7,1.73,0,1.73,NA,5,NA,1,1,NA,NA,8,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Orejuela,95352,19,-1.1,2.7,8,4.81,-1.57,6.38,1,19,2,1,8,NA,NA,12,NA,13,NA,NA,NA,NA,2,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Weverton,104625,19,0,4.43,3,3.08,0,3.08,NA,1,NA,1,3,NA,NA,10,NA,3,NA,NA,NA,NA,2,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Warley,104646,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hélio Júnior,104622,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Kunde,95476,19,0,0.1,4,0.75,0,0.75,2,7,NA,NA,1,NA,NA,7,NA,3,NA,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,19,-0.7,2,16,9.39,-0.6,9.99,3,55,1,4,11,NA,NA,48,NA,50,NA,NA,NA,NA,NA,1,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Orinho,95542,19,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Zé Ricardo,95780,19,2.34,2.65,5,6.76,0.05,6.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Marcelo Benevenuto,95638,19,6.9,2.98,6,5.44,1.61,3.83,2,5,NA,1,4,1,NA,8,NA,2,NA,1,NA,NA,2,NA,NA,NA,2019
277,Santos,2,Dúvida,3,zag,Aguilar,95494,19,0,3.47,14,6.02,0,6.02,3,18,NA,2,8,NA,NA,12,NA,21,NA,NA,NA,NA,6,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Heitor,104649,19,4.8,3.55,4,2.08,-0.14,2.22,1,5,2,NA,6,NA,NA,14,NA,5,1,NA,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,19,0,0.47,3,3.04,0,3.04,1,1,NA,NA,NA,NA,NA,7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Raphael Lopes,105198,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Igor Vinícius,95466,19,0,3.25,12,7.26,0,7.26,3,19,2,3,7,NA,NA,18,NA,21,2,NA,NA,NA,4,2,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Khellven ,105175,19,0,1.65,2,1.25,0,1.25,NA,3,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Gustavo Bochecha,95798,19,0,0.93,12,5.25,-0.16,5.41,2,4,1,5,12,NA,NA,40,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Lucas Barros,104650,19,6.7,2.57,3,2,1.24,0.76,NA,1,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,4,mei,Nonato,100987,19,3.3,3.78,18,8.81,-0.11,8.92,2,36,4,6,14,2,1,23,NA,40,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,19,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,19,0,1,1,1.74,0,1.74,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,19,0,2.6,1,1.41,0,1.41,NA,NA,NA,NA,1,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,Tiepo,98412,19,2,3.55,19,13.57,-0.23,13.8,NA,NA,NA,NA,3,NA,NA,13,NA,NA,NA,NA,31,32,4,NA,3,NA,2019
275,Palmeiras,6,Nulo,4,mei,Lucas Lima,80583,19,1.7,0.4,6,4.32,0.91,3.41,1,10,1,1,4,NA,NA,7,NA,5,1,NA,NA,NA,NA,1,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,5,ata,Artur,95799,19,3.2,2.97,16,9.82,0.87,8.950000000000001,4,16,9,14,28,3,2,59,1,14,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,3,Suspenso,2,lat,Michel,80664,19,0,1.17,6,2.41,0,2.41,1,7,NA,NA,6,NA,NA,10,NA,5,NA,NA,NA,NA,2,1,NA,NA,2019
275,Palmeiras,2,Dúvida,3,zag,Luan,80692,19,0,5.24,5,9.98,0,9.98,NA,6,3,1,6,NA,NA,4,NA,12,NA,NA,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Di Santo,80748,19,3.9,3.53,3,7.11,-0.3,7.41,NA,1,2,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,19,0,0.9,3,1.69,0,1.69,NA,1,NA,NA,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,19,3.9,5.12,13,11.53,0.13,11.399999999999999,NA,4,10,7,23,4,1,40,NA,10,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,19,1.4,2.34,18,5.8,0,5.8,NA,23,2,3,17,NA,4,35,NA,32,1,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,19,0,2.3,4,3.77,0,3.77,1,4,1,NA,9,NA,NA,5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Pedro Geromel,80853,19,0,6.4,10,13.01,0,13.01,3,7,1,3,7,1,NA,12,NA,28,NA,NA,NA,NA,4,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Marquinhos,98765,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Lucas Hernández,98822,19,0,-1.6,3,1.72,0,1.72,2,9,1,1,4,NA,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,19,0,2.5,10,4.98,0,4.98,NA,3,2,9,5,1,NA,14,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Lucas Alves,104651,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,4,mei,Jean Pyerre,98832,19,11.9,5.61,10,10.48,1.03,9.450000000000001,NA,10,4,7,11,3,NA,23,NA,12,2,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,19,3.6,3.86,18,7.49,0.29,7.2,1,12,16,15,24,2,8,41,NA,19,NA,2,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,19,-0.6,3.16,16,4.78,-0.54,5.32,1,14,8,8,28,NA,3,37,NA,16,3,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,4,mei,Piris da Motta,95802,19,0,0.76,13,3.63,0,3.63,2,6,NA,1,11,NA,NA,10,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,5,Contundido,3,zag,Léo Santos,95820,19,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Felippe Cardoso,100963,19,1.9,2.48,10,3.44,0.5,2.94,1,33,7,5,14,2,8,7,NA,6,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Vinícius,104660,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Fernando,97543,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Braian Romero,101997,19,0.6,4.08,9,4.8,-1.12,5.92,1,17,2,6,11,2,1,13,NA,10,1,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,19,0,2.16,7,6.13,0,6.13,2,7,NA,NA,2,NA,NA,8,NA,6,NA,NA,NA,NA,3,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,19,2.29,4.41,19,11.33,-0.7,12.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,19,4.9,0.27,14,2.32,0.89,1.4299999999999997,6,30,6,8,18,NA,NA,43,NA,14,1,NA,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,19,0.5,2.3,13,6.25,0,6.25,NA,7,6,3,11,2,2,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,19,0,1.13,11,4.62,0,4.62,4,24,3,6,19,2,6,15,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,19,-0.6,1.63,19,3.11,-0.67,3.78,2,9,1,1,6,1,NA,27,NA,13,NA,NA,NA,NA,3,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,19,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,19,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Lima,96340,19,2.5,4.77,6,5.25,-0.69,5.9399999999999995,1,7,5,3,11,NA,2,11,NA,13,1,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,19,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,19,0,1.56,9,3.49,0,3.49,1,7,1,2,10,NA,NA,6,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,19,-0.3,3.34,19,6.28,-1.59,7.87,NA,5,1,2,5,NA,NA,36,NA,11,1,NA,NA,NA,10,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,19,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,2,Dúvida,4,mei,Edinho,80193,19,2.1,2.41,14,7.7,0.21,7.49,1,8,5,10,21,2,1,16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,5,ata,Arthur Gomes,96966,19,8.2,2.71,16,5.77,1.41,4.359999999999999,2,13,NA,8,33,2,2,22,NA,13,NA,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Luciano,80287,19,0.7,2.93,11,5.91,0.05,5.86,5,17,9,7,12,2,3,24,1,10,2,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,19,0,2.49,18,8.83,0,8.83,3,12,3,12,33,2,1,37,2,15,1,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,19,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,19,0.8,6.05,15,12.3,-0.16,12.46,1,14,12,26,25,4,4,16,NA,14,NA,2,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,19,7.1,2.65,11,7.04,0.59,6.45,1,17,2,5,9,NA,NA,34,NA,16,1,NA,NA,NA,2,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Ariel Cabral,80363,19,0,1.13,9,2.85,0,2.85,2,10,1,4,5,NA,NA,19,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,19,0,0.85,6,3.23,0,3.23,3,13,NA,NA,2,NA,1,8,NA,3,NA,NA,NA,NA,3,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,19,8.2,2.08,18,7.1,1.32,5.779999999999999,4,30,NA,2,15,NA,NA,24,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,6,tec,Rogério Ceni,97341,19,0,3.37,18,8.01,0,8.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Janderson,97245,19,7.7,2.4,3,2.38,1.41,0.97,NA,2,1,1,7,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Daniel,97349,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,19,0,0.32,6,2.99,0,2.99,NA,4,1,1,2,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Arthur Caíke,80337,19,3,2.54,14,9.62,0.57,9.049999999999999,NA,11,4,11,7,3,2,22,NA,3,1,1,NA,NA,NA,1,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,19,0,0.17,3,2.38,0,2.38,1,6,1,NA,2,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Renatinho,80395,19,0,0.91,8,2.11,0,2.11,1,4,4,4,7,NA,1,9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,19,0,0.75,2,2.19,-0.39,2.58,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Tiago Reis,104678,19,0,1.74,8,4.08,0,4.08,1,13,1,3,3,1,1,4,NA,2,1,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,19,0,-1.2,1,0.73,0,0.73,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Tomás Andrade,97619,19,0.2,0.69,10,3.82,0.18,3.6399999999999997,NA,10,3,5,4,NA,NA,19,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Frazan,97528,19,5,1.24,5,2.62,0.17,2.45,1,4,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1,NA,NA,2019
283,Cruzeiro,2,Dúvida,2,lat,Rafael Santos,97907,19,-1.7,1.65,2,0.9,-0.91,1.81,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,19,-0.8,1.68,15,5.92,-0.26,6.18,2,14,NA,6,7,NA,NA,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,19,0,0,2,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Rodrigo Santana,97922,19,3.58,3.85,19,11.04,0.11,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Wagner Leonardo,104994,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Luis Henrique ,105049,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Talison,105173,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
