clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,DD,FS,GS,PE,SG,FC,FD,FF,RB,DP,A,G,I,PP,CV,FT,GC,ano
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,33,0,0.6,3,2.34,0,2.34,NA,NA,3,NA,1,NA,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,33,0,-2,1,2.77,0,2.77,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,33,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,33,0,4,1,2.36,0,2.36,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marcos Júnior,93893,33,-1.8,1.31,22,3,-0.47,3.4699999999999998,4,NA,28,NA,51,NA,37,4,6,24,NA,NA,1,NA,NA,NA,1,NA,2019
275,Palmeiras,6,Nulo,4,mei,Gustavo Scarpa,87999,33,2.5,3.75,23,5.89,0.59,5.3,1,NA,18,NA,52,NA,15,17,20,16,NA,3,4,2,1,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,33,0,2.3,6,3.14,0,3.14,NA,NA,4,NA,6,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,1,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Tiepo,98412,33,0,3.38,24,12.62,0,12.62,2,39,3,38,16,5,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Jorge,88065,33,2.5,6.67,28,15.56,-0.64,16.2,4,NA,46,NA,60,14,30,13,14,54,NA,4,1,2,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,33,0,0.33,3,0.89,0,0.89,NA,NA,1,NA,5,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Yuri,88125,33,0,1.46,13,3.02,0,3.02,3,NA,15,NA,5,NA,20,2,3,16,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,33,0,-0.3,1,2.22,0,2.22,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Matheus Fernandes,94067,33,0,0.98,6,3.1,0,3.1,1,NA,3,NA,6,NA,7,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Ribamar,94068,33,-2.8,1.9,15,2.26,-0.84,3.0999999999999996,NA,NA,15,NA,13,NA,25,6,14,3,NA,NA,2,9,NA,NA,1,NA,2019
284,Grêmio,6,Nulo,5,ata,Felipe Vizeu,94138,33,0,0.6,10,2.06,-0.35,2.41,NA,NA,3,NA,7,NA,9,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Lima,94288,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Diego Pituca,94156,33,0.2,1.22,30,3.18,-0.24,3.42,7,NA,30,NA,72,NA,60,11,14,32,NA,NA,1,NA,NA,NA,2,NA,2019
290,Goiás,3,Suspenso,2,lat,Daniel Guedes ,88225,33,0,2.31,14,5.6,0,5.6,2,NA,7,NA,35,4,23,1,2,22,NA,NA,NA,2,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Raphael Veiga,94509,33,0,2.25,11,6.48,0,6.48,NA,NA,7,NA,9,NA,10,4,9,6,NA,NA,1,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,6,tec,Dyego Coelho,98499,33,5.19,4.53,3,11.85,0.61,11.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,William Oliveira,94297,33,0,1.45,12,2.59,0,2.59,5,NA,15,NA,8,NA,15,2,5,16,NA,NA,NA,1,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,33,0,0.69,18,3.41,0,3.41,3,NA,12,NA,9,NA,15,1,1,14,NA,NA,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Gabriel Dias,88368,33,0,2.1,24,4.41,0,4.41,6,NA,32,NA,21,NA,30,4,4,33,NA,NA,2,1,NA,1,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,33,0,-0.43,6,1,0,1,NA,NA,5,NA,3,NA,9,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Bruno Sávio,89101,33,0,0.68,5,1.34,0,1.34,1,NA,1,NA,8,NA,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Jonatan Gomez,94857,33,0,4.46,23,5.52,0,5.52,5,NA,65,NA,57,NA,30,14,17,20,NA,3,5,2,NA,1,1,NA,2019
354,Ceará,6,Nulo,5,ata,Leandro Carvalho,88669,33,0,3.07,23,9.77,0,9.77,5,NA,30,NA,43,NA,14,12,14,18,NA,2,3,2,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Jarro Pedroso,94542,33,0,-0.38,4,1.21,0,1.21,1,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,33,0.4,0.44,9,1.48,0.05,1.43,NA,NA,5,NA,2,NA,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,33,0,2.25,29,6.07,0,6.07,1,NA,23,NA,65,NA,36,3,4,48,NA,2,1,7,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,33,0,0.16,5,3.2,0,3.2,1,NA,1,NA,1,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Thonny Anderson,101484,33,6.5,3.56,20,5.67,0.72,4.95,4,NA,19,NA,32,NA,26,13,7,13,NA,4,3,3,NA,NA,3,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,33,0,5.19,23,11.67,0,11.67,NA,NA,39,NA,67,NA,11,16,16,23,NA,4,5,2,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Ferreira,101290,33,0,8.5,1,4.77,0,4.77,NA,NA,4,NA,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Lucas Venuto,100290,33,0,-0.13,4,1.79,0,1.79,NA,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Yuri Lima,90569,33,2.7,0.45,20,2.25,0.15,2.1,8,NA,13,NA,28,NA,29,1,3,25,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,33,0,-2,0,3.32,0,3.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Zé Marcos,90943,33,0,-0.3,2,0.78,0,0.78,NA,NA,NA,NA,2,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,33,0,-0.1,2,1.79,0,1.79,NA,NA,1,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,5,ata,Bustamante,100425,33,0,1.49,16,2.39,0,2.39,1,NA,12,NA,17,NA,34,4,8,12,NA,1,1,1,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Ricardo,101491,33,0,1.59,21,3.18,0,3.18,4,NA,5,NA,47,7,21,2,5,19,NA,NA,NA,3,NA,NA,NA,1,2019
262,Flamengo,6,Nulo,4,mei,Pepê,101573,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,3,Suspenso,4,mei,Flávio,91102,33,-2.4,1.95,25,2.97,-0.89,3.8600000000000003,3,NA,21,NA,34,NA,48,2,8,47,NA,NA,NA,1,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,33,2.9,3.08,6,4.6,-0.02,4.619999999999999,1,NA,1,NA,11,4,11,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Everaldo ,91151,33,0,2.62,10,3.91,0,3.91,2,NA,15,NA,7,NA,15,2,8,8,NA,1,1,3,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,33,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,33,0,-0.6,1,1.25,0,1.25,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Matheus Henrique,100742,33,0,1.03,17,2.95,0,2.95,7,NA,15,NA,37,NA,28,4,4,24,NA,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,33,0,2.64,9,4.67,0,4.67,1,NA,8,NA,8,NA,3,4,3,2,NA,NA,2,1,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,33,0,0.3,1,2.97,0,2.97,1,NA,NA,NA,3,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Matheus Prado,101375,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Sarrafiore,101315,33,0,1.97,17,3.89,0,3.89,3,NA,9,NA,20,NA,14,3,7,10,NA,NA,3,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,33,0,-0.3,1,2.8,0,2.8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,33,0.4,4.57,27,8.43,-0.29,8.719999999999999,6,NA,111,NA,69,NA,33,1,7,74,NA,1,NA,NA,NA,1,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,33,3.9,1.66,12,3.29,0.26,3.0300000000000002,2,NA,4,NA,10,5,12,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,33,0,1.23,10,3.11,0,3.11,1,NA,3,NA,21,3,9,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,33,0,-0.15,6,2.79,0,2.79,2,NA,8,NA,3,NA,5,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Felipe Pires,100289,33,0,2.35,11,3.93,0,3.93,NA,NA,15,NA,13,NA,7,2,6,4,NA,1,1,1,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Isaque,101483,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Igor Gomes,100084,33,6.6,1.62,22,2.68,1.12,1.56,3,NA,25,NA,25,NA,17,7,5,8,NA,1,2,1,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Guga,101319,33,0,4.18,16,7.61,0,7.61,NA,NA,13,NA,49,1,13,1,3,36,NA,4,NA,2,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,33,0,7.2,1,2.86,0,2.86,NA,NA,1,NA,NA,NA,2,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Pedrinho,100103,33,0,0.44,5,0.9,0,0.9,NA,NA,1,NA,1,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Pepê,91201,33,2.8,3.32,27,6.11,0.03,6.08,1,NA,24,NA,37,NA,16,8,17,14,NA,2,6,7,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Luiz Fernando ,90715,33,1.4,1.16,28,4,0.84,3.16,4,NA,36,NA,40,NA,32,5,15,19,NA,NA,1,4,NA,1,1,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,33,0,-2.5,1,1.07,0,1.07,1,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,33,3.1,2.61,29,8.61,-0.01,8.62,8,NA,35,NA,37,NA,51,12,19,24,NA,1,5,5,NA,NA,1,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Fabrício Bruno,90768,33,5.9,3.65,18,6.18,-0.04,6.22,3,NA,11,NA,22,10,3,1,3,14,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucas Barcelos,101622,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Rodriguez,91251,33,0,5.5,7,4.45,0,4.45,NA,NA,1,NA,11,3,2,NA,1,15,NA,1,NA,2,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Evanilson,101606,33,0,2.7,1,2.15,0,2.15,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Kaio,102563,33,-0.5,0.67,10,1,-0.25,1.25,NA,NA,3,NA,8,NA,9,2,4,1,NA,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,33,0,0.73,4,0.79,-0.44,1.23,NA,NA,1,NA,2,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Liziero,100761,33,-2.1,1.57,16,3.61,-0.98,4.59,2,NA,11,NA,29,NA,16,2,6,22,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Ricardo Verza,101679,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Leonardo Valencia,91508,33,2.5,1.47,19,4.08,0.61,3.47,2,NA,10,NA,37,NA,8,4,12,10,NA,1,1,1,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Felipe Jonatan,101708,33,8,4.03,22,10.19,0.36,9.83,NA,NA,10,NA,30,9,12,7,7,16,NA,NA,2,1,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Dudu,102581,33,0,-0.25,2,1.33,0,1.33,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Miguel Figueira,102565,33,0,0.5,1,0.86,0,0.86,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Thiaguinho,102599,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,33,1.3,3.35,11,2.52,0.19,2.33,NA,NA,7,NA,12,NA,8,8,8,6,NA,NA,2,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,5,ata,Alerrandro,101715,33,0,5.15,10,6.27,0,6.27,NA,NA,9,NA,8,NA,5,6,9,8,NA,1,2,3,NA,NA,2,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,1,gol,Fernando Castro,102609,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Marrony,101717,33,8.1,3.08,28,12.24,1.41,10.83,6,NA,47,NA,36,NA,46,11,24,33,NA,3,2,5,NA,1,1,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,33,0,0.7,1,2.57,0,2.57,NA,NA,1,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Yago Darub,102686,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Helinho,102598,33,0,-0.23,6,2.56,0,2.56,1,NA,6,NA,8,NA,6,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,33,4.6,3.25,30,5.26,0.37,4.89,7,NA,20,NA,29,7,25,2,8,44,NA,1,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hulk,102700,33,0,2.5,1,2.75,0,2.75,NA,NA,NA,NA,5,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Rodrigo Fernandes,102771,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Moresche,102719,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,33,-0.6,3.08,24,6.82,-0.65,7.470000000000001,5,NA,21,NA,43,8,28,5,7,24,NA,1,1,1,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Fabinho,101729,33,0,-0.5,1,0.77,0,0.77,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Terans,102878,33,0,0.23,3,3.51,0,3.51,NA,NA,NA,NA,2,NA,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Carlos Augusto,101803,33,0,2.46,10,4.65,0,4.65,1,NA,7,NA,15,2,8,NA,2,8,NA,NA,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Guilherme Castilho,101798,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Dudu,102852,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,33,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,5,ata,Rony,91607,33,7.6,5.38,26,14.16,1.27,12.89,5,NA,53,NA,51,NA,55,22,36,24,NA,6,6,13,NA,NA,1,NA,2019
356,Fortaleza,7,Provável,4,mei,Felipe,91733,33,1.8,2.58,26,6.52,-0.14,6.659999999999999,11,NA,27,NA,78,NA,48,5,5,72,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,33,0,2.92,7,8.03,0,8.03,NA,NA,3,NA,10,2,2,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,André Luís,92146,33,3.6,2.09,22,4.85,0.38,4.47,4,NA,49,NA,27,NA,15,8,6,5,NA,NA,2,4,NA,NA,3,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,33,0,0.68,4,5.05,0,5.05,2,NA,2,NA,13,1,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,33,0,0,1,2.32,0,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Toró,101885,33,0,2.18,15,4.99,0,4.99,1,NA,20,NA,28,NA,19,3,10,11,NA,1,2,3,NA,1,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,Ramón Martínez,92155,33,0,1.71,8,4.14,0,4.14,1,NA,4,NA,7,NA,5,NA,1,12,NA,NA,NA,1,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,33,0,-1.6,1,1.24,0,1.24,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,33,0,3.5,22,6.79,0,6.79,1,NA,12,NA,40,10,20,4,5,19,NA,NA,1,1,NA,NA,NA,NA,2019
