clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,FT,G,PE,RB,SG,DD,GS,DP,I,PP,CV,GC,ano
284,Grêmio,6,Nulo,3,zag,Kannemann,87342,11,0,3.7,3,14.7,0,14.7,NA,3,9,NA,NA,4,NA,1,3,5,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Vitor Bueno,87552,11,9.7,3.35,6,6.71,1.32,5.39,NA,NA,3,1,2,6,NA,1,9,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,3,Suspenso,4,mei,Thaciano,87470,11,-1.1,1.1,9,3.33,-0.34,3.67,NA,3,9,2,3,6,NA,NA,13,12,NA,NA,NA,NA,3,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,11,0,1.5,1,4.1,0,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Bruno Ramires,89924,11,0,1.3,3,3.81,0,3.81,NA,1,4,NA,1,1,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,11,0,-0.28,4,1.98,0,1.98,NA,1,3,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Yago Rocha,90118,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,11,1.9,3.43,10,12.78,-0.4,13.18,2,2,19,NA,1,23,NA,NA,25,22,1,NA,NA,NA,NA,NA,1,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Leonardo Valencia,91508,11,0,-0.48,4,3.74,0,3.74,NA,2,2,1,3,NA,NA,NA,5,1,NA,NA,NA,NA,1,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,11,0.9,6.17,10,18.65,-2.57,21.22,1,2,13,9,13,18,NA,5,13,1,NA,NA,NA,NA,1,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,David,90309,11,3.4,1.01,9,4.96,0.77,4.1899999999999995,NA,NA,13,6,4,8,NA,NA,8,3,NA,NA,NA,NA,2,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Marlon,91706,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,11,-1.3,1.88,10,2.37,-1.33,3.7,1,4,13,1,1,6,NA,1,14,13,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,11,10.9,2.2,5,8.06,2.52,5.540000000000001,NA,1,10,NA,1,4,NA,NA,11,6,2,NA,NA,NA,1,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Felipe,91733,11,0,2.19,7,5.91,0,5.91,NA,3,10,2,NA,7,NA,NA,32,20,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Crysan,90406,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Yuri Lima,90569,11,2.7,0.6,6,2.54,0.41,2.13,NA,2,9,NA,2,3,NA,NA,10,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,11,0,2.92,7,8.03,0,8.03,NA,NA,2,NA,3,3,NA,NA,10,7,2,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Moisés,90444,11,0,5.24,8,12.39,0,12.39,1,3,15,1,5,4,NA,NA,16,22,3,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Getúlio,90573,11,0,2.33,8,6.02,0,6.02,NA,NA,8,3,3,10,1,NA,6,8,NA,NA,NA,NA,3,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,11,0,-2.5,1,3.17,0,3.17,NA,1,2,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Luiz Fernando ,90715,11,1.7,1.02,9,3.86,0.29,3.57,NA,NA,4,1,2,11,NA,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,11,2.6,4.29,8,6.91,-0.6,7.51,NA,1,6,NA,1,23,NA,NA,20,22,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,5,Contundido,5,ata,Iago,90894,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Flávio,91102,11,0.6,0.83,3,2.34,-0.18,2.52,NA,NA,4,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Mineiro,90634,11,0,2.22,9,6.15,0,6.15,NA,3,14,1,8,10,1,NA,17,15,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,5,ata,João Paulo,91972,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,11,0,-2,0,3.32,0,3.32,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,11,0,4.6,2,7.49,0,7.49,NA,NA,NA,NA,1,2,NA,NA,7,3,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Everaldo ,91151,11,1.3,1.3,5,3.09,-0.25,3.34,1,1,5,NA,2,6,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,11,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Fabrício Bruno,90768,11,4.4,4.4,1,4.74,-0.26,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Pedro Rocha,90302,11,0,2.99,8,10.35,0,10.35,2,1,6,3,2,10,NA,1,26,6,NA,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Rony,91607,11,0,6.14,8,12.78,0,12.78,2,3,19,6,8,18,NA,3,10,8,NA,NA,NA,NA,2,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Arthur Cabral,92171,11,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,6,tec,Odair Hellmann,92273,11,2.39,4.31,11,10.23,0.18,10.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,11,9,4.35,2,5.07,2.1,2.97,NA,NA,1,1,3,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Pepê,91201,11,2.4,3.63,7,4.91,-1.95,6.86,NA,1,4,3,5,NA,NA,3,9,2,NA,NA,NA,NA,5,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Raul,92496,11,-2.5,2.78,8,5.44,-2.03,7.470000000000001,NA,3,15,2,1,11,NA,NA,10,20,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Rodriguez,91251,11,0,6.94,5,5.01,0,5.01,1,NA,1,NA,1,1,NA,NA,7,11,3,NA,NA,NA,1,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,11,0,4.71,9,8.45,0,8.45,NA,3,18,5,10,15,1,3,12,9,NA,NA,NA,NA,2,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Deyverson,92708,11,6.6,4.52,6,11.3,0.42,10.88,1,1,10,5,10,17,NA,1,13,5,NA,NA,NA,NA,10,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Renato Kayzer,92696,11,-2.3,-0.7,4,0.93,-0.81,1.7400000000000002,NA,NA,7,NA,1,3,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Bill,95131,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,Ramón Martínez,92155,11,0,1.75,2,4.69,-0.71,5.4,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,André Luís,92146,11,3.5,4.02,6,5.05,0.74,4.31,NA,2,4,3,2,20,NA,2,7,1,NA,NA,NA,NA,1,NA,NA,NA,2019
277,Santos,3,Suspenso,3,zag,Lucas Veríssimo,93368,11,0.6,4.34,10,8.7,-1.51,10.209999999999999,NA,3,25,NA,4,8,2,NA,24,21,6,NA,NA,NA,1,NA,1,NA,2019
265,Bahia,6,Nulo,4,mei,Ronaldo,92981,11,0.7,2.18,4,3.9,-0.03,3.9299999999999997,1,2,10,NA,1,1,NA,NA,7,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,3,zag,Klaus,90846,11,-0.6,-0.6,1,2.93,-1.07,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Michael,93659,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Mateus Vital,93108,11,1.7,3.11,7,6.01,-0.55,6.56,NA,1,1,1,4,13,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Léo Santos,95820,11,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,11,0,3.38,7,5.64,0,5.64,NA,NA,7,2,3,3,NA,1,12,11,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,11,0.8,2.82,5,5.51,-0.86,6.37,NA,NA,4,NA,4,1,NA,NA,7,3,2,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,6,tec,Emerson Cris,95830,11,0,0,0,8.58,0,8.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,11,-0.1,1.5,9,4.17,-0.33,4.5,1,2,6,3,3,19,NA,NA,30,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Yan Sasse,96055,11,5,2.03,6,4.4,0.5,3.9000000000000004,NA,NA,8,1,7,5,NA,NA,12,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Moresche,102719,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Lima,96340,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Rodrigo Fernandes,102771,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Dudu,102852,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Papagaio,102302,11,0,0.6,2,1.45,0,1.45,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Matheus Fernandes,94067,11,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,11,-0.8,1.27,11,2.63,-1.12,3.75,NA,1,4,1,NA,5,NA,NA,14,9,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Caio Paulista,102318,11,0,2.68,6,3.18,0,3.18,NA,NA,10,4,3,8,NA,NA,12,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Araos,102352,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Cacá,102340,11,5.2,5.2,1,2.61,0.61,2,NA,1,2,NA,NA,1,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Ribamar,94068,11,0,0.8,1,2.64,0,2.64,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,5,ata,Felipe Vizeu,94138,11,0,0.67,9,2.41,0,2.41,NA,NA,9,NA,4,3,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Gabriel Poveda,102877,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Marcinho,102380,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Terans,102878,11,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Romarinho Gouveia,102891,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Victor Paraíba,102457,11,0.3,1.12,8,1.63,0.08,1.5499999999999998,NA,NA,1,1,3,5,NA,NA,7,4,NA,NA,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Yann Rolim,102892,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Figueira,102565,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,4,mei,William Oliveira,94297,11,-0.2,0.1,2,2.23,-0.14,2.37,NA,1,5,1,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Léo Duarte,94214,11,4,2.78,7,4.28,0.5,3.7800000000000002,NA,2,10,NA,4,3,NA,NA,9,11,2,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Jonathan,102597,11,-0.3,1.43,4,1.58,-0.29,1.87,1,2,2,1,NA,2,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Diego Pituca,94156,11,0.1,1.36,10,2.9,0.12,2.78,NA,4,23,4,6,10,1,1,30,11,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Joel Carli,93414,11,-1.3,2.23,10,6.66,-1,7.66,NA,4,9,1,1,7,NA,NA,29,12,4,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Helinho,102598,11,0,0.67,3,3.96,0,3.96,NA,NA,4,1,1,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Matheus Teixeira,102907,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Thiaguinho,102599,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Raphael Veiga,94509,11,3,4.4,3,7.89,0.4,7.489999999999999,NA,NA,2,2,3,4,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Luan,102909,11,0.2,0.28,6,3.18,-0.56,3.74,NA,1,12,1,1,1,NA,NA,11,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Tharlis,102997,11,0,2.9,1,3.43,0,3.43,NA,NA,2,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Nathan,102607,11,0,0.43,4,1.44,0,1.44,NA,NA,3,1,NA,2,NA,NA,5,5,NA,NA,NA,NA,NA,NA,1,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,1,gol,Fernando Castro,102609,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Pedro,94583,11,10.1,7.21,7,13.08,0.4,12.68,NA,NA,5,5,4,4,NA,5,4,3,NA,NA,NA,NA,3,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Jonatan Gomez,94857,11,0.1,2.7,4,3.05,0.01,3.04,1,1,2,2,1,10,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Juninho Capixaba,94968,11,8.9,4.3,8,8.43,2.03,6.4,1,4,19,1,1,18,NA,NA,22,19,3,NA,NA,NA,2,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Rhuan,102958,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,1,gol,Cleiton,93882,11,-1.3,-0.15,2,1.29,-0.44,1.73,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hulk,102700,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Yago Darub,102686,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Júnior Brandão,93909,11,0.7,-0.24,5,1.68,-0.13,1.81,NA,3,6,2,3,4,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Marco Antônio,94975,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marcos Júnior,93893,11,0,3.24,5,3.65,0,3.65,NA,NA,8,2,3,8,NA,NA,17,11,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,11,3.3,3.53,9,11.16,-0.04,11.2,NA,3,29,NA,3,5,NA,NA,27,37,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Vini Locatelli,102998,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Antony,103455,11,12.3,5.26,8,13.05,1.86,11.190000000000001,2,1,4,3,5,27,2,1,32,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Régis,102999,11,0.8,1.83,6,3.99,-0.35,4.34,NA,NA,4,2,4,2,NA,NA,7,6,NA,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Igor Vinícius,95466,11,14,3.67,7,9.2,2.8,6.3999999999999995,2,2,13,1,3,4,NA,NA,13,13,3,NA,NA,NA,NA,NA,2,NA,2019
262,Flamengo,6,Nulo,4,mei,Yuri ,103446,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Kunde,95476,11,0,0.1,4,0.75,0,0.75,NA,2,7,NA,NA,1,NA,NA,7,3,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Orinho,95542,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Marcos Paulo,103645,11,0,3.82,5,3.77,0,3.77,2,NA,1,1,2,4,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Ignácio,103523,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Michel,103579,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Vico,95622,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Aguilar,95494,11,7.7,3.02,9,5.96,0.84,5.12,NA,2,13,NA,NA,2,NA,NA,6,9,5,NA,NA,NA,NA,NA,NA,NA,2019
