clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,CV,FC,FD,FF,FS,G,PE,RB,SG,I,A,PP,GC,DD,GS,FT,DP,ano
293,Athlético-PR,7,Provável,4,mei,Everton Felipe,86519,20,0.5,0.77,6,2.24,-0.2,2.4400000000000004,1,NA,2,1,3,5,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,20,0,1.5,1,2.6,0,2.6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Léo,85626,20,0,-1,1,3.67,0,3.67,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,5,ata,Pablo Dyego,86444,20,0,0.73,3,2.03,0,2.03,NA,NA,2,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,20,1,2.09,18,4.89,-0.24,5.13,4,NA,24,8,8,26,1,41,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Victor Luis,86410,20,0,0.2,2,5.22,0,5.22,NA,NA,5,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Richard,86711,20,-2.1,1.56,13,3.67,-0.89,4.56,4,NA,17,1,3,15,NA,19,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,3,zag,Aguilar,95494,20,0,3.47,14,6.02,0,6.02,3,NA,18,NA,2,8,NA,12,21,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Gustavo,86932,20,0,1.59,9,3.55,-0.48,4.029999999999999,NA,NA,11,2,5,8,1,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Everton,86757,20,18.6,7.36,16,19.05,1.17,17.880000000000003,2,NA,9,6,10,11,8,26,21,NA,NA,3,NA,NA,NA,NA,1,NA,2019
284,Grêmio,5,Contundido,2,lat,Leonardo,86973,20,0,2.7,9,5.41,0,5.41,2,NA,9,4,3,1,NA,18,7,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Emerson Santos,86972,20,0,3.22,10,4.42,0,4.42,3,NA,12,2,NA,3,1,22,13,4,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,5,ata,Luan,86759,20,10.1,3.97,15,11.19,1.7,9.49,NA,NA,10,6,9,21,3,36,6,NA,1,3,NA,NA,NA,NA,1,NA,2019
293,Athlético-PR,7,Provável,4,mei,Matheus Rossetto,86766,20,0,0.17,6,2.49,0,2.49,2,NA,11,NA,NA,3,NA,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,1,gol,Jordi,86776,20,23,7.27,19,14.46,3.8,10.66,4,NA,2,NA,NA,3,NA,14,NA,7,NA,NA,NA,NA,49,23,NA,2,2019
282,Atlético-MG,6,Nulo,4,mei,Nathan,87009,20,3.2,2.37,11,5.33,0.52,4.8100000000000005,1,NA,6,4,5,3,2,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,2,lat,Zeca,87192,20,0,4.21,14,7.63,0,7.63,3,NA,11,1,NA,4,NA,29,34,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafinha,84381,20,0,2.13,3,3.48,0,3.48,NA,NA,1,1,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
293,Athlético-PR,7,Provável,3,zag,Pedro Henrique,87225,20,1.7,4.79,12,8.93,-0.77,9.7,NA,NA,2,2,3,12,NA,16,15,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,20,3.9,3.56,18,7.6,0.78,6.819999999999999,8,NA,11,12,14,25,3,40,18,NA,9,2,NA,NA,NA,NA,1,NA,2019
314,Avaí,2,Dúvida,4,mei,João Paulo,86770,20,0.4,2.85,18,5.63,-0.1,5.7299999999999995,3,NA,31,6,9,29,2,47,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,Kannemann,87342,20,8.7,4.43,6,13.05,0.47,12.58,4,NA,15,NA,NA,11,1,8,14,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Raniel,86797,20,0,2.12,9,6.66,0,6.66,2,1,11,6,8,13,1,12,5,NA,3,1,NA,1,NA,NA,1,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,20,6.5,3.66,18,9.46,0.21,9.25,3,NA,7,1,1,16,NA,27,26,7,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,20,0,-2.5,1,2.46,0,2.46,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,20,0,-0.25,2,3.03,0,3.03,1,NA,4,NA,NA,1,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,José Welison,86859,20,0,2.32,8,4.66,0,4.66,2,NA,8,NA,5,5,NA,13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Sornoza,87877,20,8,2.96,12,6.06,0.99,5.069999999999999,2,NA,13,6,9,13,NA,13,14,NA,NA,1,NA,NA,NA,NA,1,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,20,0,1.58,4,4.35,0,4.35,NA,NA,5,3,6,4,NA,2,1,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Matheus Vargas,87929,20,0,4,1,2.99,0,2.99,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Thaciano,87470,20,3,2.85,14,4.9,-0.66,5.5600000000000005,4,NA,16,5,3,12,1,15,23,NA,3,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Yago Felipe,87747,20,10.5,2.84,14,5.8,1.9,3.9,5,NA,20,NA,2,19,1,21,25,NA,1,1,NA,NA,NA,NA,1,NA,2019
354,Ceará,7,Provável,3,zag,Valdo,84509,20,3.6,3.03,16,4.94,-0.42,5.36,2,NA,12,3,1,10,NA,18,23,3,NA,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Romarinho,84523,20,1.8,2.62,17,5.05,-0.12,5.17,1,NA,12,4,3,37,1,34,13,NA,1,2,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Vitor Bueno,87552,20,0,2.41,11,6.12,0,6.12,NA,NA,4,1,3,13,1,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Gustavo Scarpa,87999,20,4.5,2.63,12,4.81,0.91,3.8999999999999995,1,NA,8,8,7,7,2,32,5,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,20,0,-0.3,1,2.22,0,2.22,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Arrascaeta,87863,20,11.6,11.63,12,18.05,1.82,16.23,1,NA,13,5,9,26,9,46,19,NA,NA,7,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Jorge,88065,20,5.4,6.67,16,15.03,0.69,14.34,3,NA,21,7,9,25,1,31,28,7,1,4,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Daniel Guedes ,88225,20,6.9,2.31,14,5.6,1.1,4.5,2,NA,23,1,2,7,NA,35,22,4,2,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,20,0,2.92,7,8.03,0,8.03,NA,NA,2,NA,3,3,NA,10,7,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,20,-0.5,1.82,17,3.91,-0.89,4.8,3,NA,19,4,4,22,NA,17,22,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,20,0,0.49,9,2.59,0,2.59,1,NA,9,NA,NA,8,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,20,0,-0.28,4,1.98,0,1.98,1,NA,3,1,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Neto,69008,20,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Bruno Sávio,89101,20,0,1.63,4,2.22,0,2.22,NA,NA,2,1,2,1,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Leandro Carvalho,88669,20,3.7,3.68,17,10.87,0.01,10.86,2,NA,13,8,12,25,3,30,15,NA,2,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,20,0,1.97,4,6.04,0,6.04,1,NA,1,NA,1,2,NA,13,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,2,Dúvida,5,ata,André Luís,92146,20,-2.3,2.04,12,3.75,-0.46,4.21,3,NA,8,4,3,25,2,16,1,NA,2,NA,NA,NA,NA,NA,1,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,20,-1.8,3.91,10,5.05,-0.61,5.66,1,NA,6,2,3,7,NA,19,8,6,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,20,0,-1.6,1,1.24,0,1.24,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,5,ata,João Paulo,91972,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Ramón Martínez,92155,20,4.8,1.78,7,4.73,0.66,4.07,1,NA,5,NA,1,4,NA,6,11,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Henrique Almeida,68773,20,1.5,2.57,4,3.78,-0.41,4.1899999999999995,1,NA,2,2,4,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,20,0,5.75,2,5.09,0,5.09,1,NA,2,NA,2,2,1,7,2,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,20,0,0.93,3,3.57,0,3.57,NA,NA,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,João Pedro ,89273,20,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,20,8.2,4.29,10,9.57,0.75,8.82,1,NA,21,1,3,36,1,31,16,NA,NA,1,NA,NA,NA,NA,2,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Igor Rabello,89493,20,5,2.65,17,9.45,1.36,8.09,NA,1,18,1,5,12,NA,24,27,3,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Nino Paraíba,68808,20,-0.7,5.63,15,12.23,-0.76,12.99,4,NA,19,4,4,21,1,35,24,7,NA,3,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gustavo Ferrareis,89815,20,0,0.32,8,2.47,0.82,1.6500000000000004,2,1,8,4,9,8,NA,15,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Bruno Pacheco,90061,20,5.5,3.84,19,13.49,-0.19,13.68,2,1,32,NA,2,42,NA,49,40,4,NA,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Yago Rocha,90118,20,0,-0.85,4,0.77,0,0.77,NA,1,4,NA,NA,3,NA,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Rafael Galhardo,68821,20,6.9,6.34,8,5.28,-0.21,5.49,NA,NA,3,2,2,4,1,16,9,4,1,2,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,20,2.7,6.09,18,19,-0.29,19.29,5,NA,25,16,23,41,7,26,8,NA,4,2,NA,NA,NA,NA,2,NA,2019
283,Cruzeiro,7,Provável,5,ata,Pedro Rocha,90302,20,1.9,3.16,15,10.34,-0.15,10.49,1,NA,14,9,5,25,2,46,12,NA,2,2,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,20,0,0.47,3,3.04,0,3.04,1,NA,1,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Paulo Miranda,68817,20,0,2.8,7,5.85,0,5.85,1,NA,8,1,NA,3,NA,7,10,3,NA,NA,NA,1,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Crysan,90406,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Rithely,68834,20,0,3.18,8,5.28,0,5.28,NA,NA,14,1,2,6,NA,13,17,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,5,ata,David,90309,20,1.8,1.47,18,4.95,-0.15,5.1000000000000005,1,NA,25,8,12,16,NA,24,9,NA,5,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,20,0.9,5.03,15,7.83,-0.89,8.72,4,1,11,1,5,53,NA,39,46,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Moisés,90444,20,6.9,5.5,16,13.83,1.01,12.82,4,1,31,4,9,8,NA,32,47,7,1,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,1,gol,Marcelo Lomba,68872,20,8.5,4.84,17,12.05,0.13,11.92,NA,NA,NA,NA,NA,5,NA,1,NA,7,NA,NA,NA,NA,25,15,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Mineiro,90634,20,0,1.36,11,5.12,0,5.12,4,NA,17,1,8,11,NA,22,15,NA,1,NA,NA,NA,NA,NA,1,NA,2019
263,Botafogo,7,Provável,4,mei,Luiz Fernando ,90715,20,-2.3,1.31,18,3.56,-0.59,4.15,3,NA,14,4,7,23,1,24,8,NA,2,NA,NA,NA,NA,NA,1,NA,2019
283,Cruzeiro,2,Dúvida,3,zag,Fabrício Bruno,90768,20,2.7,3.9,6,4.96,-0.73,5.6899999999999995,NA,NA,1,NA,NA,4,NA,7,6,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Digão,68886,20,-0.3,1.85,8,5.16,-0.68,5.84,1,1,10,NA,1,6,NA,10,11,2,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,1,gol,Paulo Victor,68873,20,9,4.44,13,7.09,0.4,6.6899999999999995,1,NA,NA,NA,NA,1,NA,9,NA,6,NA,NA,NA,NA,18,11,NA,NA,2019
285,Internacional,7,Provável,6,tec,Odair Hellmann,92273,20,7,4.53,20,11.66,0.35,11.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,20,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Raul,92496,20,3.3,4.89,17,8.33,-0.73,9.06,4,NA,31,7,7,44,NA,33,47,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Deyverson,92708,20,1.5,4.02,9,9.84,-0.84,10.68,1,NA,10,6,10,22,1,17,7,NA,13,2,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Renato Kayzer,92696,20,0,1.05,8,2.28,0,2.28,NA,NA,9,1,2,5,1,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Zé Ricardo,95780,20,0.5,2.29,6,6.41,-0.35,6.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,20,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Ronaldo,92981,20,-0.4,3.68,8,4.29,-1.28,5.57,2,NA,14,NA,2,7,NA,19,24,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Kieza,68930,20,0,0.88,11,3.37,-0.19,3.56,NA,NA,9,4,5,13,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Luciano Castán,68942,20,6.7,2.57,17,6.56,1.3,5.26,6,NA,14,NA,1,4,NA,29,19,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Yuri Lima,90569,20,-1.1,-0.18,11,1.49,0.04,1.45,4,NA,18,1,2,4,NA,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,2,Dúvida,4,mei,Giovanni Augusto,68938,20,0,1.76,12,4.32,0,4.32,1,1,16,6,8,15,NA,37,14,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mateus Vital,93108,20,0,4.77,13,7.48,0,7.48,1,NA,4,6,10,29,1,14,15,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Ronaldo Alves,68950,20,0,-1,2,3.9,0,3.9,NA,NA,6,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,20,-1.2,4.26,18,8.99,-0.55,9.540000000000001,5,1,36,2,7,12,1,47,41,7,1,NA,NA,NA,NA,NA,2,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,20,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,5,ata,Marinho,68952,20,3,3.81,14,7.37,0.84,6.53,5,NA,23,11,9,33,2,22,15,NA,4,1,NA,NA,NA,NA,1,NA,2019
263,Botafogo,6,Nulo,3,zag,Joel Carli,93414,20,0,1.81,15,6.17,0,6.17,5,NA,13,1,2,10,NA,39,13,5,NA,NA,NA,NA,NA,NA,1,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,20,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Alisson Safira,93782,20,0,3.2,2,4.48,0,4.48,NA,NA,3,NA,NA,4,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,4,mei,Marquinhos Gabriel,68954,20,0,0.85,13,3.16,0,3.16,2,NA,8,4,3,11,NA,17,8,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,20,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,João Vitor,68987,20,8.2,2.1,8,6.11,1.44,4.67,4,NA,18,NA,NA,5,NA,14,24,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,20,-0.3,2.55,11,4.9,-0.57,5.470000000000001,NA,NA,10,3,3,5,1,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Daniel,93791,20,0,1.47,13,4.58,0,4.58,2,NA,10,6,3,21,NA,40,10,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,20,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,João Carlos,69010,20,0,-0.65,2,1.19,0,1.19,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,2,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Manoel,69014,20,1.8,4.28,16,10.93,0.04,10.89,1,NA,12,1,5,6,1,20,21,8,NA,NA,NA,1,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Santos,69012,20,7.7,4.71,14,8.41,0.1,8.31,1,NA,1,NA,NA,4,NA,15,NA,6,NA,NA,NA,NA,20,13,NA,1,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,20,4,4,1,2.36,0.36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,20,1.5,3.99,14,6.86,-0.69,7.550000000000001,2,NA,18,5,10,9,1,34,12,5,1,2,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marcos Júnior,93893,20,1.5,2.08,13,3.75,-0.44,4.19,4,NA,22,3,5,19,1,35,19,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
356,Fortaleza,6,Nulo,4,mei,Paulo Roberto,69047,20,0,0.68,4,3.66,0,3.66,NA,NA,5,NA,1,7,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,1,gol,Muriel,69041,20,0,3.3,8,4.31,-0.59,4.8999999999999995,1,NA,1,NA,NA,1,NA,2,NA,2,NA,NA,NA,NA,13,10,NA,NA,2019
314,Avaí,7,Provável,1,gol,Vladimir,69040,20,8.5,4.6,19,8.05,-0.6,8.65,2,NA,NA,NA,NA,2,NA,2,NA,6,NA,NA,NA,NA,35,22,NA,NA,2019
293,Athlético-PR,2,Dúvida,5,ata,Marcelo Cirino,69022,20,0,4.27,15,8.33,0,8.33,NA,NA,9,6,9,14,4,21,7,NA,4,2,NA,NA,NA,NA,1,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Cleiton,93882,20,7.7,2.59,10,3.68,1.87,1.81,NA,NA,NA,NA,NA,NA,NA,7,NA,2,NA,NA,NA,NA,11,11,NA,1,2019
275,Palmeiras,6,Nulo,4,mei,Matheus Fernandes,94067,20,0,1.43,3,3.87,0,3.87,NA,NA,1,NA,NA,3,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Ricardo Bueno,69141,20,1,2.8,13,13.87,-0.21,14.08,2,NA,20,5,6,8,3,16,10,NA,9,2,1,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Danilo Fernandes,69051,20,0,8.23,3,7.35,0,7.35,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,8,2,NA,NA,2019
284,Grêmio,5,Contundido,5,ata,Felipe Vizeu,94138,20,0,0.67,9,2.41,0,2.41,NA,NA,9,NA,4,3,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Pablo,69138,20,9.2,8.03,3,14.42,0.81,13.61,NA,NA,3,1,6,3,2,3,1,NA,3,NA,NA,NA,NA,NA,1,NA,2019
290,Goiás,2,Dúvida,5,ata,Leandro Barcia,91242,20,-2.5,3.23,17,7.86,-0.64,8.5,5,NA,26,7,12,20,3,25,18,NA,3,1,NA,NA,NA,NA,1,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,20,0,-2,0,3.32,0,3.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Gustavo Bochecha,95798,20,8.3,1.5,13,6.71,1.46,5.25,2,NA,4,3,5,12,NA,42,15,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Ribamar,94068,20,-1,2.83,4,2.27,-1.63,3.9,NA,NA,5,3,5,1,1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Flávio,91102,20,-2,1.77,12,2.52,-1.18,3.7,2,NA,18,1,NA,9,NA,18,23,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Gum,68887,20,1.7,1.92,19,6.62,0.52,6.1,1,1,10,6,7,14,1,42,13,4,2,NA,NA,1,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Ramon,68896,20,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,20,0,1.65,7,3.15,0,3.15,1,NA,9,1,NA,2,NA,17,4,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,5,ata,Carlos Eduardo,90917,20,0.2,-0.1,3,3.14,-0.53,3.67,1,NA,2,NA,1,3,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
