clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,G,I,PE,RB,SG,DD,GS,DP,FT,PP,CV,GC,ano
315,Chapecoense,7,Provável,5,ata,Everaldo,78117,17,5,5.96,16,17.29,0.77,16.52,1,4,36,17,24,27,8,2,39,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Henrique Almeida,68773,17,4,2.93,3,4.19,0.21,3.9800000000000004,NA,1,1,1,3,4,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Rafael Moura,37655,17,2,0.68,5,3.79,0.4,3.39,NA,NA,6,1,2,4,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Madson,78077,17,6.2,4.62,9,6.21,-0.14,6.35,NA,NA,9,NA,1,11,1,NA,16,11,4,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,17,0.3,2.38,14,9.46,-0.44,9.9,NA,1,8,3,1,8,1,4,35,17,2,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,6,tec,Mano Menezes,37281,17,0,3.17,13,9.44,0,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,6,tec,Ney Franco,37246,17,0.51,3.07,15,8.31,-0.55,8.860000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,3,Suspenso,4,mei,Camacho,68770,17,0,1.2,1,4.3,0,4.3,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Evandro,37614,17,3.4,1.12,5,5.04,0.56,4.48,NA,NA,6,1,1,3,NA,NA,8,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,6,tec,Oswaldo de Oliveira,36940,17,2.99,2.99,1,6.42,-0.48,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Edu Dracena,37657,17,0,4.7,4,6.97,0,6.97,NA,NA,3,1,3,2,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,César,78086,17,0,4.62,4,6.1,0,6.1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,7,4,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,1,gol,Fábio,37656,17,12,3.6,14,11.69,2.42,9.27,NA,1,NA,NA,NA,1,NA,NA,4,NA,5,16,17,2,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,2,lat,Léo Moura,37701,17,0,3,7,5.69,0,5.69,1,NA,2,NA,1,7,NA,NA,21,6,2,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,1,gol,Anderson,38001,17,0,-1,1,2.08,0,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Alecsandro,37673,17,-3.1,0.27,7,3.35,-0.9,4.25,NA,NA,11,4,5,3,NA,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Jonathan,37662,17,0,4.32,5,7.3,0,7.3,NA,2,4,1,NA,3,1,NA,7,6,2,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Marcelo Boeck,37788,17,0,-2.3,1,3.31,0,3.31,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,5,ata,Rafael Sobis,37798,17,8,3.89,11,8.22,0.68,7.540000000000001,2,3,7,10,11,9,1,NA,10,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,1,gol,Fernando Prass,38140,17,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Cícero,37688,17,2.3,4.41,15,12.71,0.53,12.180000000000001,1,4,7,2,7,38,3,1,31,21,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Henrique,37694,17,-3.1,3.52,13,7,-1.26,8.26,NA,1,17,2,9,15,NA,1,18,30,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Rafinha,38144,17,4.6,4.4,6,9.41,-0.73,10.14,3,3,9,NA,NA,7,NA,NA,12,8,2,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,4,mei,Maicon,38196,17,0,1.98,5,7.81,0,7.81,2,3,6,1,2,2,NA,NA,18,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Dodô,68727,17,0,3.33,10,6.48,0,6.48,NA,1,13,2,2,5,NA,1,27,14,4,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,2,Dúvida,4,mei,Jadson,38315,17,-0.6,-0.26,7,2.99,-0.28,3.2700000000000005,1,2,3,NA,3,1,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,Fred,38162,17,0.9,1.63,13,5.56,-1.23,6.789999999999999,2,4,14,4,5,16,2,9,27,2,NA,NA,NA,NA,1,NA,NA,NA,2019
263,Botafogo,7,Provável,1,gol,Diego Cavalieri,38431,17,8,6.33,3,6.4,0.94,5.460000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Wellington Paulista,38279,17,0.2,4.54,13,10.49,-2.23,12.72,1,2,30,8,11,21,5,6,16,6,NA,NA,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Márcio Araújo,38311,17,4.2,3.67,17,9.81,0.79,9.02,NA,2,18,3,6,21,NA,NA,22,42,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Leandro Castan,38505,17,0,7.67,6,11.64,0,11.64,1,3,3,1,1,8,2,1,10,10,3,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Diego Tardelli,38231,17,1,1.6,12,7.95,0.69,7.26,NA,NA,8,8,4,11,1,3,27,7,NA,NA,NA,NA,NA,1,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Fábio Santos,38229,17,1.2,2.86,13,9.81,-0.1,9.91,NA,1,11,NA,1,12,2,NA,22,9,3,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Thiago Neves,38277,17,5.3,4.54,13,8.64,0.72,7.920000000000001,2,4,13,11,17,11,4,2,24,3,NA,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Adriano,38336,17,4.1,4.9,2,11.23,-0.46,11.690000000000001,NA,1,2,NA,1,1,NA,NA,5,2,2,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,3,Suspenso,3,zag,Thiago Heleno,38394,17,0,-2.1,2,1.27,0,1.27,NA,2,2,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,1,gol,Diego Alves,38509,17,6.5,4.72,13,7.63,0.01,7.62,NA,NA,NA,NA,NA,1,NA,NA,7,2,4,18,14,2,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Edílson,38523,17,0,0.84,5,4.84,0,4.84,NA,1,7,NA,2,4,NA,NA,8,7,1,NA,NA,NA,1,NA,2,NA,2019
314,Avaí,6,Nulo,4,mei,Douglas,38738,17,0,-0.45,7,4.65,0,4.65,NA,1,1,NA,2,3,NA,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Marquinhos Silva,38515,17,4.2,2.02,10,6.52,0.63,5.89,NA,2,11,NA,8,6,NA,1,22,15,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Carlinhos,38451,17,0,5.13,13,7,-0.99,7.99,NA,NA,4,5,6,12,1,NA,37,20,5,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Hernanes,38648,17,0,4.31,12,14.45,0,14.45,4,2,9,8,8,13,1,1,11,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,3,Suspenso,4,mei,Felipe Melo,38545,17,2.9,0.93,7,6.18,0.87,5.31,NA,4,11,2,6,10,1,NA,14,6,NA,NA,NA,NA,NA,NA,1,NA,2019
266,Fluminense,5,Contundido,3,zag,Matheus Ferraz,38632,17,0,3.56,7,6.23,0,6.23,NA,1,7,4,3,2,1,1,6,11,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,4,mei,Diego,38909,17,0,1.53,9,5.52,0,5.52,NA,5,10,6,7,16,NA,NA,25,9,NA,NA,NA,NA,2,1,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Filipe Luís,38750,17,6.6,2.85,4,11.8,0.43,11.370000000000001,NA,NA,11,NA,NA,1,NA,NA,12,10,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Nilton,38573,17,0,0.16,8,2.88,0,2.88,NA,3,9,NA,2,6,NA,NA,11,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Nenê,38913,17,3.6,2.32,6,6.07,0.26,5.8100000000000005,1,NA,7,3,2,6,1,NA,16,4,NA,NA,NA,NA,NA,NA,1,NA,2019
282,Atlético-MG,7,Provável,5,ata,Ricardo Oliveira,38910,17,3.9,3.78,12,14.18,-1.67,15.85,2,NA,14,9,8,13,2,1,11,5,NA,NA,NA,NA,1,1,NA,NA,2019
267,Vasco,7,Provável,6,tec,Vanderlei Luxemburgo,41327,17,0.71,3.26,13,7.87,-0.94,8.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Vagner Love,38959,17,0.9,2.67,13,5.11,-1.01,6.12,NA,2,14,3,5,24,3,5,19,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Daniel Alves,38939,17,9.4,8.3,3,17.03,1.67,15.360000000000001,NA,NA,7,1,2,5,1,NA,13,4,2,NA,NA,NA,1,NA,NA,NA,2019
284,Grêmio,7,Provável,6,tec,Renato Gaúcho,41929,17,5.16,3.8,17,11.9,0.28,11.620000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Renato,39572,17,0,2.55,4,5.74,0,5.74,NA,NA,NA,2,3,9,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Osvaldo,42222,17,7.7,1.66,14,5.94,1.64,4.300000000000001,2,1,12,3,3,4,2,NA,18,5,NA,NA,NA,NA,NA,NA,1,NA,2019
283,Cruzeiro,7,Provável,2,lat,Egídio,42145,17,5,4.53,9,9.36,0.03,9.33,1,NA,8,3,1,10,NA,1,32,17,3,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Amaral,42232,17,0,1.74,5,3.27,0,3.27,NA,NA,2,NA,NA,2,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Willian,42116,17,-2.5,0.35,4,6.36,-1.22,7.58,NA,1,4,1,NA,4,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Márcio Azevedo,42491,17,8,3.33,12,6.62,1.22,5.4,2,3,16,1,2,14,NA,NA,26,8,6,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafinha,84381,17,0,0.85,2,2.97,0,2.97,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,6,tec,Cuca,42411,17,5.9,4,16,10.78,0.96,9.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Bruno,42499,17,0,3.65,4,5.38,0,5.38,NA,1,6,NA,1,4,NA,NA,9,3,3,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Fagner,42500,17,8.7,5.96,12,13.81,1.44,12.370000000000001,2,2,11,2,2,18,NA,NA,43,24,7,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,3,zag,Rhodolfo,42501,17,0,-1,1,4.63,0,4.63,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,1,gol,Cássio,42234,17,11.5,4.92,13,10.05,2.45,7.6000000000000005,NA,3,NA,NA,NA,3,NA,NA,5,NA,7,17,8,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Guilherme,50294,17,0,-1.1,3,3.06,0,3.06,NA,2,3,NA,NA,2,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,5,Contundido,3,zag,Ernando,49651,17,0,4.64,8,10.78,0,10.78,NA,NA,2,NA,NA,4,1,NA,3,4,4,NA,NA,NA,1,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Júlio César,49673,17,14,4.67,7,7.93,1.63,6.3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,15,11,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Elicarlos,50313,17,0,1.52,6,5.19,0,5.19,NA,1,9,2,5,4,NA,NA,11,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,4,mei,Ramires,50293,17,0,1,2,7.08,0,7.08,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Alexandre Pato,49675,17,0,5.44,12,12.41,0,12.41,NA,NA,8,5,12,18,5,5,21,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Hudson,50324,17,0,3.07,11,10.36,0,10.36,1,2,21,4,1,9,1,1,14,20,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,17,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Tião,47134,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,3,zag,David Braz,50317,17,5.1,3.32,6,7.33,0.78,6.55,NA,NA,3,1,2,1,1,NA,8,5,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Breno,50408,17,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Kayke,50402,17,-0.1,4.31,15,7.44,-0.64,8.08,3,3,16,6,15,6,6,5,28,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,3,zag,Léo,50459,17,0,2.47,11,7.01,0,7.01,NA,1,14,NA,NA,4,NA,NA,11,15,3,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,1,gol,Wilson,50284,17,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marquinho,50407,17,0,0.9,5,4.67,0,4.67,NA,NA,8,1,1,2,NA,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Eduardo,50645,17,-5.5,3.17,11,7.48,-2.19,9.67,1,2,11,NA,NA,13,NA,NA,37,16,4,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Rafael Pereira,51194,17,1.2,3.33,3,4.38,-0.88,5.26,NA,NA,NA,NA,NA,1,1,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Everton,50301,17,0.1,1.36,12,6.91,-0.1,7.01,2,3,28,3,2,12,1,7,24,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,3,zag,Roger Carvalho,51415,17,0,0.98,12,4.09,0,4.09,NA,NA,5,NA,3,3,NA,NA,24,5,2,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Apodi,51042,17,-0.3,1.5,15,4.17,-1.62,5.79,NA,3,27,3,4,10,1,1,31,8,4,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Pedro Ken,50877,17,3.2,1.3,8,3.33,0.54,2.79,NA,1,7,NA,NA,9,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Walter,51413,17,0,9.63,3,8.01,0,8.01,NA,NA,NA,NA,NA,1,NA,NA,2,NA,2,7,1,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Tiago Alves,51495,17,-1.4,1.8,8,5.22,-0.37,5.59,NA,NA,5,NA,1,1,1,2,13,5,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Thiago Carleto,51700,17,0,2.6,4,7.44,0,7.44,NA,NA,4,2,1,2,NA,NA,16,2,2,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Ralf,52190,17,2.5,3.84,11,10.31,0.36,9.950000000000001,NA,1,10,1,1,20,NA,NA,16,26,NA,NA,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Adalberto,51549,17,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Everton Ribeiro,51772,17,4.1,3.26,14,12.03,0.65,11.379999999999999,3,1,13,4,5,23,1,1,42,16,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Elias,54395,17,-3.6,1.59,14,8.04,-0.7,8.739999999999998,1,2,17,2,2,11,1,NA,43,18,NA,NA,NA,NA,1,NA,1,NA,2019
283,Cruzeiro,5,Contundido,3,zag,Dedé,60819,17,6.6,5.28,14,15.9,0.11,15.790000000000001,NA,2,11,4,6,15,2,NA,31,23,5,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Derley,60791,17,0,-0.5,2,3.15,0,3.15,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Gilson,52674,17,7.4,2.41,13,6.24,0.8,5.44,1,2,14,NA,1,12,NA,NA,30,13,5,NA,NA,NA,NA,NA,1,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Victor,52950,17,0,3.32,9,6.56,0,6.56,NA,1,NA,NA,NA,NA,NA,NA,7,NA,1,17,11,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Bruno César,52558,17,0,1.37,9,6.11,0,6.11,NA,1,5,NA,1,12,2,1,10,1,NA,NA,NA,NA,NA,1,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Réver,52253,17,3.2,4.33,13,11.83,-0.04,11.87,NA,NA,2,2,4,7,NA,1,18,24,3,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,7,Provável,5,ata,Gilberto,61188,17,2.3,7.36,13,15.98,-1.09,17.07,2,NA,8,5,11,10,8,4,19,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Anderson Martins,52618,17,6.2,2.17,8,4.04,1.12,2.92,NA,4,8,NA,NA,1,NA,NA,9,11,3,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Uendel,60852,17,2.4,4.08,6,3.39,-0.48,3.87,NA,NA,9,1,3,2,NA,3,17,14,2,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Fabrício,61228,17,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Patric,60969,17,6.6,2.21,9,4.85,0.94,3.9099999999999997,1,3,18,1,5,2,NA,NA,26,11,3,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,D'Alessandro,62023,17,1.2,1.25,9,6.49,0.34,6.15,1,NA,NA,5,4,6,1,3,33,1,NA,NA,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,5,Contundido,4,mei,Rodriguinho,61033,17,0,2.48,5,5.52,0,5.52,NA,2,3,1,3,7,1,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Pará,62086,17,0,1.93,7,4.44,0,4.44,NA,3,7,NA,NA,5,NA,NA,10,9,2,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandão,62033,17,0,2.28,15,6.35,-0.08,6.43,NA,NA,5,6,12,12,2,4,9,5,NA,NA,NA,NA,NA,NA,1,NA,2019
315,Chapecoense,5,Contundido,4,mei,Camilo,62009,17,3.5,2.86,12,6.9,0.29,6.61,3,1,16,7,8,12,NA,3,27,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Airton,61985,17,0,-0.55,6,2.46,0,2.46,NA,2,6,NA,NA,9,NA,NA,6,4,NA,NA,NA,NA,NA,NA,1,NA,2019
275,Palmeiras,6,Nulo,4,mei,Jean,62047,17,0,-0.5,2,4.06,-0.27,4.33,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Werley,62974,17,0,-1.08,5,0.75,0,0.75,NA,NA,4,3,NA,1,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,1,2019
276,São Paulo,6,Nulo,4,mei,Willian Farias,63058,17,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,5,ata,Walter,62128,17,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Danilo Barcelos,84382,17,4.3,3.42,10,5.63,-0.88,6.51,1,NA,18,5,4,6,1,1,25,12,2,NA,NA,NA,1,NA,1,NA,2019
354,Ceará,7,Provável,6,tec,Enderson Moreira,62137,17,1.42,3.45,17,10.64,-0.21,10.850000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,2,Dúvida,2,lat,Alan Ruschel,63110,17,0,0.8,6,4.44,0,4.44,NA,3,16,2,1,14,NA,NA,8,4,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Ganso,62977,17,1.3,2.19,11,7.8,-0.4,8.2,NA,4,10,6,10,14,1,NA,37,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,3,Suspenso,1,gol,Rodolfo,63082,17,0,-0.67,6,2.22,0,2.22,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,7,12,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Carlinhos,63194,17,0,3.42,13,6.38,0,6.38,2,3,24,3,6,9,1,1,28,27,1,NA,NA,NA,NA,NA,1,NA,2019
293,Athlético-PR,3,Suspenso,4,mei,Wellington,62129,17,-3.3,-1.16,13,0.77,0,0.77,NA,5,22,NA,1,3,NA,NA,28,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Maicon,62968,17,0,2.52,5,6.05,0,6.05,2,1,4,NA,1,3,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Luan,63219,17,0,3.43,11,8.38,0,8.38,1,2,17,3,8,25,NA,NA,36,25,NA,NA,NA,NA,NA,1,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Edenílson,63289,17,9.8,3.82,11,9.85,0.84,9.01,1,3,10,4,1,10,4,NA,27,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,2,Dúvida,4,mei,Didira,63178,17,1.5,1.39,13,5.3,0.4,4.8999999999999995,NA,3,14,2,3,14,NA,NA,21,17,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Douglas,63128,17,0,0.3,10,3.12,0,3.12,NA,5,15,NA,4,2,NA,NA,9,6,2,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Bruno Silva,68698,17,0,3.62,6,8.09,0,8.09,NA,2,12,2,2,11,NA,NA,16,18,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,5,ata,Alex Amado,78475,17,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Renê,78445,17,0,3.91,10,8.65,0,8.65,1,1,8,1,1,6,NA,NA,28,19,3,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Bergson,68696,17,0.5,1.3,9,4.16,-0.32,4.48,NA,1,10,5,9,9,NA,4,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Rodrigo Moledo,63354,17,2.2,4.47,7,6.55,-0.6,7.1499999999999995,NA,1,2,1,1,1,1,NA,4,10,2,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,17,1.2,4.67,15,13.28,-0.22,13.5,4,1,25,3,9,8,1,NA,31,34,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Maurício Ramos,42477,17,0.9,3,6,4.89,-0.3,5.1899999999999995,NA,NA,10,NA,1,6,NA,NA,11,5,3,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Jucilei,63422,17,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Vitinho,78435,17,0,4.2,8,9.17,0,9.17,NA,NA,10,6,8,9,2,NA,15,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
