clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,RB,DD,GS,PE,SG,A,CV,FD,FF,FS,FT,G,I,DP,PP,GC,ano
276,São Paulo,7,Provável,4,mei,Liziero,100761,15,1.4,1.95,4,4.23,-0.51,4.74,NA,4,5,NA,NA,4,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,3,zag,Gil,68923,15,2.2,2.62,6,9.59,-1.04,10.629999999999999,2,4,4,NA,NA,4,3,NA,NA,NA,3,1,NA,NA,2,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,15,-0.3,4.4,3,5.96,-1.15,7.109999999999999,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Leonardo Silva,68925,15,0,0.42,4,4.32,0,4.32,2,1,3,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,15,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Víctor Cuesta,79113,15,0,6.28,11,15.2,0,15.2,3,8,36,NA,NA,18,5,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Rafael,68928,15,0,2.73,3,3.99,0,3.99,NA,NA,NA,5,6,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,15,0,2.81,10,7.47,0,7.47,NA,6,1,NA,NA,4,NA,NA,NA,6,2,8,1,2,2,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Felippe Cardoso,100963,15,-1.1,2.88,6,2.85,-2.23,5.08,1,29,5,NA,NA,6,NA,1,NA,2,4,10,NA,2,7,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Nonato,100987,15,3,4.2,14,8.85,-0.31,9.16,2,28,32,NA,NA,16,NA,1,NA,4,3,12,NA,2,1,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Sarrafiore,101315,15,2.4,1.79,11,4.06,0.13,3.9299999999999997,3,12,8,NA,NA,17,NA,NA,NA,2,5,5,NA,2,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,15,0.4,2.16,7,6.13,-0.12,6.25,2,7,6,NA,NA,8,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Jô,101317,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Guga,101319,15,0.2,4.64,8,7.81,-0.58,8.389999999999999,NA,7,20,NA,NA,31,NA,3,NA,NA,3,6,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,15,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,15,0,-0.3,1,2.8,0,2.8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Thonny Anderson,101484,15,-1,2.81,8,3.56,-2.2,5.76,NA,13,4,NA,NA,13,NA,NA,NA,6,2,6,NA,2,2,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Ricardo,101491,15,0,2.57,6,4.5,0,4.5,1,6,6,NA,NA,17,3,NA,NA,1,1,1,NA,NA,2,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Brenner,80080,15,1.4,1.48,8,4.6,-1,5.6,4,18,1,NA,NA,12,NA,NA,NA,2,5,16,1,2,5,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,15,0,2.33,3,4.75,0,4.75,NA,4,2,NA,NA,5,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,15,0,-0.6,1,1.25,0,1.25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,15,0,0.3,1,2.97,0,2.97,1,1,2,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,15,0,1.88,8,3.89,0,3.89,NA,6,8,NA,NA,6,NA,NA,NA,1,2,10,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,15,4.7,3.09,15,10.19,0.79,9.399999999999999,2,8,13,NA,NA,27,NA,1,NA,3,6,29,1,2,NA,NA,1,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,15,2,2.95,15,6.13,-0.07,6.2,NA,4,10,NA,NA,30,7,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Edinho,80193,15,0.6,2.94,10,7.74,-1.03,8.77,1,6,3,NA,NA,14,NA,NA,NA,5,7,14,NA,2,1,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Luciano,80287,15,6.9,4.28,8,7.27,1.08,6.1899999999999995,3,14,8,NA,NA,18,NA,2,NA,8,7,10,NA,2,3,NA,1,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Demethryus,101678,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,2,lat,Felipe Jonatan,101708,15,0.2,4.01,10,8.84,-0.42,9.26,NA,7,6,NA,NA,20,3,NA,NA,3,5,4,NA,2,NA,NA,NA,NA,2019
265,Bahia,3,Suspenso,2,lat,Ezequiel ,80318,15,0.5,0.85,6,3.23,0.13,3.1,3,13,3,NA,NA,8,3,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Alerrandro,101715,15,0,6.12,7,6.32,0,6.32,NA,3,5,NA,NA,4,NA,1,NA,2,7,9,2,2,3,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Gilberto ,80313,15,0,1.96,9,6.24,0,6.24,NA,12,14,NA,NA,32,NA,1,NA,2,3,5,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Santos,101718,15,0,-1.6,1,3.56,0,3.56,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,15,0,0.7,1,2.57,0,2.57,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,15,0,3.35,13,11.41,0,11.41,1,19,20,NA,NA,24,NA,1,1,6,10,23,NA,1,5,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,15,0,0.57,3,1.53,0,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Ariel Cabral,80363,15,0,1.13,9,2.85,0,2.85,2,10,12,NA,NA,19,NA,NA,NA,1,4,5,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,15,6.9,2.14,14,6.95,1.17,5.78,4,21,31,NA,NA,19,NA,NA,NA,NA,2,12,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Iury,101846,15,1.2,2.24,5,5.82,-0.02,5.84,1,8,6,NA,NA,16,1,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Carlos Augusto,101803,15,5.1,4.45,4,5.74,0.15,5.59,1,4,4,NA,NA,10,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Gabriel Calabres,101911,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Toró,101885,15,0,2.04,12,5.41,0,5.41,1,17,8,NA,NA,22,NA,NA,1,3,10,15,NA,2,1,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Renatinho,80395,15,4.1,1.45,6,3.08,0.52,2.56,NA,3,2,NA,NA,6,NA,NA,NA,3,3,6,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Gustavo Coutinho,104362,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Vitinho,101960,15,0,3.53,6,2.55,0,2.55,NA,8,1,NA,NA,3,NA,2,NA,2,4,2,NA,1,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Guilherme Nunes,101912,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Lucas Lima,80583,15,0,1.3,4,5.08,0,5.08,1,8,3,NA,NA,6,NA,1,NA,1,1,3,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Michel,80664,15,0,3,4,3.64,0,3.64,1,5,4,NA,NA,5,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Braian Romero,101997,15,0,4.48,6,5.01,0,5.01,1,14,9,NA,NA,11,NA,1,NA,1,5,10,1,1,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Luan,80692,15,0,5.5,4,10.61,0,10.61,NA,6,10,NA,NA,4,1,NA,NA,2,1,6,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Lucas Halter,102253,15,0,1.6,5,2.6,0,2.6,1,4,4,NA,NA,6,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Di Santo,80748,15,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Juan Boselli,102222,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Kieza,68930,15,0,0.97,10,3.56,0,3.56,NA,9,NA,NA,NA,2,NA,NA,NA,4,5,13,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Gabriel,102290,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Jairinho,102139,15,0,1.77,4,2.89,0,2.89,NA,1,2,NA,NA,2,NA,NA,NA,2,1,4,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Leite,102301,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Pedro Geromel,80853,15,0,7,9,14.86,0,14.86,3,6,27,NA,NA,12,4,NA,NA,1,3,7,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Papagaio,102302,15,4,0.98,5,1.97,0.76,1.21,NA,3,2,NA,NA,3,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Caio Paulista,102318,15,3.6,2.6,9,3.6,0.23,3.37,NA,11,11,NA,NA,14,NA,NA,NA,4,6,14,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,3,zag,Cacá,102340,15,6.2,4.47,3,3.14,0.91,2.23,1,2,4,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Marcinho,102380,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Araos,102352,15,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,5,Contundido,5,ata,Biro Biro,80949,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,2,Dúvida,4,mei,Marlone,80944,15,6.9,1.79,11,6.58,1.49,5.09,1,5,6,NA,NA,12,NA,NA,NA,NA,6,7,1,1,1,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Valdo,84509,15,-1.6,2.9,11,3.81,-0.37,4.18,1,10,13,NA,NA,11,2,1,NA,2,1,9,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Jair,81091,15,0,3.44,7,6.71,0,6.71,2,11,14,NA,NA,9,NA,NA,NA,NA,1,13,NA,1,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Kaio,102563,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Victor Paraíba,102457,15,0,1.12,8,1.63,0,1.63,NA,1,4,NA,NA,7,NA,NA,NA,1,3,5,NA,NA,1,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Helinho,102598,15,0.2,0.55,4,3.47,-0.49,3.96,NA,4,1,NA,NA,6,NA,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,5,Contundido,2,lat,Mayke,81150,15,-0.3,-0.3,1,7.71,-2.29,10,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Figueira,102565,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Thiaguinho,102599,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Oswaldo Henríquez,81241,15,0.1,2.78,8,3.41,-0.84,4.25,2,4,8,NA,NA,15,3,NA,NA,1,NA,3,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hulk,102700,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,2,Dúvida,3,zag,Nathan,102607,15,0,0.43,4,1.44,0,1.44,NA,3,5,NA,NA,5,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,1,gol,Fernando Castro,102609,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Moresche,102719,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Carlos Sánchez,81677,15,1.5,5.94,14,13.43,-0.33,13.76,1,19,14,NA,NA,52,NA,3,NA,10,10,27,2,5,3,NA,1,NA,2019
262,Flamengo,6,Nulo,1,gol,Yago Darub,102686,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Rodrigo Fernandes,102771,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Dudu,102852,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Cazares,81682,15,-0.2,5.68,9,10.65,-1.54,12.190000000000001,NA,8,4,NA,NA,34,NA,NA,NA,13,9,3,1,4,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Yann Rolim,102892,15,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Terans,102878,15,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Luan,102909,15,-2.3,0.03,9,2.57,-0.59,3.1599999999999997,2,16,9,NA,NA,14,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Romarinho Gouveia,102891,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Rossi,81798,15,0,1.16,9,3.62,0,3.62,3,15,6,NA,NA,24,NA,1,NA,5,7,12,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Nazário,81776,15,-1.8,1.65,7,2.36,-0.61,2.9699999999999998,1,5,2,NA,NA,11,NA,NA,NA,5,3,10,1,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Tharlis,102997,15,0,1.7,2,2.84,0,2.84,NA,2,3,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Henrique Dourado,81905,15,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Rhuan,102958,15,0.5,0.5,1,0.88,-0.12,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,15,1.2,2.13,9,3.54,-0.35,3.89,1,11,11,NA,NA,6,1,NA,NA,1,1,10,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Mateus Gonçalves,103076,15,-0.8,2.22,7,2.94,-1.17,4.109999999999999,NA,3,6,NA,NA,12,NA,NA,NA,NA,2,4,NA,1,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Antonini,103069,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Vini Locatelli,102998,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Régis,102999,15,0,0.95,6,3.35,0,3.35,1,4,6,NA,NA,7,NA,NA,NA,2,4,2,NA,NA,1,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Éderson,103099,15,0,4.2,2,2.38,0,2.38,NA,2,3,NA,NA,7,NA,NA,NA,1,1,4,1,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Andrew,103183,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Ramires,103295,15,0,2.12,14,10.45,0,10.45,2,8,16,NA,NA,11,NA,1,NA,3,6,9,NA,NA,2,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Ignácio,103523,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Yuri ,103446,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Kaio Jorge,103445,15,0,0,1,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Zé Rafael,82455,15,0,2.76,8,9.77,0,9.77,3,17,12,NA,NA,10,NA,1,NA,5,2,19,NA,NA,1,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Michel,103579,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,15,4,5.54,14,14.26,-0.37,14.629999999999999,NA,NA,NA,32,22,10,4,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Antony,103455,15,4.4,5.37,10,12.11,-0.35,12.459999999999999,1,6,11,NA,NA,36,NA,2,NA,7,5,33,2,1,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Marcos Paulo,103645,15,7.9,4.16,9,5.29,1.41,3.88,NA,4,12,NA,NA,15,NA,2,NA,3,6,9,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,15,0,1.25,4,6.83,0,6.83,NA,2,5,NA,NA,10,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
