clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,CV,FC,FD,FF,FS,G,I,PE,RB,DD,DP,GS,SG,PP,FT,GC,ano
290,Goiás,6,Nulo,4,mei,Rafinha,84381,37,0.7,1.98,10,3.04,0.05,2.99,NA,2,NA,10,4,6,10,1,1,8,2,NA,NA,NA,NA,NA,2,NA,2019
263,Botafogo,7,Provável,4,mei,Jean,89150,37,0,0.47,7,3.34,0,3.34,NA,1,NA,2,NA,2,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Igor Reis,104408,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,37,0,0.82,4,1.82,0,1.82,NA,NA,NA,2,NA,1,1,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Abner Vinícius,104513,37,0,2.43,7,4.86,0,4.86,1,NA,NA,7,1,NA,2,NA,NA,14,5,NA,NA,NA,2,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Fernando Sobral,84428,37,0,2.14,13,5.34,0,5.34,NA,1,NA,17,2,6,11,NA,1,23,22,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Bruno Alves,84462,37,0.5,-0.19,12,0.78,-0.01,0.79,NA,3,NA,13,2,3,6,NA,NA,12,4,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Danilo Barcelos,84382,37,0,3.13,20,5.35,0,5.35,2,3,1,33,5,7,9,2,1,47,23,NA,NA,NA,5,NA,1,NA,2019
277,Santos,6,Nulo,5,ata,Tailson,104578,37,0,1.32,11,1.06,0,1.06,NA,NA,NA,18,5,7,12,1,3,17,3,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,37,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Valdo,84509,37,0,2.56,29,5.64,0,5.64,2,6,NA,27,3,6,16,NA,NA,25,34,NA,NA,NA,6,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,37,0,1.91,27,4.23,0,4.23,NA,8,1,33,4,4,37,2,1,22,36,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Otero,83004,37,5.5,3.99,18,8.79,0.84,7.949999999999999,1,5,NA,33,26,31,46,1,4,32,10,NA,NA,NA,NA,NA,1,NA,2019
356,Fortaleza,7,Provável,5,ata,Romarinho,84523,37,0.9,3.36,31,5.85,-0.15,6,4,1,NA,18,13,9,73,3,3,51,19,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,37,0,0.63,19,2.85,0,2.85,NA,4,NA,15,1,1,12,NA,1,9,15,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Lucas Frigeri,84854,37,0,1.13,3,3.41,0,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,NA,7,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Nico López,84709,37,-1.6,2.12,25,12.06,-0.71,12.77,3,6,NA,27,16,21,16,1,15,50,22,NA,NA,NA,NA,NA,2,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,6,tec,Alberto Valentim,84863,37,1.47,2.94,27,6.83,-0.17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,3,Suspenso,3,zag,Luan Peres ,84847,37,-7.4,0.69,9,1.62,-1.27,2.89,NA,3,1,12,1,2,3,NA,NA,17,6,NA,NA,NA,3,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Felipe,84860,37,0,6.43,3,4.81,0,4.81,2,NA,NA,6,NA,NA,5,NA,NA,9,5,NA,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Iago Maidana,89226,37,0,2.88,5,3.66,0,3.66,NA,2,NA,5,NA,2,4,1,NA,9,6,NA,NA,NA,NA,NA,1,NA,2019
314,Avaí,5,Contundido,2,lat,Alex Silva,84861,37,0,1.7,1,4.35,0,4.35,NA,1,NA,2,1,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Lucão,84554,37,0,1.2,1,1.85,0,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,1,gol,Marcos Felipe ,85004,37,4.7,5.32,5,2.78,0.83,1.9499999999999997,NA,2,NA,NA,NA,NA,2,NA,NA,3,1,6,NA,2,3,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Euller ,84890,37,0,1.52,15,3.2,0,3.2,NA,3,NA,15,5,8,10,NA,2,20,12,NA,NA,NA,1,NA,1,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,37,2.5,3.81,25,9.31,-1.07,10.38,3,2,NA,51,6,9,73,2,NA,48,34,NA,NA,NA,NA,NA,2,NA,2019
267,Vasco,7,Provável,2,lat,Henrique,84893,37,0.7,2.87,19,4.25,-1.2,5.45,NA,5,NA,22,1,2,32,NA,NA,23,19,NA,NA,NA,7,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,37,0,3.92,32,11.78,0,11.78,1,8,2,60,5,13,22,2,1,74,60,NA,NA,NA,13,NA,2,1,2019
277,Santos,6,Nulo,3,zag,Wagner Leonardo,104994,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,37,0,1.33,12,3.39,0,3.39,1,NA,NA,11,3,5,11,NA,NA,14,5,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,37,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Léo Griggio,98106,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Luis Henrique ,105049,37,2.9,2.9,1,1.29,0.29,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Bruninho,105111,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Reinier,105068,37,17.5,5.67,13,6.62,2.59,4.03,2,1,NA,12,3,8,7,6,NA,16,10,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,João Pedro ,89273,37,4.8,3.13,11,5.4,0.28,5.12,NA,3,NA,20,2,6,12,1,NA,11,15,NA,NA,NA,2,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Gustavo,86932,37,8,2.68,23,5.44,1.05,4.390000000000001,2,2,NA,30,10,18,19,4,8,8,6,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Talison,105173,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Khellven ,105175,37,0,1.95,4,2.39,0,2.39,NA,1,NA,8,1,1,1,NA,NA,9,6,NA,NA,NA,1,NA,NA,NA,2019
267,Vasco,5,Contundido,5,ata,Talles Magno,105786,37,0,2.11,14,2.55,0,2.55,NA,4,NA,22,6,12,29,2,1,24,6,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,2,lat,Leonardo,86973,37,0,2.7,9,5.41,0,5.41,NA,2,NA,9,4,3,1,NA,NA,18,7,NA,NA,NA,4,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Emerson Santos,86972,37,0,2.88,11,4.12,0,4.12,NA,3,NA,13,2,NA,3,1,1,22,13,NA,NA,NA,4,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Nathan,87009,37,0,2.98,19,5.95,0,5.95,NA,2,NA,24,5,6,8,4,NA,24,20,NA,NA,NA,NA,NA,1,NA,2019
276,São Paulo,7,Provável,2,lat,Léo,85626,37,0,1.7,3,3.63,0,3.63,NA,1,NA,2,NA,NA,2,NA,NA,3,2,NA,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Raphael Lopes,105198,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,2,lat,Zeca,87192,37,0,3.67,20,7.31,0,7.31,NA,4,NA,13,1,3,6,NA,NA,40,39,NA,NA,NA,7,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,37,0,1.76,7,1.47,0,1.47,NA,NA,NA,3,1,2,4,1,1,10,3,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,5,Contundido,4,mei,Hyoran,85931,37,0,2.67,7,4.31,0,4.31,1,1,NA,9,4,5,6,NA,NA,7,5,NA,NA,NA,NA,NA,1,NA,2019
266,Fluminense,6,Nulo,3,zag,Luan,105807,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,37,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Pedro Henrique,87225,37,0,4.46,14,8.69,0,8.69,NA,NA,NA,2,2,3,13,NA,NA,18,15,NA,NA,NA,7,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Borja,86120,37,0,2.68,8,5.25,0,5.25,1,1,NA,7,4,7,8,1,2,8,2,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,37,0,0.57,3,1.8,0,1.8,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Mosquera,86116,37,0,0.89,11,2.43,0,2.43,NA,2,NA,8,NA,3,14,NA,NA,12,8,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Da Silva,105836,37,0,0.17,3,0.78,0,0.78,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Berrío ,85300,37,0,1.17,16,5.06,0,5.06,2,1,1,15,1,6,4,1,NA,16,8,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,37,0.9,3.97,31,7.79,0.6,7.19,3,10,1,24,19,24,44,9,20,66,20,NA,NA,NA,NA,NA,3,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,37,0,0,2,1.28,0,1.28,NA,NA,NA,2,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Welligton Rocha,105846,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Edu,105842,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Iván Angulo,105841,37,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Alisson Safira,93782,37,0,0.3,6,2.72,0,2.72,1,1,NA,9,NA,NA,7,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,João Celeri,105866,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Erik,105838,37,0,2.55,2,2.05,0,2.05,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Andrey,93787,37,6,3.08,16,6,0.1,5.9,1,1,NA,17,3,8,14,1,NA,25,23,NA,NA,NA,NA,NA,1,NA,2019
262,Flamengo,7,Provável,3,zag,Pablo Marí,105897,37,0,4.49,20,8.01,0,8.01,1,4,NA,24,1,4,6,2,1,27,26,NA,NA,NA,9,NA,2,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Ivonei,105899,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Edson,105901,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,37,0,-0.2,2,0.77,0,0.77,NA,NA,NA,3,NA,NA,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Matheus Cabral,93795,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,2,Dúvida,3,zag,Wanderson,86143,37,0,0.15,6,1.5,-0.04,1.54,NA,1,NA,4,NA,1,1,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,37,-1.5,1.67,29,4.08,0.08,4,3,3,NA,21,10,8,36,1,1,85,21,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Bento,105208,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,37,0.7,3.11,24,6.52,-0.18,6.699999999999999,4,2,NA,31,7,14,19,1,1,63,19,NA,NA,NA,5,NA,1,NA,2019
290,Goiás,6,Nulo,3,zag,Iago Mendonça,105278,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Adriano,105906,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,2,lat,Natanael,86264,37,0,1.47,6,4.46,0,4.46,NA,2,NA,8,NA,1,4,NA,NA,15,9,NA,NA,NA,2,NA,NA,1,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,37,0,4,1,2.36,0,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Aldo,105903,37,0,3.5,1,1.53,0,1.53,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pablo Dyego,86444,37,0,1.46,8,2.34,0,2.34,NA,NA,NA,2,1,1,5,NA,1,1,4,NA,NA,NA,NA,NA,1,NA,2019
284,Grêmio,6,Nulo,5,ata,Guilherme Azevedo,105837,37,0,-0.5,1,0.78,0,0.78,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Luanderson ,86380,37,3.5,2.65,12,3.1,0.5,2.6,NA,2,NA,16,1,1,23,NA,NA,19,24,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Cleiton,93882,37,14.3,3.16,24,5.54,2.2,3.34,1,1,NA,NA,NA,NA,8,NA,NA,21,1,29,1,25,6,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vinicius Mingotti,105909,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Taddei,105907,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marcos Júnior,93893,37,0.8,1.15,24,3.25,0.35,2.9,NA,5,NA,38,4,7,30,1,NA,52,24,NA,NA,NA,NA,NA,1,NA,2019
275,Palmeiras,6,Nulo,2,lat,Victor Luis,86410,37,0,-1.5,4,3.86,0,3.86,NA,2,1,9,NA,3,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Everton Felipe,86519,37,0,0.75,8,2.17,0,2.17,NA,1,NA,3,1,3,10,NA,NA,12,3,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Tchê Tchê,86686,37,-1.1,2.06,34,4.82,-0.3,5.12,NA,7,NA,45,13,15,42,1,1,66,47,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Jonathan,105910,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Matheus Fernandes,94067,37,-0.1,1.54,9,3.45,-1.6,5.050000000000001,NA,2,NA,14,1,NA,5,1,NA,11,11,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,3,Suspenso,2,lat,João Lucas,86740,37,0.8,2.37,32,9.16,-0.66,9.82,NA,3,NA,17,10,9,10,1,4,63,36,NA,NA,NA,6,NA,NA,1,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,3,Suspenso,4,mei,Richard,86711,37,-0.6,1.59,26,3.95,0.2,3.75,1,8,NA,36,4,5,30,NA,NA,39,39,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,37,0,0.75,2,0.83,0,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Alan,105395,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafael Barbosa,105396,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marco Antônio,105912,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Felipe Vizeu,94138,37,0,0.55,11,2.04,0,2.04,NA,NA,NA,9,NA,4,3,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucão,83199,37,0,-0.2,6,2.28,0,2.28,NA,1,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Caíque,104591,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Welinton,105913,37,0,1.5,1,1.29,0,1.29,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Joel Carli,93414,37,-0.6,0.93,25,5.29,0.12,5.17,NA,10,NA,24,1,4,19,NA,1,51,16,NA,NA,NA,6,NA,1,NA,2019
267,Vasco,7,Provável,5,ata,Ribamar,94068,37,-1,1.57,18,2.43,-0.04,2.47,NA,NA,NA,29,6,14,21,2,11,14,3,NA,NA,NA,NA,NA,1,NA,2019
284,Grêmio,7,Provável,4,mei,Darlan,104593,37,0,1.52,12,1.94,0,1.94,1,NA,NA,11,1,3,2,NA,NA,13,12,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,37,0,0.73,3,3,0,3,NA,2,NA,3,NA,NA,4,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Ramos,106000,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Felipe Ferreira,86749,37,0,0.89,9,2.49,0,2.49,NA,NA,NA,1,4,3,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,37,0,6,2,9.79,0,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Gabriel,83257,37,13.8,10,27,21.94,-1.76,23.700000000000003,6,9,1,19,37,33,29,25,17,54,8,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Cadu Silva,105914,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hélio Júnior,104622,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Diego Pituca,94156,37,2.1,1.67,34,3.79,0.04,3.75,1,8,NA,60,11,16,36,2,NA,76,36,NA,NA,NA,NA,NA,2,NA,2019
265,Bahia,6,Nulo,4,mei,Yuri,83263,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Lima,94288,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Everton,86757,37,5.3,6.99,30,17.49,-0.39,17.88,5,3,NA,19,22,32,34,11,2,52,36,NA,NA,NA,NA,NA,2,NA,2019
284,Grêmio,5,Contundido,5,ata,Luan,86759,37,0,5.3,20,11.16,0,11.16,6,NA,NA,11,10,14,35,4,3,56,16,NA,NA,NA,NA,NA,1,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Matheus Rossetto,86766,37,0,0.17,6,2.49,0,2.49,NA,2,NA,11,NA,NA,3,NA,NA,15,9,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Patrick,83433,37,0,4.31,24,8.82,0,8.82,1,5,NA,35,4,14,36,2,NA,47,60,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Johnny ,106002,37,0,0,1,0.77,0,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
