clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FF,FS,G,I,PE,PP,RB,SG,A,CV,DD,DP,GS,FT,GC,ano
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,34,0.3,3.1,12,2.34,-0.18,2.52,NA,9,8,9,7,2,NA,12,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,3,Suspenso,4,mei,Thonny Anderson,101484,34,-5.1,3.15,21,3.73,-1.94,5.67,5,31,13,7,20,3,4,39,NA,14,NA,4,NA,NA,NA,NA,3,NA,2019
314,Avaí,6,Nulo,3,zag,Ricardo,101491,34,0,1.59,21,3.18,0,3.18,4,21,2,5,5,NA,3,47,NA,19,7,NA,NA,NA,NA,NA,NA,1,2019
275,Palmeiras,6,Nulo,1,gol,Matheus Teixeira,102907,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,34,0,0.75,2,0.83,0,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Dalberto,97995,34,-1.1,0.51,7,1.81,-0.21,2.02,1,7,3,1,1,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,34,0,0.7,1,2.57,0,2.57,NA,2,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Pepê,101573,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,34,0,6,2,9.79,0,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Luan,102909,34,0,1.06,19,3.48,0,3.48,3,28,2,3,6,NA,NA,27,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,34,4.7,3.31,7,4.91,0.31,4.6000000000000005,1,11,1,2,1,NA,NA,12,NA,4,5,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,César,102912,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Rhuan,102958,34,3.7,1.15,6,1.39,0.33,1.0599999999999998,NA,3,1,3,13,NA,1,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Fabinho,101729,34,0,-0.5,1,0.77,0,0.77,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Tharlis,102997,34,0,1.7,2,2.84,0,2.84,NA,2,NA,NA,1,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Vini Locatelli,102998,34,0,2.07,9,1.55,0,1.55,NA,6,4,3,8,NA,NA,7,NA,5,NA,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Erick,98022,34,1.4,1.31,11,1.69,0.23,1.46,1,18,4,2,4,1,NA,15,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Léo Griggio,98106,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,34,0,-0.6,1,1.25,0,1.25,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Régis,102999,34,0,1.3,13,3.34,0,3.34,1,12,4,11,5,NA,3,15,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,34,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,34,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Guilherme Castilho,101798,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Guimarães,98352,34,5,3.86,23,12.31,0.16,12.15,3,38,9,15,62,2,NA,81,NA,37,NA,2,NA,NA,NA,NA,1,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,34,0,0.3,1,2.97,0,2.97,1,1,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,34,0,-2,1,2.77,0,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,34,0,0.35,2,2.21,0,2.21,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Carlos Augusto,101803,34,0,2.46,10,4.65,0,4.65,1,8,NA,2,7,1,NA,15,NA,8,2,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,6,tec,Dyego Coelho,98499,34,0.85,3.61,4,10.86,-0.99,11.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,34,0,0.6,3,2.34,0,2.34,NA,1,NA,2,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,34,0,1.76,7,1.47,0,1.47,NA,3,1,2,4,1,1,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,34,4.6,2.33,30,6.42,0.35,6.07,1,36,3,6,23,1,7,65,NA,50,NA,2,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,34,0,7.2,1,2.86,0,2.86,NA,2,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,34,0,1.9,6,3.43,0,3.43,1,11,2,NA,12,NA,NA,5,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,2,lat,Iury,101846,34,0,2.94,10,6.43,0,6.43,1,14,NA,3,10,NA,NA,30,NA,10,4,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,34,0,0.44,9,1.48,0,1.48,NA,3,1,1,5,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,34,4.7,5.17,24,11.99,0.32,11.67,NA,13,18,19,39,5,2,69,NA,24,NA,4,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,34,0,-2.5,1,1.07,0,1.07,1,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Marquinhos,98765,34,1.6,2.76,9,1.55,-0.49,2.04,NA,9,2,5,8,1,NA,12,NA,3,NA,2,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Tiepo,98412,34,0,3.38,24,12.62,0,12.62,2,NA,NA,NA,3,NA,NA,16,NA,NA,5,NA,NA,39,4,38,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,34,0,-0.62,4,1.97,0,1.97,2,10,1,1,6,NA,NA,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,5,Contundido,5,ata,Talles Magno,105786,34,0,2.11,14,2.55,0,2.55,4,22,6,12,29,2,1,24,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,34,0,2.25,11,4.03,0,4.03,NA,3,2,9,5,1,NA,15,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,34,0,1.6,3,1.25,0,1.25,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,3,NA,4,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Toró,101885,34,0,2.18,15,4.99,0,4.99,1,19,3,10,20,2,3,28,NA,11,NA,1,1,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Evanilson,101606,34,0,2.7,1,2.15,0,2.15,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,34,0,0.33,3,0.89,0,0.89,NA,2,NA,NA,1,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,34,0,5.61,10,10.48,0,10.48,NA,10,4,7,11,3,NA,23,NA,12,NA,2,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,34,2.8,2.44,24,4.92,-0.31,5.2299999999999995,2,23,13,12,32,NA,4,55,NA,22,NA,3,NA,NA,NA,NA,1,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucas Barcelos,101622,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Gabriel Calabres,101911,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Igor Goularte,101889,34,0.8,1.57,6,2.47,-0.14,2.6100000000000003,NA,3,1,2,4,NA,1,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Wesley,99462,34,0,-0.93,6,1.25,0,1.25,1,6,NA,3,1,NA,NA,10,NA,3,NA,NA,1,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,34,0,2.05,2,2.9,0,2.9,NA,NA,NA,NA,4,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,34,8.8,4.79,31,9.71,1.27,8.440000000000001,4,30,22,30,46,8,14,73,NA,28,NA,4,1,NA,NA,NA,2,NA,2019
266,Fluminense,6,Nulo,3,zag,Luan,105807,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Iván Angulo,105841,34,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Igor Cássio,99661,34,0.8,1.99,11,1.7,0.29,1.41,1,7,3,4,5,2,1,11,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,34,0,2.3,6,3.14,0,3.14,NA,2,2,4,4,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA,1,NA,2019
314,Avaí,6,Nulo,4,mei,Jean,99459,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Mascarenhas,99721,34,0,-2.3,1,1.75,0,1.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Fernando,99550,34,2,2.72,20,4.39,-0.5,4.89,7,36,4,1,16,NA,NA,41,NA,28,7,1,NA,NA,NA,NA,1,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,34,0.3,0.95,16,2.42,-0.16,2.58,4,14,2,4,15,NA,NA,15,NA,11,NA,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,34,2.2,2.98,23,5.68,-0.28,5.96,3,45,8,20,32,1,1,69,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Pablo Marí,105897,34,0,4.49,20,8.01,0,8.01,4,24,1,4,6,2,1,27,NA,26,9,1,NA,NA,NA,NA,2,NA,2019
285,Internacional,6,Nulo,2,lat,Erik,105838,34,0,2.55,2,2.05,0,2.05,NA,NA,NA,NA,3,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,34,1.5,1.34,16,2.26,0.28,1.9799999999999998,1,3,3,1,12,1,NA,8,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,34,0,1.39,9,1.68,0,1.68,2,10,2,3,10,NA,NA,6,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Ivonei,105899,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Ezequiel,99915,34,2,1.59,10,4.13,0.28,3.8499999999999996,NA,3,1,1,8,NA,NA,7,NA,5,NA,NA,NA,NA,NA,NA,2,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,34,0,0.43,6,1.4,0,1.4,1,3,NA,1,7,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,34,0,2.95,16,7.13,0,7.13,2,14,1,4,8,1,NA,25,NA,26,3,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Chará,99891,34,0,4.21,18,11.57,0,11.57,NA,9,11,12,25,3,4,49,NA,20,NA,1,NA,NA,NA,NA,1,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,34,0,2.64,9,4.67,0,4.67,1,3,4,3,8,2,1,8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Da Silva,105836,34,0,0.17,3,0.78,0,0.78,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Edu,105842,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Guilherme Azevedo,105837,34,0,-0.5,1,0.78,0,0.78,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,João Celeri,105866,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Welligton Rocha,105846,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Igor Gomes,100084,34,1.5,1.61,23,1.91,-0.77,2.6799999999999997,3,18,7,6,25,2,1,26,NA,9,NA,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Edson,105901,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Ricardo Verza,101679,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,34,0,1.66,12,3.29,0,3.29,2,12,NA,NA,4,NA,NA,10,NA,4,5,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Pedrinho,100103,34,0,0.44,5,0.9,0,0.9,NA,4,2,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Felipe Pires,100289,34,0,2.35,11,3.93,0,3.93,NA,7,2,6,15,1,1,13,NA,4,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Adriano,105906,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vinicius Mingotti,105909,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Lucas Venuto,100290,34,0,-0.13,4,1.79,0,1.79,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Aldo,105903,34,0,3.5,1,1.53,0,1.53,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,34,0,-0.2,2,0.77,0,0.77,NA,3,NA,NA,1,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Felipe Jonatan,101708,34,1.9,3.94,23,9.17,-1.02,10.19,NA,12,7,7,12,2,1,32,NA,17,9,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Taddei,105907,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,5,ata,Bustamante,100425,34,0,1.49,16,2.39,0,2.39,1,34,4,8,12,1,1,17,NA,12,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Jonathan,105910,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marco Antônio,105912,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,34,0,-0.1,2,1.79,0,1.79,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,34,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Heitor,104649,34,1.7,2.72,16,2.3,-0.07,2.3699999999999997,5,18,4,5,29,NA,NA,47,NA,19,4,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Tiago Reis,104678,34,0,1.43,10,3.6,0,3.6,1,15,1,4,4,1,1,4,NA,2,NA,1,NA,NA,NA,NA,1,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,34,2.76,3.46,32,8.5,-0.69,9.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,34,0,0,2,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,34,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Lucas Barros,104650,34,5,1.08,10,1.73,0.75,0.98,1,9,NA,NA,3,NA,NA,6,NA,5,2,NA,NA,NA,NA,NA,NA,NA,2019
