clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,G,I,PE,PP,RB,DD,GS,SG,CV,FT,DP,GC,ano
282,Atlético-MG,7,Provável,4,mei,Luan,63219,24,0,3.4,14,7.1,0,7.1,1,3,22,3,11,28,1,1,41,1,28,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Victor,52950,24,0,3.32,9,6.56,0,6.56,NA,1,NA,NA,NA,NA,NA,NA,7,NA,NA,17,11,1,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Edu Dracena,37657,24,0,4.7,4,6.97,0,6.97,NA,NA,3,1,3,2,NA,NA,1,NA,4,NA,NA,2,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Gilson,52674,24,0,1.49,17,4.35,0,4.35,1,3,20,NA,1,15,NA,NA,37,NA,16,NA,NA,5,2,NA,NA,NA,2019
356,Fortaleza,7,Provável,1,gol,Marcelo Boeck,37788,24,11,3.98,6,5.37,1.64,3.7300000000000004,NA,1,NA,NA,NA,1,NA,NA,3,NA,NA,12,9,2,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Alecsandro,37673,24,0.8,0.77,12,3.91,-0.22,4.13,NA,1,15,5,9,6,1,4,13,1,3,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,2,lat,Jonathan,37662,24,0,4.32,5,7.3,0,7.3,NA,2,4,1,NA,3,1,NA,7,NA,6,NA,NA,2,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Elias,54395,24,-0.2,1.59,19,8.27,-0.02,8.29,1,2,24,4,4,14,1,NA,58,NA,25,NA,NA,NA,1,1,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Bruno César,52558,24,0,1.37,9,6.11,0,6.11,NA,1,5,NA,1,12,2,1,10,1,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,1,gol,Fábio,37656,24,5,3.04,21,10.4,1.11,9.290000000000001,NA,2,NA,NA,NA,3,NA,NA,9,NA,NA,24,26,7,NA,NA,2,NA,2019
290,Goiás,7,Provável,6,tec,Ney Franco,37246,24,1.8,3.57,22,9.05,-0.76,9.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Derley,60791,24,0,-0.5,2,3.15,0,3.15,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,6,tec,Mano Menezes,37281,24,1.67,3.58,20,9.52,-0.36,9.879999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Betão,37646,24,8.1,2.43,21,5.29,1.65,3.64,NA,5,14,1,2,21,NA,NA,41,NA,28,NA,NA,6,1,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Henrique,37694,24,1.6,3.03,19,7.59,0.3,7.29,NA,3,29,3,9,29,NA,1,28,NA,41,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Rafael Moura,37655,24,-3.4,-0.02,10,2.42,-1.15,3.57,NA,1,23,2,3,12,NA,1,10,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Léo Moura,37701,24,-0.9,2.19,11,5.02,-1.04,6.06,1,NA,3,NA,1,9,NA,NA,34,NA,7,NA,NA,3,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Anderson Martins,52618,24,3.4,2.05,10,3.52,0.49,3.0300000000000002,NA,5,12,NA,NA,1,NA,NA,12,NA,13,NA,NA,4,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,5,ata,Rafael Sobis,37798,24,0,4.45,14,7.76,0,7.76,3,4,12,16,15,10,2,NA,20,NA,10,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,1,gol,Anderson,38001,24,0,-1,1,2.08,0,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,1,gol,Fernando Prass,38140,24,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Rafinha,38144,24,2.1,4.52,13,9.83,-0.83,10.66,4,5,20,3,1,13,NA,1,24,NA,17,NA,NA,6,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Thiago Neves,38277,24,0,4.22,18,8.52,0,8.52,2,6,17,13,22,20,5,2,35,NA,8,NA,NA,NA,NA,1,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Wellington Paulista,38279,24,13.9,4.88,19,12.91,1.73,11.18,1,5,37,14,13,26,9,8,28,NA,7,NA,NA,NA,NA,2,NA,NA,2019
282,Atlético-MG,3,Suspenso,2,lat,Fábio Santos,38229,24,-3.1,1.95,18,8.46,-0.76,9.22,NA,3,17,1,2,14,2,2,32,NA,13,NA,NA,3,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,Fred,38162,24,-0.3,2.05,19,5.63,-1.41,7.04,2,7,24,10,8,27,4,10,38,NA,3,NA,NA,NA,NA,1,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Jadson,38315,24,0,-0.11,12,2.92,0,2.92,1,3,6,1,5,3,NA,NA,18,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Diego Tardelli,38231,24,0.9,2.35,18,8.27,0.07,8.2,1,1,14,12,5,14,3,5,34,1,9,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Maicon,38196,24,8.9,2.34,7,8.44,1.88,6.56,2,4,10,1,2,4,1,NA,23,NA,9,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Márcio Araújo,38311,24,1,2.89,22,8.69,-0.32,9.01,NA,3,24,3,6,32,NA,NA,29,NA,47,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Adriano,38336,24,0,1.72,4,8.91,0,8.91,NA,3,4,NA,1,1,NA,NA,8,NA,4,NA,NA,2,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Leandro Castan,38505,24,0,3.91,11,8.96,0,8.96,1,6,12,2,2,10,2,2,18,NA,15,NA,NA,3,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Rafael,68928,24,0,2.73,3,3.99,0,3.99,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,5,6,1,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Marquinhos Silva,38515,24,0,2.08,11,6.34,0,6.34,NA,2,14,NA,8,6,NA,1,23,NA,16,NA,NA,1,NA,1,NA,NA,2019
341,CSA,7,Provável,2,lat,Carlinhos,38451,24,5.5,5.34,20,8.74,-0.13,8.870000000000001,NA,NA,13,6,8,14,2,NA,48,NA,34,NA,NA,8,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Thiago Heleno,38394,24,0.4,-1.08,4,1.01,0.14,0.87,NA,2,5,1,NA,2,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,1,gol,Diego Cavalieri,38431,24,6.5,5.3,5,6.12,0.77,5.35,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,13,6,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Nilton,38573,24,0,0.16,8,2.88,0,2.88,NA,3,9,NA,2,6,NA,NA,11,NA,7,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Edílson,38523,24,9.2,2.09,8,6.27,1.26,5.01,NA,2,10,NA,4,6,NA,NA,20,NA,13,NA,NA,2,2,2,NA,NA,2019
263,Botafogo,3,Suspenso,4,mei,Cícero,37688,24,-1.3,3.21,22,11.42,-1.2,12.62,1,6,15,5,9,48,3,4,34,NA,24,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,1,gol,Diego Alves,38509,24,-2,4.33,20,6.82,-1.18,8,NA,NA,NA,NA,NA,2,NA,NA,12,NA,2,22,17,8,NA,NA,2,NA,2019
275,Palmeiras,3,Suspenso,4,mei,Felipe Melo,38545,24,-1.1,1.98,13,5.93,-0.44,6.37,1,6,27,3,13,20,1,NA,31,NA,19,NA,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Ricardo Oliveira,38910,24,0.5,2.99,16,12.82,-0.3,13.120000000000001,2,NA,14,9,10,16,2,2,11,1,5,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Douglas,38738,24,-0.3,-0.13,10,4.3,-0.12,4.42,NA,1,2,1,5,6,NA,2,28,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Matheus Ferraz,38632,24,0,3.56,7,6.23,0,6.23,NA,1,7,4,3,2,1,1,6,NA,11,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Hernanes,38648,24,4.2,4.23,17,13.71,0.4,13.31,4,4,21,11,12,20,2,1,21,NA,19,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,2,lat,Filipe Luís,38750,24,0,6.19,9,14.02,0,14.02,NA,NA,16,1,NA,4,NA,NA,25,NA,32,NA,NA,4,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,6,tec,Abel Braga,40006,24,3.92,3.25,9,9.61,0.43,9.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Renato,39572,24,0,2.62,5,5.2,0,5.2,NA,NA,NA,3,3,10,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Daniel Alves,38939,24,0,5.94,8,16.24,0,16.24,1,1,21,3,7,18,1,3,29,NA,14,NA,NA,3,NA,1,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Nenê,38913,24,8.5,3.04,13,7.29,1.67,5.62,2,NA,13,3,9,22,2,2,46,NA,12,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Vagner Love,38959,24,2.8,2.92,18,5.76,0.15,5.609999999999999,NA,3,24,4,7,30,5,8,29,NA,12,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,4,mei,Diego,38909,24,0,1.53,9,5.52,0,5.52,NA,5,10,6,7,16,NA,NA,25,1,9,NA,NA,NA,NA,2,NA,NA,2019
267,Vasco,7,Provável,6,tec,Vanderlei Luxemburgo,41327,24,4.68,2.91,19,8.36,0.63,7.7299999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Dedé,60819,24,6.1,4.86,17,15.21,0.83,14.38,NA,2,13,4,6,18,2,NA,42,NA,24,NA,NA,7,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,6,tec,Renato Gaúcho,41929,24,4.58,4.51,24,12.59,-0.01,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,6,tec,Adilson Batista,41258,24,2.42,2.43,2,9.24,-0.28,9.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,1,gol,Cássio,42234,24,-1.3,3.97,19,7.93,-0.84,8.77,NA,5,NA,NA,NA,4,NA,NA,9,NA,NA,23,14,9,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Patric,60969,24,1.9,1.84,13,4.03,0.03,4,1,3,24,3,7,4,NA,NA,34,NA,14,NA,NA,3,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Uendel,60852,24,-1.6,2.79,11,2.85,-0.22,3.0700000000000003,NA,1,13,2,4,4,NA,4,28,NA,18,NA,NA,3,NA,NA,NA,NA,2019
275,Palmeiras,3,Suspenso,5,ata,Willian,42116,24,-3.8,3.05,11,6.99,-0.7,7.69,NA,1,7,5,NA,12,4,2,16,NA,4,NA,NA,NA,1,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Egídio,42145,24,7.6,4.11,15,9.87,0.98,8.889999999999999,1,1,17,6,3,15,NA,1,45,NA,26,NA,NA,5,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Osvaldo,42222,24,5.5,2.13,20,5.97,0.67,5.3,3,1,18,4,10,9,2,NA,26,NA,8,NA,NA,NA,1,2,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Amaral,42232,24,0,1.43,6,2.93,0,2.93,NA,NA,4,NA,NA,2,NA,NA,3,NA,7,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Bruno,42499,24,0,2.77,7,4.62,0,4.62,NA,1,7,NA,1,5,NA,NA,13,NA,7,NA,NA,4,1,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Evandro,37614,24,0,1.04,7,3.95,0,3.95,2,NA,12,1,1,3,NA,NA,9,NA,5,NA,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Carlinhos,63194,24,10.1,3.35,19,7.75,1.49,6.26,2,4,39,4,7,14,1,1,41,NA,39,NA,NA,3,1,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Ernando,49651,24,0,4.64,8,10.78,0,10.78,NA,NA,2,NA,NA,4,1,NA,3,NA,4,NA,NA,4,NA,1,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Maurício Ramos,42477,24,0,2.14,9,4.42,0,4.42,NA,NA,13,2,1,8,NA,NA,13,NA,5,NA,NA,3,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Tião,47134,24,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Fagner,42500,24,-1.4,5.54,17,12.24,-2.23,14.47,2,3,17,3,4,27,NA,NA,59,NA,34,NA,NA,9,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Márcio Azevedo,42491,24,0.8,2.77,16,5.47,-0.37,5.84,2,3,21,1,4,16,NA,NA,32,NA,12,NA,NA,6,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Alexandre Pato,49675,24,3.1,4.87,14,9.18,0.2,8.98,NA,1,11,6,15,22,5,7,25,NA,11,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,5,Contundido,4,mei,Rodriguinho,61033,24,0,2.48,5,5.52,0,5.52,NA,2,3,1,3,7,1,1,9,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Rhodolfo,42501,24,2,1.23,4,3.98,0.25,3.73,NA,NA,3,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Júlio César,49673,24,0,4.34,8,6.29,0,6.29,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,17,13,2,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,David Braz,50317,24,6,5.04,12,9.08,0.13,8.95,NA,NA,8,2,6,1,2,NA,11,NA,16,NA,NA,4,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Guilherme,50294,24,0,-0.82,4,2.72,0,2.72,NA,2,4,NA,NA,3,NA,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,1,gol,Wilson,50284,24,3.2,2.6,2,4.65,-0.15,4.800000000000001,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,5,5,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,24,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Hudson,50324,24,0,2.46,13,9.46,0,9.46,1,3,25,4,1,10,1,1,18,NA,22,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Elicarlos,50313,24,3,0.83,11,4.68,0.46,4.22,NA,4,17,2,7,13,NA,NA,18,NA,11,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Everton,50301,24,0,1.68,16,7.34,0,7.34,2,3,32,3,3,22,1,7,31,NA,18,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,5,Contundido,3,zag,Léo,50459,24,0,1.92,13,6.34,0,6.34,NA,1,16,NA,NA,4,NA,NA,15,NA,15,NA,NA,3,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Rafael Pereira,51194,24,0.6,1.04,9,3.93,-0.3,4.23,NA,2,2,NA,NA,3,1,NA,14,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Breno,50408,24,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,2,Dúvida,2,lat,Apodi,51042,24,7.5,3.17,22,6.67,-0.1,6.77,1,3,36,8,8,27,3,5,41,NA,10,NA,NA,7,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Pedro Ken,50877,24,-3.2,0.8,9,2.19,-1.14,3.33,NA,2,9,NA,NA,11,NA,NA,6,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,2,lat,Eduardo,50645,24,0,2.54,15,8.43,0,8.43,1,2,17,NA,NA,19,NA,NA,46,NA,20,NA,NA,4,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Giovanni Augusto,68938,24,0,1.76,12,4.32,0,4.32,1,1,16,6,8,15,NA,NA,37,NA,14,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Walter,51413,24,0,9.63,3,8.01,0,8.01,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,7,1,2,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Adalberto,51549,24,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Tiago Alves,51495,24,7.7,2.06,15,6.74,1.16,5.58,1,1,12,NA,2,2,1,2,24,NA,11,NA,NA,3,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Ralf,52190,24,2.2,4.49,15,10.49,-0.28,10.77,NA,1,17,1,1,24,1,NA,19,NA,39,NA,NA,NA,NA,1,NA,NA,2019
356,Fortaleza,5,Contundido,3,zag,Roger Carvalho,51415,24,0,0.98,12,4.09,0,4.09,NA,NA,5,NA,3,3,NA,NA,24,NA,5,NA,NA,2,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Luccas Claro,73465,24,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Réver,52253,24,0,4.46,16,12.92,0,12.92,1,1,3,4,5,10,NA,1,22,NA,28,NA,NA,3,NA,2,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Lucca,61149,24,0,2.35,11,5.84,0,5.84,NA,1,12,9,6,19,NA,1,14,NA,9,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,5,ata,Gilberto,61188,24,0,7.38,19,18.19,0,18.19,3,NA,19,7,17,12,11,6,23,NA,15,NA,NA,NA,NA,2,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Everton Ribeiro,51772,24,0.6,4.12,20,12.07,-0.86,12.93,5,2,17,8,12,39,1,1,61,NA,28,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Fabrício,61228,24,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Kieza,68930,24,0,0.88,11,3.37,0,3.37,NA,NA,9,4,5,13,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandão,62033,24,-0.7,1.85,22,6.01,-1.12,7.13,NA,1,8,7,15,13,3,6,13,NA,5,NA,NA,NA,1,NA,NA,NA,2019
285,Internacional,2,Dúvida,4,mei,D'Alessandro,62023,24,-1.2,0.98,11,5.72,-0.42,6.14,1,1,2,6,5,7,1,3,38,1,2,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Camilo,62009,24,4.4,2.31,16,6.7,0.79,5.91,3,2,22,8,11,16,NA,5,42,NA,15,NA,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,3,Suspenso,4,mei,Robinho,62104,24,-2.4,0.69,18,5.26,-1.07,6.33,1,6,28,4,12,21,1,NA,83,NA,17,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Airton,61985,24,0,-0.73,7,1.97,0,1.97,NA,2,9,NA,NA,9,NA,NA,7,NA,4,NA,NA,NA,1,NA,NA,NA,2019
266,Fluminense,7,Provável,6,tec,Marcão,73476,24,3.89,4.08,3,6.65,0.08,6.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Jean,62047,24,0,-0.53,3,3.72,0,3.72,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,5,Contundido,4,mei,Ramires,50293,24,0,1.17,3,6.79,0,6.79,NA,NA,2,NA,1,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Pará,62086,24,8,2.39,9,5.61,1.21,4.4,NA,3,10,NA,NA,5,NA,NA,10,NA,12,NA,NA,3,NA,NA,NA,NA,2019
277,Santos,7,Provável,5,ata,Marinho,68952,24,11.5,3.62,17,8.65,1.76,6.890000000000001,1,5,27,11,12,42,3,4,26,NA,16,NA,NA,NA,1,1,NA,NA,2019
283,Cruzeiro,2,Dúvida,4,mei,Marquinhos Gabriel,68954,24,2.4,1.34,16,3.91,0.13,3.7800000000000002,NA,2,8,5,4,14,NA,1,19,NA,13,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,João Vitor,68987,24,0,2.24,9,5.61,0,5.61,NA,4,19,NA,NA,5,NA,1,16,NA,27,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marquinho,50407,24,0,1.15,6,4.67,0,4.67,NA,NA,9,2,1,3,NA,1,6,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Bergson,68696,24,0,1.36,12,4.41,0,4.41,NA,1,12,9,9,13,NA,5,12,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Jucilei,63422,24,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,3,zag,Rodrigo Moledo,63354,24,0,4.46,9,6.3,0,6.3,NA,1,3,2,1,2,1,NA,5,NA,12,NA,NA,3,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Neto,69008,24,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Bruno Silva,68698,24,0,2.8,7,7.02,0,7.02,NA,3,14,2,2,12,NA,1,18,NA,19,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,André,68690,24,1,2.34,14,8.01,-0.22,8.23,1,2,12,5,5,15,2,4,16,1,8,NA,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Dodô,68727,24,0,2.95,12,6.02,0,6.02,NA,1,16,3,2,5,NA,1,29,NA,16,NA,NA,4,NA,1,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Manoel,69014,24,1.7,4.39,19,11.07,-0.94,12.01,NA,1,18,2,5,9,1,NA,23,NA,25,NA,NA,10,NA,NA,NA,1,2019
293,Athlético-PR,3,Suspenso,4,mei,Camacho,68770,24,0,1.2,1,4.3,0,4.3,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,5,ata,Henrique Almeida,68773,24,0,2.57,4,3.78,0,3.78,NA,1,2,2,4,4,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,1,gol,Marcelo Lomba,68872,24,-2,3.84,21,10.1,-0.82,10.92,NA,1,NA,NA,NA,6,NA,NA,2,NA,NA,29,21,7,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Rafael Galhardo,68821,24,-1.3,5.18,10,4.01,-0.67,4.68,2,NA,5,3,2,4,1,1,18,NA,10,NA,NA,4,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Nino Paraíba,68808,24,9.3,6.42,19,14.57,0.2,14.370000000000001,4,4,22,7,5,25,2,NA,45,NA,27,NA,NA,10,NA,1,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Paulo Miranda,68817,24,0,2.26,8,4.02,0,4.02,NA,2,10,1,NA,3,NA,NA,7,NA,11,NA,NA,3,NA,NA,NA,1,2019
285,Internacional,6,Nulo,5,ata,Wellington Silva,68895,24,1.8,2.88,13,5.7,-0.02,5.72,1,1,3,4,8,23,1,1,21,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Digão,68886,24,0,1.25,10,5.39,0,5.39,NA,1,15,NA,1,7,NA,1,16,NA,12,NA,NA,3,2,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Rithely,68834,24,0,3.18,8,5.28,0,5.28,1,NA,14,1,2,6,NA,NA,13,NA,17,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,1,gol,Paulo Victor,68873,24,9.7,4.96,16,7.73,0.01,7.720000000000001,NA,1,NA,NA,NA,1,NA,NA,10,NA,NA,25,13,7,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Ramon,68896,24,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Gum,68887,24,0,1.92,19,6.62,0,6.62,NA,1,10,6,7,14,1,2,42,NA,13,NA,NA,4,1,NA,NA,1,2019
263,Botafogo,3,Suspenso,5,ata,Diego Souza,68911,24,-2.7,2.59,22,5.44,-0.84,6.28,1,3,26,10,9,35,5,8,41,NA,5,NA,NA,NA,NA,1,NA,NA,2019
