clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FF,FS,G,I,PE,RB,DD,DP,GS,SG,A,FT,CV,PP,GC,ano
266,Fluminense,5,Contundido,3,zag,Paulo Ricardo,88224,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,7,2.1,2.37,3,3.29,0.14,3.15,NA,3,NA,NA,4,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,3,Suspenso,3,zag,Nino,91708,7,1.3,1.79,7,2.41,-0.17,2.58,3,9,1,NA,6,1,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Marlon,91706,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pedro,94583,7,0,5.9,5,12.31,0,12.31,NA,3,2,2,3,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Léo Santos,95820,7,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,7,3.5,2.4,5,4.91,0.4,4.51,1,4,3,1,9,NA,NA,13,4,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,7,-0.3,0.67,6,2.33,-0.35,2.68,3,14,3,4,6,NA,NA,21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,7,-1.3,-1.3,1,1.94,-1.06,3,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,7,2.3,1.85,7,5.09,0.07,5.02,NA,11,1,2,5,NA,NA,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Yony González,97080,7,1.6,4.9,7,11.25,-0.51,11.76,NA,6,NA,13,12,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Mascarenhas,99721,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,2,Dúvida,3,zag,Frazan,97528,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Marcos Paulo,103645,7,0,5.5,2,3.09,0,3.09,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,1,gol,Marcelo Boeck,37788,7,1.4,1.4,1,4.07,-0.93,5,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Mateus Gonçalves,103076,7,0,-0.45,2,2.22,-0.38,2.6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Copete,77959,7,0.3,0.3,1,4.56,-1.44,6,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,João Pedro,104026,7,3.7,7.13,4,5.02,-0.44,5.46,1,2,2,2,4,3,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Derlis González,75372,7,0,-3,4,0.74,0,0.74,3,6,1,NA,5,NA,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,7,3.8,2.98,6,4.66,0.23,4.43,1,8,NA,3,10,NA,NA,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Osvaldo,42222,7,1.7,3.37,6,5.98,-0.45,6.430000000000001,1,3,2,1,2,1,NA,10,3,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Derley,60791,7,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Paulo Roberto,69047,7,-0.6,1.2,3,4.06,-1.13,5.1899999999999995,NA,4,NA,1,6,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Roger Carvalho,51415,7,-0.9,0.74,5,3.87,-0.51,4.38,NA,1,NA,1,2,NA,NA,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Carlinhos,63194,7,0,2.35,6,5.01,0,5.01,1,8,1,3,6,NA,NA,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,5,ata,Wellington Paulista,38279,7,0,3.94,5,10.59,0,10.59,1,13,2,4,6,1,NA,3,3,NA,NA,NA,NA,1,1,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,5,ata,Éderson,73446,7,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Felipe Alves,72372,7,0,2.77,6,7.65,0,7.65,NA,1,NA,NA,NA,NA,NA,3,NA,12,NA,9,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Tinga,82628,7,0,-0.2,2,0.73,0,0.73,NA,3,NA,NA,1,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,7,1.2,1.07,3,3.66,0.03,3.6300000000000003,NA,2,NA,NA,3,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,4,mei,Edinho,80193,7,0,3.65,6,8.44,0,8.44,1,3,4,6,13,1,1,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,2,lat,Diego Tavares,83869,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pablo Dyego,86444,7,0,0,1,2.17,0,2.17,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Romarinho,84523,7,2.4,3.18,5,4.4,-0.24,4.640000000000001,1,3,NA,NA,7,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Bruno Melo,84339,7,0.4,0.4,1,3.09,-0.91,4,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Marcinho,90458,7,4.9,5.63,7,8.16,0.33,7.83,2,5,4,2,6,2,3,10,10,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Felipe,91733,7,0,2.25,4,5.96,0,5.96,1,6,1,NA,4,NA,NA,19,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Patrick,91914,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,7,0,1.45,2,4.11,0,4.11,1,1,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Gustavo Henrique,78248,7,0,3.25,6,6.26,0,6.26,3,6,2,NA,3,NA,NA,8,8,NA,NA,NA,3,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Dodô,84927,7,-1.1,-0.15,4,2.74,-0.42,3.16,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,7,3.5,0.74,7,2.74,0.87,1.87,NA,3,1,NA,5,NA,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,7,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Carlos Sánchez,81677,7,2.8,4.07,6,11.48,0.09,11.39,1,9,6,4,10,1,1,25,3,NA,NA,NA,NA,1,2,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Felipe Vizeu,94138,7,-0.8,0.74,7,2.39,-1.24,3.63,NA,5,NA,1,2,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,7,0,1.25,4,6.83,0,6.83,NA,2,NA,NA,3,NA,NA,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,3,Suspenso,2,lat,Juninho Capixaba,94968,7,-2.3,3.92,5,6.36,-1.72,8.08,3,13,NA,NA,11,NA,1,13,14,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Geovane,71667,7,0,2,6,4.83,0,4.83,NA,14,NA,5,3,NA,NA,20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,1,gol,Sidão,70222,7,-2,1.64,5,4.29,-0.43,4.72,NA,NA,NA,NA,NA,NA,NA,6,NA,8,NA,7,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Fábio Sanches,71604,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Rodrygo,100651,7,0,10.73,4,14.95,0,14.95,1,7,6,7,8,1,1,3,10,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Jean Lucas,98517,7,3.3,3.75,7,10.55,-0.24,10.790000000000001,2,9,3,4,13,NA,NA,10,11,NA,NA,NA,NA,1,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,5,ata,Arthur Gomes,96966,7,-0.7,1.15,4,3.03,-0.7,3.7299999999999995,NA,2,NA,NA,4,NA,NA,8,2,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Jean Pyerre,98832,7,-0.4,4.08,4,7.74,-0.86,8.6,NA,3,1,6,4,1,NA,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Gilberto,73789,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Felippe Cardoso,100963,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,Yago,77500,7,0,1.82,6,3.34,0,3.34,1,4,NA,NA,2,NA,NA,7,4,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Matheus Henrique,100742,7,0,0.76,5,3.9,0,3.9,3,6,1,1,9,NA,NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Guilherme Guedes,100741,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,7,0,2.55,2,6.03,0,6.03,2,9,1,1,6,1,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marlone,80944,7,0,2.73,4,6.11,0,6.11,NA,1,NA,1,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Renatinho,80395,7,0,0.23,3,2.48,0,2.48,NA,1,NA,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Antonini,103069,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,1,gol,Marcelo Rangel,82730,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Thonny Anderson,101484,7,0,1.1,2,3.49,0,3.49,NA,3,1,1,3,NA,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Rafael Sobis,37798,7,0,0.77,4,5.44,0,5.44,1,3,1,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Bruno,42499,7,5,3.5,3,5.46,0.57,4.89,1,3,NA,1,4,NA,NA,6,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,7,0,-1.1,1,3.14,0,3.14,NA,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Uendel,60852,7,10.8,4.7,2,3.77,1.97,1.8,NA,4,1,NA,1,NA,2,6,5,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafinha,84381,7,0,0.2,1,3.07,0,3.07,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Camilo,62009,7,0.6,2.15,2,5.5,-1.23,6.73,NA,1,1,2,1,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Edenílson,63289,7,13.9,4.05,6,10.57,2.75,7.82,1,7,2,1,7,2,NA,18,5,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,D'Alessandro,62023,7,0,0.86,5,6.69,-0.45,7.140000000000001,NA,NA,3,4,4,NA,2,20,1,NA,NA,NA,NA,1,NA,NA,1,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,7,0,-0.25,2,3.03,0,3.03,1,4,NA,NA,1,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,1,gol,Marcelo Lomba,68872,7,8,6.5,7,12.12,-0.12,12.239999999999998,NA,NA,NA,NA,3,NA,NA,NA,NA,13,NA,5,3,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,7,0,5.77,6,10.11,0,10.11,1,11,5,7,14,2,NA,10,5,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,7,0,4.14,5,6.25,0,6.25,1,5,NA,NA,12,NA,NA,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Wellington Silva,68895,7,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Rithely,68834,7,0,2.8,1,5.23,0,5.23,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Danilo Fernandes,69051,7,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,David Duarte,91772,7,0,3.32,6,8.63,0,8.63,NA,2,NA,3,2,NA,NA,10,7,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Paolo Guerrero,75295,7,6.9,6.33,6,14.5,0.74,13.76,1,7,5,5,11,3,4,10,4,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Júnior Brandão,93909,7,0,-0.48,4,1.81,0,1.81,3,5,1,3,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,William Pottker,77809,7,0,2.2,2,7.2,0,7.2,NA,2,1,2,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,7,0,1.4,1,7.12,0,7.12,1,2,NA,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,7,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Loyola,94680,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Joao Rojas,70784,7,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Jefferson,95220,7,0,5.08,6,10.31,0,10.31,NA,4,1,2,10,NA,NA,11,12,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Thalles,95222,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Daniel Guedes ,88225,7,0,1.42,5,3.99,0,3.99,1,9,NA,1,5,NA,2,14,7,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,5,ata,Guilherme Parede,83438,7,4.5,2.72,5,5.07,0.47,4.6000000000000005,NA,3,1,3,11,NA,1,5,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Rodrigo Lindoso,72362,7,1.7,4.78,6,8.64,-0.63,9.270000000000001,NA,6,3,2,2,NA,NA,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Ratinho,101841,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marcinho,95332,7,0,-0.7,2,2.04,0,2.04,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Neilton,83772,7,0,3.5,2,6.84,0,6.84,NA,1,1,1,5,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,3,zag,Emerson Santos,86972,7,7.1,4.7,4,5.05,0.67,4.38,2,6,1,NA,1,NA,1,13,9,NA,NA,NA,3,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,7,0,3.35,6,5.51,0,5.51,NA,5,7,3,5,1,7,14,4,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Zeca,87192,7,5.3,3.84,5,6.98,0.34,6.640000000000001,3,6,NA,NA,1,NA,NA,11,14,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Figueira,102565,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,6,tec,Odair Hellmann,92273,7,7.46,5.12,7,10.79,0.79,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,7,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Vinícius,104660,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Felipe Jonatan,101708,7,3.2,4.13,3,8.62,0.22,8.399999999999999,NA,1,1,1,NA,1,NA,12,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Guilherme Nunes,101912,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Jonatan Álvez,92377,7,0,3.9,1,6.17,0,6.17,NA,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Iago Mendonça,105278,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Alan,105395,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Kaio Jorge,103445,7,0,0,1,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Gabriel Calabres,101911,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Maicon,38196,7,0,2.43,3,8.76,0,8.76,2,3,1,2,1,NA,NA,10,5,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Léo Moura,37701,7,0,1.4,1,5.55,0,5.55,NA,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Kaique Rocha,103684,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Diego Tardelli,38231,7,-0.8,2.52,4,8.53,-1.54,10.07,NA,1,4,NA,5,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafael Barbosa,105396,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,6,tec,Renato Gaúcho,41929,7,0.78,3.81,7,10.69,-1.24,11.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Wagner Leonardo,104994,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
