clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FF,FS,I,PE,RB,CV,SG,DD,GS,DP,A,G,PP,FT,GC,ano
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,29,0,0.13,4,1.94,0,1.94,1,7,1,NA,3,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Lucas,95246,29,0,1.1,2,1.1,0,1.1,NA,3,NA,1,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Juninho Capixaba,94968,29,0,3.47,15,7.24,0,7.24,7,27,2,2,33,3,35,24,NA,6,NA,NA,NA,1,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Wescley,70925,29,0,0.18,12,3.14,0,3.14,1,9,2,NA,6,3,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Orejuela,95352,29,5.1,3.07,15,6.05,-0.65,6.7,2,29,3,2,13,1,31,23,NA,4,NA,NA,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Jackson,70934,29,0,1.44,10,4.23,0,4.23,1,7,1,2,10,1,21,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Alan Santos,70132,29,0,0.47,4,2.8,0,2.8,NA,5,NA,1,3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Bruno Henrique,70944,29,11.9,3.35,22,12.42,1.65,10.77,2,40,5,15,20,NA,48,26,NA,NA,NA,NA,NA,1,5,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,29,0,2.4,5,4.5,0,4.5,NA,3,NA,NA,7,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,3,Suspenso,4,mei,Gregore,95464,29,-3.3,2.08,26,8.92,-1.69,10.61,6,92,2,10,20,NA,74,76,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
265,Bahia,2,Dúvida,4,mei,Marco Antônio,94975,29,2.5,3.27,4,3.03,0.26,2.7699999999999996,NA,2,NA,2,10,1,5,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,2,lat,Igor Vinícius,95466,29,3.3,3.98,17,7.99,-0.78,8.77,3,28,3,4,9,NA,28,33,2,7,NA,NA,NA,2,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,29,0,0.32,6,2.99,0,2.99,NA,4,1,1,2,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Léo Cittadini,70986,29,0,5.77,18,9.06,0,9.06,2,16,15,9,26,NA,19,31,NA,NA,NA,NA,NA,1,4,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Aguilar,95494,29,0,3.42,16,6.33,0,6.33,3,21,NA,2,9,NA,15,23,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,29,0,1.56,8,2.98,0,2.98,1,15,4,1,3,NA,12,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Bryan Ruíz,71019,29,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,3,Suspenso,3,zag,Kunde,95476,29,-5.6,-1.04,5,0.78,0.03,0.75,2,8,NA,NA,2,NA,9,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,5,ata,Dalberto,97995,29,-1,0.87,3,1.96,-0.76,2.7199999999999998,1,2,1,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Frazan,97528,29,0,1.88,11,1.78,0,1.78,2,11,1,NA,2,NA,8,5,2,5,NA,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,29,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,29,2.44,3.63,28,10.26,-0.33,10.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Fernando,99550,29,0,2.66,16,4.04,0,4.04,5,29,2,1,11,NA,32,20,NA,6,NA,NA,NA,1,NA,NA,1,NA,2019
314,Avaí,6,Nulo,4,mei,Jean,99459,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,29,1,0.8,5,2.25,0.15,2.1,NA,2,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Hiago,97535,29,0,1.25,2,1.85,0,1.85,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Jefferson,95220,29,-1.6,4.33,26,10.89,-0.77,11.66,5,21,3,7,27,1,53,46,NA,8,NA,NA,NA,2,1,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Augusto,71042,29,0,2.38,12,4.74,0,4.74,NA,25,9,3,15,3,20,12,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,29,0,1.6,3,1.25,0,1.25,NA,NA,NA,NA,NA,NA,4,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,1,gol,Gabriel Batista,98333,29,-2,-2,1,2.77,-1.23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,29,0,0.5,1,2.4,0,2.4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Tomás Andrade,97619,29,0,0.69,10,3.82,0,3.82,NA,10,3,5,4,NA,19,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,29,0,2.9,1,3.4,0,3.4,NA,NA,NA,NA,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,Tiepo,98412,29,11.7,3.53,23,14.63,2.12,12.510000000000002,2,NA,NA,NA,3,NA,16,NA,NA,5,37,35,4,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Fernando,97543,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,29,0,1.65,2,0.9,0,0.9,1,NA,1,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,29,-2.8,1.28,24,5.31,-1.2,6.51,5,25,2,7,10,NA,26,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,29,0,-1.2,1,0.73,0,0.73,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Bruno Guimarães,98352,29,4.3,3.98,20,12.44,0.13,12.309999999999999,2,35,8,11,56,NA,74,32,NA,NA,NA,NA,NA,2,2,NA,1,NA,2019
315,Chapecoense,6,Nulo,2,lat,Bryan,97536,29,0,1.22,9,2.6,0,2.6,2,10,2,1,8,NA,19,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Thalles,95222,29,-0.3,0.85,2,1.54,-0.35,1.8900000000000001,1,4,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Thiago Galhardo,71844,29,-0.7,5.32,25,11.31,-0.39,11.700000000000001,3,27,18,24,41,8,65,24,NA,NA,NA,NA,NA,1,9,1,2,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,29,0,0.33,3,0.89,0,0.89,NA,2,NA,NA,1,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Wesley,99462,29,-1.4,-1.25,4,1.15,-0.61,1.7599999999999998,1,6,NA,3,1,NA,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,29,0.7,2.82,14,6.81,-0.27,7.08,2,11,1,4,8,NA,24,23,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,29,0,1.9,6,3.43,0,3.43,1,11,2,NA,12,NA,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Marquinhos,98765,29,0,0.52,4,0.77,0,0.77,NA,2,NA,3,2,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Lucho González,71479,29,0,0.54,13,4.34,0,4.34,1,16,2,6,3,NA,19,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Leo,71043,29,0,0.98,5,2.12,0,2.12,1,NA,NA,NA,1,NA,2,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,5,ata,Chará,99891,29,0,4.21,18,11.57,0,11.57,NA,9,11,12,25,4,49,20,NA,NA,NA,NA,NA,1,3,NA,1,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,29,0.9,1.5,6,1.45,0.3,1.15,1,3,1,2,1,NA,6,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Guarín,71233,29,12,3.73,4,9.42,2.47,6.949999999999999,1,3,NA,5,2,NA,7,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
266,Fluminense,5,Contundido,2,lat,Mascarenhas,99721,29,0,-2.3,1,1.75,0,1.75,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,1,gol,Fernando Miguel,71571,29,-6.3,3.63,20,6.4,-1.26,7.66,1,NA,NA,NA,2,NA,8,NA,NA,7,27,20,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Pedrinho,100103,29,0,0.44,5,0.9,0,0.9,NA,4,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,29,0,2.3,6,3.14,0,3.14,NA,2,2,4,4,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,29,-0.8,1.09,13,2.33,-0.53,2.8600000000000003,4,8,2,3,14,NA,14,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Roberto,71116,29,5.3,3.25,8,4.49,0.33,4.16,1,12,4,7,12,1,13,8,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,29,0,2.25,11,4.03,0,4.03,NA,3,2,9,5,NA,15,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Felipe Baxola,71113,29,2.7,1.33,15,4.3,-0.32,4.62,2,11,5,6,3,NA,21,9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,29,0,0.5,7,1.48,0,1.48,NA,2,NA,1,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,Fábio Sanches,71604,29,2,3.33,16,4.19,0.42,3.7700000000000005,2,8,2,4,15,NA,19,14,NA,5,NA,NA,NA,NA,1,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,29,0,1.54,8,1.73,0,1.73,1,7,1,3,8,NA,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,29,-0.2,3.17,19,5.32,-0.19,5.510000000000001,2,37,6,17,27,1,53,38,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,29,0,-0.62,4,1.97,0,1.97,2,10,1,1,6,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Vinícius,71162,29,0,3.04,18,4.99,0,4.99,2,10,12,13,19,1,60,14,1,NA,NA,NA,NA,2,2,NA,2,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,29,0,5.61,10,10.48,0,10.48,NA,10,4,7,11,NA,23,12,NA,NA,NA,NA,NA,2,3,NA,NA,NA,2019
262,Flamengo,7,Provável,6,tec,Jorge Jesus,71224,29,2.16,5.66,20,14.89,-0.51,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,29,-1.2,2.31,26,5.53,-0.43,5.96,1,32,3,4,21,6,56,45,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,29,11.6,4.78,20,12.8,1.61,11.190000000000001,NA,10,15,12,34,2,57,16,NA,NA,NA,NA,NA,2,5,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,3,zag,Gustavo Gómez,71684,29,6.7,3.93,14,12.94,0.21,12.729999999999999,6,15,4,2,14,NA,16,20,1,5,NA,NA,NA,NA,2,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Raúl Cáceres,71680,29,0,-0.02,5,1.76,0,1.76,1,11,1,NA,1,1,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,1,gol,Weverton,71631,29,11,3.73,20,14.26,1.33,12.93,1,1,NA,NA,3,NA,5,NA,NA,7,26,18,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Lourenço,99032,29,0,2.31,22,4.49,0,4.49,2,20,11,11,31,4,48,17,NA,NA,NA,NA,NA,3,NA,NA,1,NA,2019
276,São Paulo,7,Provável,4,mei,Igor Gomes,100084,29,4.4,1.49,19,2.22,-1.08,3.3000000000000003,2,15,4,5,15,1,20,6,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Ezequiel,99915,29,0,1.63,6,3.86,0,3.86,NA,2,1,1,5,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,29,15.1,5,27,10.7,1.99,8.709999999999999,2,25,20,26,36,12,61,24,1,NA,NA,NA,NA,4,7,NA,2,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,29,0,1.97,8,3.74,0,3.74,1,3,4,3,8,1,8,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,29,0,1.6,13,2.09,0,2.09,NA,3,3,1,12,NA,7,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,5,Contundido,4,mei,Elton,71719,29,0,1.71,9,5.22,0,5.22,1,19,1,4,NA,NA,15,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Felipe Pires,100289,29,0,2.76,10,4.29,0,4.29,NA,4,2,6,15,1,12,4,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Geovane,71667,29,0,0.22,16,2.2,0,2.2,5,39,1,8,9,NA,35,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,29,0,1.46,11,3.03,0,3.03,2,11,NA,NA,4,NA,8,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Lucas Venuto,100290,29,0,-0.17,3,1.89,0,1.89,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,29,0,0.58,5,1.15,0,1.15,1,2,NA,1,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Juninho Quixadá,71787,29,0,1.5,5,3.99,0,3.99,NA,2,NA,4,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
266,Fluminense,6,Nulo,1,gol,Agenor,71724,29,0,2.37,6,3.05,0,3.05,NA,NA,NA,NA,3,NA,1,NA,1,1,9,7,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,29,0,-0.1,2,1.79,0,1.79,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Isaque,101483,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Felippe Cardoso,100963,29,0,1.94,15,2.98,0,2.98,2,39,9,9,17,10,11,7,NA,NA,NA,NA,NA,1,2,NA,1,NA,2019
285,Internacional,5,Contundido,4,mei,Nonato,100987,29,0,3.57,21,9.09,0,9.09,3,43,4,6,16,1,27,43,NA,NA,NA,NA,NA,1,3,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Sarrafiore,101315,29,0,1.97,17,3.89,0,3.89,3,14,3,7,9,NA,20,10,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Ferreira,101290,29,0,8.5,1,4.77,0,4.77,NA,1,NA,1,4,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Liziero,100761,29,0,1.68,14,4.5,0,4.5,2,11,2,6,10,NA,26,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,29,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Matheus Henrique,100742,29,0,1.11,14,3.48,0,3.48,6,23,3,3,14,NA,30,20,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Júnior Urso,71829,29,2.5,2.19,16,6.7,0.06,6.640000000000001,3,22,8,7,17,1,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,29,0,0.05,2,0.77,0,0.77,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Orinho,95542,29,0,4.92,4,2.97,0,2.97,NA,6,1,2,3,NA,2,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Guga,101319,29,4.3,4.46,15,8.4,0.05,8.35,NA,13,1,3,13,2,49,36,NA,1,NA,NA,NA,4,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,2,Dúvida,3,zag,Nino,91708,29,2.8,3.07,26,4.68,-0.66,5.34,6,23,2,7,17,NA,22,37,NA,5,NA,NA,NA,1,1,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Alisson Safira,93782,29,0,0.65,4,3.13,0,3.13,1,7,NA,NA,6,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,29,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,29,2.4,3.25,21,6.94,0.59,6.3500000000000005,2,27,7,12,16,1,54,17,NA,5,NA,NA,NA,3,1,NA,1,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,29,0,2.92,7,8.03,0,8.03,NA,2,NA,3,3,NA,10,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Bustamante,100425,29,1.5,1.79,14,2.84,0.1,2.7399999999999998,1,29,3,8,12,1,17,12,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,29,0,-1.6,1,1.24,0,1.24,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,29,0,2.73,14,5.89,0,5.89,1,13,3,5,9,NA,21,20,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,29,-1,3.77,19,5.9,-1.48,7.380000000000001,1,16,4,4,11,1,35,14,NA,10,NA,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,29,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,29,0,0.68,4,5.05,0,5.05,2,1,NA,1,2,NA,13,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Matheus Cabral,93795,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,André Luís,92146,29,2.1,1.9,19,4.48,0.41,4.07,4,13,5,4,39,4,24,4,NA,NA,NA,NA,NA,NA,2,NA,3,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,29,-0.7,1.79,22,4.26,-1.32,5.58,2,13,7,5,28,1,60,16,NA,NA,NA,NA,NA,2,1,NA,NA,NA,2019
285,Internacional,7,Provável,6,tec,Zé Ricardo,95780,29,2.37,2.5,9,6.63,-0.12,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,29,-0.3,1.17,6,2.86,-0.67,3.53,1,2,NA,NA,2,NA,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
