clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,DD,DP,GS,PE,SG,CA,FC,FS,RB,FD,FF,A,G,I,CV,FT,PP,GC,ano
354,Ceará,7,Provável,4,mei,Fernando Sobral,84428,10,-0.6,2.39,10,5.14,-0.5,5.64,NA,NA,NA,22,NA,1,14,10,19,2,5,NA,NA,1,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Romarinho,84523,10,4.7,2.63,8,4.85,0.76,4.09,NA,NA,NA,13,NA,1,7,15,7,NA,NA,1,1,1,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,10,0,1.45,2,1.9,0,1.9,NA,NA,NA,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,10,0,0.75,2,1.18,0,1.18,NA,NA,NA,1,NA,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Lucas Romero,84558,10,0,2.45,8,3.2,0,3.2,NA,NA,NA,18,NA,3,11,13,19,1,1,NA,NA,1,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Igor Gomes,100084,10,-0.5,-0.1,7,0.8,0.05,0.75,NA,NA,NA,7,NA,2,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,10,1.2,1.2,3,1.52,0.02,1.5,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,5,ata,Nico López,84709,10,0,2.99,8,15.29,0,15.29,NA,NA,NA,17,NA,2,10,7,11,5,10,NA,NA,4,NA,2,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,10,0,1.4,4,3.47,0,3.47,NA,NA,NA,3,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,6,tec,Claudinei Oliveira,84761,10,2.78,3.75,9,8.58,-0.11,8.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,5,ata,Lincoln,100065,10,0,2.53,6,3.82,0,3.82,NA,NA,NA,5,NA,1,3,8,1,4,3,NA,1,1,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Erik,84848,10,0.9,2.62,9,9.63,0.08,9.55,NA,NA,NA,19,NA,2,11,22,6,3,4,1,1,2,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Kleber,100126,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Felipe Pires,100289,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Lucas Frigeri,84854,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,10,0,-0.1,2,1.79,0,1.79,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,2,lat,Alex Silva,84861,10,0,1.7,1,4.35,0,4.35,NA,NA,NA,1,NA,1,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Abner Felipe,84860,10,0,0.9,1,3.2,0,3.2,NA,NA,NA,7,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Matheus Henrique,100742,10,1,0.8,6,3.54,-0.36,3.9,NA,NA,NA,19,NA,3,8,10,9,1,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Liziero,100761,10,0,2.13,3,4.74,0,4.74,NA,NA,NA,2,NA,NA,4,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Alberto Valentim,84863,10,2.1,2.1,1,5.77,-1.23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Marlon,88427,10,0,1.38,5,3.62,-0.61,4.23,NA,NA,NA,2,NA,NA,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,10,0,-0.28,4,1.98,0,1.98,NA,NA,NA,1,NA,1,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Felippe Cardoso,100963,10,0.4,0.4,1,2.37,-0.63,3,NA,NA,NA,2,NA,NA,5,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Nonato,100987,10,-1.5,4.79,9,7.86,-1.02,8.88,NA,NA,NA,11,NA,NA,17,7,18,2,2,1,2,1,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,4,mei,Sarrafiore,101315,10,-1.8,0.83,8,2.88,-0.61,3.4899999999999998,NA,NA,NA,12,NA,2,9,3,3,2,3,NA,1,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Valdívia,85423,10,1.2,1.03,7,3.82,-0.09,3.9099999999999997,NA,NA,NA,7,NA,NA,5,5,3,2,3,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,5,ata,Berrío ,85300,10,0,2.47,6,6.04,0,6.04,NA,NA,NA,6,NA,NA,6,2,6,NA,2,NA,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Guga,101319,10,5.6,5.83,6,8.9,0.36,8.540000000000001,NA,NA,NA,21,NA,NA,4,5,17,NA,1,3,NA,1,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Alex Santana,85465,10,4.1,4.77,8,10.13,0.19,9.940000000000001,NA,NA,NA,11,NA,1,4,10,7,1,6,NA,3,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,1,gol,Caio,99460,10,0,-4,1,0.74,0,0.74,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Jô,101317,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Thonny Anderson,101484,10,0,0.15,4,2.65,0.08,2.57,NA,NA,NA,8,NA,NA,5,3,2,1,1,NA,NA,2,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,10,0,-0.3,1,2.8,0,2.8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Ricardo,101491,10,0,2.32,5,4.15,0,4.15,NA,NA,NA,13,2,1,6,1,6,1,1,NA,NA,2,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Aylon,85930,10,1,1.46,5,2.71,-0.06,2.77,NA,NA,NA,3,NA,1,1,6,1,1,NA,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Robson Bambu,101579,10,0,1.05,2,4.35,0,4.35,NA,NA,NA,2,NA,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Hyoran,85931,10,0,-0.5,1,4.32,0,4.32,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Mosquera,86116,10,0,0.5,2,2.69,0,2.69,NA,NA,NA,7,NA,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,10,0,0.3,1,2.97,0,2.97,NA,NA,NA,3,NA,1,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,5,ata,Borja,86120,10,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,10,0,-0.6,1,1.25,0,1.25,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Natanael,86264,10,0.2,0.2,1,4.65,-1.35,6,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Wanderson,86143,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,10,3,3,2,2.62,0.15,2.47,NA,NA,NA,1,NA,NA,3,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pablo Dyego,86444,10,0,0,1,2.17,0,2.17,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Felipe Jonatan,101708,10,0,3.28,5,8.64,0,8.64,NA,NA,NA,12,2,NA,3,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,2,lat,Victor Luis,86410,10,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Everton Felipe,86519,10,0,1.2,2,2.6,0,2.6,NA,NA,NA,3,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Alerrandro,101715,10,0,8.78,4,7.98,0,7.98,NA,NA,NA,2,NA,NA,2,7,3,1,5,1,2,1,NA,1,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,10,3.1,1.47,9,4.6,0.86,3.7399999999999998,NA,NA,NA,22,NA,3,12,13,6,5,3,NA,1,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,10,0,0.57,3,1.53,-0.16,1.69,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Demethryus,101678,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,10,2,4.04,9,12.32,-0.16,12.48,NA,NA,NA,18,NA,NA,9,17,14,5,9,1,NA,3,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Richard,86711,10,2.4,1.57,4,4.13,0.35,3.78,NA,NA,NA,4,NA,1,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Santos,101718,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,10,6.5,3.53,7,10.81,0.68,10.13,NA,NA,NA,15,1,1,4,5,10,2,1,NA,1,1,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro,101721,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Luan,86759,10,5.4,3.48,5,9.65,-0.5,10.15,NA,NA,NA,13,NA,NA,4,9,1,4,NA,2,NA,1,NA,1,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Everton,86757,10,2.4,6.07,7,15.57,-1.74,17.31,NA,NA,NA,11,NA,1,1,4,9,4,5,NA,3,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,10,0,0.7,1,2.57,0,2.57,NA,NA,NA,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,João Paulo,86770,10,0.8,1.51,10,4.49,-0.09,4.58,NA,NA,NA,27,NA,1,17,17,12,4,3,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Matheus Rossetto,86766,10,0,2.7,2,3.6,0,3.6,NA,NA,NA,7,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Carlos Augusto,101803,10,0,4.23,3,5.59,0,5.59,NA,NA,NA,7,1,1,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,10,-0.3,-0.3,1,2.22,-0.78,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,1,gol,Jordi,86776,10,9.9,7.25,10,10.84,0.1,10.74,30,NA,14,5,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Raniel,86797,10,2.2,1.17,3,6.31,0.37,5.9399999999999995,NA,NA,NA,NA,NA,1,NA,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Iury,101846,10,0,2.93,3,6.76,0,6.76,NA,NA,NA,14,1,1,4,2,4,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,10,0,-2.5,1,2.46,0,2.46,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Léo,85626,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Toró,101885,10,2.5,1.34,9,4.7,0.62,4.08,NA,NA,NA,16,NA,1,13,13,5,3,6,NA,1,NA,1,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Gabriel Calabres,101911,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Guilherme Nunes,101912,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Gustavo,86932,10,0,0.85,4,3.61,0,3.61,NA,NA,NA,2,NA,NA,6,4,1,2,2,NA,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,José Welison,86859,10,0,2.25,6,4.6,0,4.6,NA,NA,NA,9,NA,2,6,4,12,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Vitinho,101960,10,7.2,2.48,4,2.57,1.35,1.2199999999999998,NA,NA,NA,2,NA,NA,1,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,3,zag,Emerson Santos,86972,10,-0.8,4.33,6,4.48,-1.33,5.8100000000000005,NA,NA,NA,19,3,3,7,2,11,1,NA,NA,1,1,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Braian Romero,101997,10,0,3.73,4,4.85,0,4.85,NA,NA,NA,6,NA,1,9,7,6,NA,4,1,NA,1,NA,1,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Jairinho,102139,10,0,1.77,4,2.89,0,2.89,NA,NA,NA,2,NA,NA,1,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Leonardo,86973,10,0,3.07,8,6.36,0,6.36,NA,NA,NA,17,4,2,6,1,6,4,3,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,2,lat,Zeca,87192,10,0,3.45,7,6.75,0,6.75,NA,NA,NA,11,2,3,6,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Nathan,87009,10,0,2.96,5,5.07,0,5.07,NA,NA,NA,4,NA,1,1,1,4,2,2,NA,1,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Gabriel,102290,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Leite,102301,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Lucas Halter,102253,10,0,1.85,4,2.64,0,2.64,NA,NA,NA,3,1,1,4,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Papagaio,102302,10,1.2,0.6,2,1.45,0,1.45,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,10,0.7,2.53,9,5.77,-0.24,6.01,NA,NA,NA,22,NA,4,7,9,9,8,6,NA,1,5,NA,1,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Pedro Henrique,87225,10,8.9,5.55,4,9.22,0.4,8.82,NA,NA,NA,6,2,NA,NA,3,7,1,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Caio Paulista,102318,10,2.4,2.68,6,3.18,0.31,2.87,NA,NA,NA,12,NA,NA,10,8,9,4,3,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Kannemann,87342,10,0,3.7,3,14.7,0,14.7,NA,NA,NA,3,1,3,9,4,5,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Cacá,102340,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,10,6,4.2,10,9.46,0.83,8.63,NA,NA,NA,14,4,1,6,6,18,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,10,0,-0.25,2,3.03,0,3.03,NA,NA,NA,5,NA,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Marcinho,102380,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Thaciano,87470,10,0.4,1.37,8,3.67,-0.57,4.24,NA,NA,NA,10,NA,2,7,5,11,2,2,NA,NA,3,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Vitor Bueno,87552,10,0,2.08,5,5.39,0,5.39,NA,NA,NA,8,NA,NA,3,5,6,1,2,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Araos,102352,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Márcio Araújo,38311,10,2.7,3.8,10,9.09,0.24,8.85,NA,NA,NA,11,NA,NA,8,12,23,2,3,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Yago Felipe,87747,10,1,2.22,6,3.69,-0.65,4.34,NA,NA,NA,6,NA,2,12,7,7,NA,2,1,NA,1,NA,1,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Wellington Paulista,38279,10,17.4,6.18,6,12.87,2.28,10.59,NA,NA,NA,5,NA,1,15,8,3,3,5,1,3,NA,NA,1,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,10,2.8,2.8,1,5.16,-0.84,6,NA,NA,NA,NA,NA,NA,1,3,NA,1,2,NA,NA,2,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Jadson,38315,10,0,-0.34,5,3.41,0,3.41,NA,NA,NA,11,NA,2,3,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Sornoza,87877,10,6.1,1.73,7,5.08,1.25,3.83,NA,NA,NA,9,NA,2,9,8,7,4,5,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Daniel Guedes ,88225,10,-2.1,0.61,8,3.24,-0.54,3.7800000000000002,NA,NA,NA,27,1,1,11,5,8,1,1,NA,NA,2,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,4,mei,Arrascaeta,87863,10,37.7,12.62,5,19.33,5.98,13.349999999999998,NA,NA,NA,19,NA,NA,5,11,6,2,3,4,4,NA,NA,NA,NA,NA,2019
