clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,FC,FF,PE,RB,FD,FS,SG,DD,DP,GS,A,CA,G,FT,I,CV,PP,GC,ano
265,Bahia,7,Provável,4,mei,Flávio,91102,13,1.2,1.18,5,2.54,-0.1,2.64,6,NA,7,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,13,0,5,1,1.81,0,1.81,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Aguilar,95494,13,0,3.06,10,5.43,0,5.43,13,NA,8,11,NA,4,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,4,mei,Tomás Andrade,97619,13,0,1.15,6,4.15,0,4.15,4,2,13,2,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Vitão,97900,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,13,0,-1.2,1,0.73,0,0.73,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Rodrigo Santana,97922,13,6,4.26,13,11.37,0.61,10.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Everaldo ,91151,13,0,1.31,7,2.96,-0.41,3.37,8,3,4,4,NA,9,NA,NA,NA,NA,1,1,NA,NA,3,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Dawhan,97780,13,1.2,2.28,9,6.48,0.08,6.4,4,4,9,14,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,13,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,13,0,0.83,3,1.22,0,1.22,8,1,3,3,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,13,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,13,0,3.93,12,10.35,0,10.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,13,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,Tiepo,98412,13,3,3.89,13,14.04,-1,15.04,NA,NA,11,NA,NA,2,2,25,2,23,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Bruno Guimarães,98352,13,0,5.23,9,14.15,0,14.15,18,7,25,10,5,30,NA,NA,NA,NA,1,1,2,1,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,13,9.4,4.9,11,10.27,1.52,8.75,20,11,18,14,5,17,NA,NA,NA,NA,1,3,3,1,2,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Rodriguez,91251,13,0,6.94,5,5.01,0,5.01,1,1,7,11,NA,1,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,13,-0.4,-0.2,2,0.77,0.01,0.76,3,NA,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Renato,39572,13,0,2.55,4,5.74,0,5.74,NA,3,2,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,13,0,0.9,3,1.69,0,1.69,1,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Vagner Love,38959,13,3.9,2.33,10,5.21,0.2,5.01,13,4,14,6,2,20,NA,NA,NA,NA,NA,2,2,NA,5,NA,NA,NA,2019
267,Vasco,7,Provável,6,tec,Vanderlei Luxemburgo,41327,13,3.84,3.1,9,7.92,0.46,7.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,6,tec,Renato Gaúcho,41929,13,4.73,4.03,13,11.81,0.34,11.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,5,ata,Willian,42116,13,1.9,1.3,3,7.58,-0.24,7.82,2,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Aldo,105903,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Tadei,105907,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Adriano,105906,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Leonardo Valencia,91508,13,0,-0.48,4,3.74,0,3.74,2,3,5,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,13,0,1.42,6,5.82,0,5.82,11,1,11,6,NA,4,2,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Egídio,42145,13,3.9,5.18,6,9.14,-0.44,9.58,3,1,31,16,3,8,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Ramón Martínez,92155,13,0,0.67,3,3.9,0,3.9,2,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Amaral,42232,13,-0.8,2.4,3,2.99,-1.33,4.32,2,NA,1,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vinicius Mingotti,105909,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Jonathan,105910,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,3,Suspenso,4,mei,André Moritz,42208,13,-6.1,-0.68,4,1.88,-1.76,3.6399999999999997,1,3,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Rony,91607,13,0,5.98,9,13.28,0,13.28,24,10,12,9,7,19,NA,NA,NA,NA,2,3,3,1,2,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,13,2.7,2,12,3.17,0.17,3,15,2,15,16,2,6,NA,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Osvaldo,42222,13,-0.3,1.57,10,4.67,-0.09,4.76,8,2,15,4,3,4,NA,NA,NA,NA,2,1,1,NA,NA,1,NA,NA,2019
276,São Paulo,7,Provável,6,tec,Cuca,42411,13,0,3.87,12,10.13,0,10.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Madson,42467,13,0,1.8,6,6.21,0,6.21,2,6,14,3,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Maurício Ramos,42477,13,-0.8,3.1,2,3.93,-1.24,5.17,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,1,gol,Cássio,42234,13,7,4.91,10,9.01,1.62,7.39,NA,NA,3,NA,NA,2,5,14,NA,7,NA,2,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marco Antônio,105912,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rhodolfo,42501,13,0,-1,1,4.63,0,4.63,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Welinton,105913,13,0,1.5,1,1.29,0,1.29,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Bruno,42499,13,0,3.5,3,5.46,0,5.46,3,1,6,2,NA,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Márcio Azevedo,42491,13,0,2.81,9,5.52,0,5.52,13,NA,24,6,NA,12,4,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,3,Suspenso,2,lat,Fagner,42500,13,0.3,6.18,9,12.45,-0.08,12.53,8,2,32,18,1,17,5,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,6,tec,Luiz Felipe Scolari,43618,13,1.98,4.28,8,11.87,-0.1,11.969999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,13,2.9,5.18,9,11.17,-1.02,12.19,2,3,24,4,5,17,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Johnny ,106002,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Cadu Silva,105914,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,5,Contundido,3,zag,Ernando,49651,13,0,4.64,8,10.78,0,10.78,2,NA,3,4,NA,4,4,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Tião,47134,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Guilherme,50294,13,0,-1.1,3,3.06,0,3.06,3,NA,6,2,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Hudson,50324,13,0,3.43,10,11.16,0,11.16,19,1,14,20,4,8,NA,NA,NA,NA,1,2,1,NA,1,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Alexandre Pato,49675,13,0,3.8,11,8.17,0,8.17,7,11,21,6,4,15,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,NA,2019
275,Palmeiras,5,Contundido,4,mei,Ramires,50293,13,0,1.3,1,8.11,0,8.11,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,David Braz,50317,13,0,2.55,2,6.6,0,6.6,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,13,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Everton,50301,13,0,2.16,8,7.41,0,7.41,16,1,13,5,2,8,NA,NA,NA,NA,2,1,1,NA,3,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Kayke,50402,13,6,5.34,12,8.69,1.16,7.529999999999999,12,13,21,3,5,5,NA,NA,NA,NA,2,2,6,NA,2,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Felipe,91733,13,6.5,2.39,9,6.54,1.3,5.24,15,1,34,25,2,9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,1,gol,Júlio César,49673,13,0,4.67,3,6.04,0,6.04,NA,NA,NA,NA,NA,NA,1,7,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marquinho,50407,13,1.7,0.82,4,4.76,0.36,4.3999999999999995,7,1,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Elicarlos,50313,13,0,1.52,6,5.19,0,5.19,9,5,11,7,2,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,6,tec,Ricardo Resende,106050,13,0,0,0,9.44,0,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,13,-1.6,2.53,3,5.8,-1.69,7.49,1,1,9,4,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,João Pedro ,106017,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,13,0,2.92,7,8.03,0,8.03,2,3,10,7,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,5,ata,João Paulo,91972,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,13,1,1,1,3.35,-0.65,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Breno,50408,13,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,André Luís,92146,13,0.8,3.56,7,4.6,-0.45,5.05,4,2,10,1,4,21,NA,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Eduardo,50645,13,1.4,3.33,7,8.33,-0.89,9.22,7,NA,14,10,NA,6,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Henrique,50856,13,0,3.46,5,6.9,0,6.9,3,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Léo,50459,13,2.5,2.86,10,7.7,-0.58,8.28,13,NA,8,15,NA,4,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Marquinhos,98765,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Pedro Ken,50877,13,-0.5,1.03,7,2.79,-0.14,2.93,7,NA,1,6,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,13,0,-2.75,2,1.56,0,1.56,9,NA,4,1,1,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,13,0,2.75,7,4.35,0,4.35,1,6,10,4,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Rafael Pereira,51194,13,0,4.4,2,5.26,0,5.26,NA,NA,4,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Apodi,51042,13,6.4,0.73,11,4.66,1.36,3.3,20,2,27,5,3,10,3,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Walter,51413,13,0,10.6,2,7.05,0,7.05,NA,NA,1,NA,NA,1,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Nonato,100987,13,-1,4.2,12,7.99,-1.23,9.22,24,2,14,25,3,11,NA,NA,NA,NA,1,1,2,NA,1,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,13,-0.6,4.62,8,8.5,-0.67,9.17,8,7,18,9,1,10,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Felippe Cardoso,100963,13,8.8,1.23,4,3.68,1.89,1.7900000000000003,18,2,3,3,1,8,NA,NA,NA,NA,NA,1,1,NA,5,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Arthur Cabral,92171,13,0,-0.6,1,5.94,0,5.94,4,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Sarrafiore,101315,13,0,1.7,9,4.75,0,4.75,11,4,14,5,2,4,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Jô,101317,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Guga,101319,13,0,5.27,7,8.39,0,8.39,4,2,24,18,NA,6,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Juninho,92182,13,5.9,5.83,4,5.73,0.04,5.69,2,3,6,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,13,2.1,3.67,10,4.85,-0.33,5.18,9,5,22,14,6,21,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Thonny Anderson,101484,13,0,1.67,6,3.23,0,3.23,9,1,8,2,3,5,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Braga,99119,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,13,2.7,3.63,12,6.65,-0.31,6.96,9,13,24,12,9,11,NA,NA,NA,NA,NA,NA,1,2,7,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Raul,92496,13,7.7,3.25,10,7.29,1.14,6.15,18,4,13,23,3,20,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,6,tec,Odair Hellmann,92273,13,1.88,4.26,13,10.3,-0.58,10.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Ricardo,101491,13,0,2.57,6,4.5,0,4.5,6,1,17,6,1,1,3,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Renato Kayzer,92696,13,0.5,-0.46,5,1.23,0.3,0.9299999999999999,7,1,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2019
293,Athlético-PR,7,Provável,1,gol,Caio,99460,13,0,1.85,2,2.03,0,2.03,NA,NA,1,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,13,0,-0.3,1,2.8,0,2.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Wesley,99462,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,13,0,2.9,1,3.4,0,3.4,NA,NA,2,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,13,0,-0.6,1,1.25,0,1.25,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,13,0,2.33,3,4.75,0,4.75,4,1,5,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,13,0,0.3,1,2.97,0,2.97,1,NA,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
